,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
979,"980,2.3511274,0.4694125,0.320536,2.9827826,-9.336801,0.3123191,-0.033220388,0.055771157,0.027888771,-0.19090004,-0.19509508,0.059353556"
980,"981,2.3861952,0.47817862,0.3186769,2.9826968,-9.338635,0.25253734,-0.02760026,0.0008474371,0.018225221,-0.48572972,0.13809982,0.21726596"
981,"982,2.3861952,0.47817862,0.3186769,2.9826968,-9.338635,0.25253734,-0.02760026,0.0008474371,0.018225221,-0.48572972,0.13809982,0.21726596"
982,"983,2.3861952,0.47817862,0.3186769,2.9826968,-9.338635,0.25253734,-0.02760026,0.0008474371,0.018225221,-0.48572972,0.13809982,0.21726596"
983,"984,2.3861952,0.47817862,0.3186769,2.9826968,-9.338635,0.25253734,-0.02760026,0.0008474371,0.018225221,-0.48572972,0.13809982,0.21726596"
984,"985,2.3861952,0.47817862,0.3186769,2.9826968,-9.338635,0.25253734,-0.02760026,0.0008474371,0.018225221,-0.48572972,0.13809982,0.21726596"
985,"986,2.3861952,0.47817862,0.3186769,2.9826968,-9.338635,0.25253734,-0.02760026,0.0008474371,0.018225221,-0.48572972,0.13809982,0.21726596"
986,"987,2.410965,0.4844831,0.31743437,2.9814281,-9.339911,0.21802188,-0.029338785,-0.04694759,-0.016928514,0.114521325,0.5860586,0.15517385"
987,"988,2.410965,0.4844831,0.31743437,2.9814281,-9.339911,0.21802188,-0.029338785,-0.04694759,-0.016928514,0.114521325,0.5860586,0.15517385"
988,"989,2.410965,0.4844831,0.31743437,2.9814281,-9.339911,0.21802188,-0.029338785,-0.04694759,-0.016928514,0.114521325,0.5860586,0.15517385"
989,"990,2.410965,0.4844831,0.31743437,2.9814281,-9.339911,0.21802188,-0.029338785,-0.04694759,-0.016928514,0.114521325,0.5860586,0.15517385"
990,"991,2.410965,0.4844831,0.31743437,2.9814281,-9.339911,0.21802188,-0.029338785,-0.04694759,-0.016928514,0.114521325,0.5860586,0.15517385"
991,"992,2.410965,0.4844831,0.31743437,2.9814281,-9.339911,0.21802188,-0.029338785,-0.04694759,-0.016928514,0.114521325,0.5860586,0.15517385"
992,"993,2.410965,0.4844831,0.31743437,2.9809673,-9.340067,0.21766408,-0.024358494,-0.09335329,-0.040484287,0.19354884,-0.20763089,-0.039620165"
993,"994,2.410965,0.4844831,0.31743437,2.9809673,-9.340067,0.21766408,-0.024358494,-0.09335329,-0.040484287,0.19354884,-0.20763089,-0.039620165"
994,"995,2.410965,0.4844831,0.31743437,2.9809673,-9.340067,0.21766408,-0.024358494,-0.09335329,-0.040484287,0.19354884,-0.20763089,-0.039620165"
995,"996,2.410965,0.4844831,0.31743437,2.9809673,-9.340067,0.21766408,-0.024358494,-0.09335329,-0.040484287,0.19354884,-0.20763089,-0.039620165"
996,"997,2.410965,0.4844831,0.31743437,2.9809673,-9.340067,0.21766408,-0.024358494,-0.09335329,-0.040484287,0.19354884,-0.20763089,-0.039620165"
997,"998,2.410965,0.4844831,0.31743437,2.9809673,-9.340067,0.21766408,-0.024358494,-0.09335329,-0.040484287,0.19354884,-0.20763089,-0.039620165"
998,"999,2.4334588,0.50246024,0.32205954,3.019122,-9.327607,0.22593412,-0.0022452825,-0.13574111,-0.029724175,-0.7353479,0.52434605,-0.64599115"
999,"1000,2.4334588,0.50246024,0.32205954,3.019122,-9.327607,0.22593412,-0.0022452825,-0.13574111,-0.029724175,-0.7353479,0.52434605,-0.64599115"
1000,"1001,2.4334588,0.50246024,0.32205954,3.019122,-9.327607,0.22593412,-0.0022452825,-0.13574111,-0.029724175,-0.7353479,0.52434605,-0.64599115"
1001,"1002,2.4334588,0.50246024,0.32205954,3.019122,-9.327607,0.22593412,-0.0022452825,-0.13574111,-0.029724175,-0.7353479,0.52434605,-0.64599115"
1002,"1003,2.4334588,0.50246024,0.32205954,3.019122,-9.327607,0.22593412,-0.0022452825,-0.13574111,-0.029724175,-0.7353479,0.52434605,-0.64599115"
1003,"1004,2.4334588,0.50246024,0.32205954,3.019122,-9.327607,0.22593412,-0.0022452825,-0.13574111,-0.029724175,-0.7353479,0.52434605,-0.64599115"
1004,"1005,2.4334588,0.50246024,0.32205954,3.0554123,-9.315491,0.23762724,0.030298006,-0.1648031,-0.0002459271,-0.02144253,0.24833241,0.4837207"
1005,"1006,2.4334588,0.50246024,0.32205954,3.0554123,-9.315491,0.23762724,0.030298006,-0.1648031,-0.0002459271,-0.02144253,0.24833241,0.4837207"
1006,"1007,2.4334588,0.50246024,0.32205954,3.0554123,-9.315491,0.23762724,0.030298006,-0.1648031,-0.0002459271,-0.02144253,0.24833241,0.4837207"
1007,"1008,2.4334588,0.50246024,0.32205954,3.0554123,-9.315491,0.23762724,0.030298006,-0.1648031,-0.0002459271,-0.02144253,0.24833241,0.4837207"
1008,"1009,2.4334588,0.50246024,0.32205954,3.0554123,-9.315491,0.23762724,0.030298006,-0.1648031,-0.0002459271,-0.02144253,0.24833241,0.4837207"
1009,"1010,2.4334588,0.50246024,0.32205954,3.0554123,-9.315491,0.23762724,0.030298006,-0.1648031,-0.0002459271,-0.02144253,0.24833241,0.4837207"
1010,"1011,2.4447196,0.5164234,0.3255577,3.057933,-9.315418,0.20593987,0.053795222,-0.17435911,0.022300584,0.16966707,-0.0010865665,-0.030076776"
1011,"1012,2.4447196,0.5164234,0.3255577,3.057933,-9.315418,0.20593987,0.053795222,-0.17435911,0.022300584,0.16966707,-0.0010865665,-0.030076776"
1012,"1013,2.4447196,0.5164234,0.3255577,3.057933,-9.315418,0.20593987,0.053795222,-0.17435911,0.022300584,0.16966707,-0.0010865665,-0.030076776"
1013,"1014,2.4447196,0.5164234,0.3255577,3.057933,-9.315418,0.20593987,0.053795222,-0.17435911,0.022300584,0.16966707,-0.0010865665,-0.030076776"
1014,"1015,2.4447196,0.5164234,0.3255577,3.057933,-9.315418,0.20593987,0.053795222,-0.17435911,0.022300584,0.16966707,-0.0010865665,-0.030076776"
1015,"1016,2.4447196,0.5164234,0.3255577,3.057933,-9.315418,0.20593987,0.053795222,-0.17435911,0.022300584,0.16966707,-0.0010865665,-0.030076776"
1016,"1017,2.4447196,0.5164234,0.3255577,3.050309,-9.319323,0.127388,0.05583184,-0.17006019,0.026202414,-0.2962829,0.21767873,0.13080339"
1017,"1018,2.4447196,0.5164234,0.3255577,3.050309,-9.319323,0.127388,0.05583184,-0.17006019,0.026202414,-0.2962829,0.21767873,0.13080339"
1018,"1019,2.4447196,0.5164234,0.3255577,3.050309,-9.319323,0.127388,0.05583184,-0.17006019,0.026202414,-0.2962829,0.21767873,0.13080339"
1019,"1020,2.4447196,0.5164234,0.3255577,3.050309,-9.319323,0.127388,0.05583184,-0.17006019,0.026202414,-0.2962829,0.21767873,0.13080339"
1020,"1021,2.4447196,0.5164234,0.3255577,3.050309,-9.319323,0.127388,0.05583184,-0.17006019,0.026202414,-0.2962829,0.21767873,0.13080339"
1021,"1022,2.4447196,0.5164234,0.3255577,3.050309,-9.319323,0.127388,0.05583184,-0.17006019,0.026202414,-0.2962829,0.21767873,0.13080339"
1022,"1023,2.4616306,0.51657647,0.3193298,3.060777,-9.316646,0.046335693,0.04339389,-0.16405255,0.010084076,0.19777946,-0.3780358,-0.3323812"
1023,"1024,2.4616306,0.51657647,0.3193298,3.060777,-9.316646,0.046335693,0.04339389,-0.16405255,0.010084076,0.19777946,-0.3780358,-0.3323812"
1024,"1025,2.4616306,0.51657647,0.3193298,3.060777,-9.316646,0.046335693,0.04339389,-0.16405255,0.010084076,0.19777946,-0.3780358,-0.3323812"
1025,"1026,2.4616306,0.51657647,0.3193298,3.060777,-9.316646,0.046335693,0.04339389,-0.16405255,0.010084076,0.19777946,-0.3780358,-0.3323812"
1026,"1027,2.4616306,0.51657647,0.3193298,3.060777,-9.316646,0.046335693,0.04339389,-0.16405255,0.010084076,0.19777946,-0.3780358,-0.3323812"
1027,"1028,2.4616306,0.51657647,0.3193298,3.060777,-9.316646,0.046335693,0.04339389,-0.16405255,0.010084076,0.19777946,-0.3780358,-0.3323812"
1028,"1029,2.4781158,0.5124061,0.31213036,3.0459015,-9.321212,-0.08883019,0.031438213,-0.16508415,-0.011964194,0.38174647,0.563559,0.25178024"
1029,"1030,2.4781158,0.5124061,0.31213036,3.0459015,-9.321212,-0.08883019,0.031438213,-0.16508415,-0.011964194,0.38174647,0.563559,0.25178024"
1030,"1031,2.4781158,0.5124061,0.31213036,3.0459015,-9.321212,-0.08883019,0.031438213,-0.16508415,-0.011964194,0.38174647,0.563559,0.25178024"
1031,"1032,2.4781158,0.5124061,0.31213036,3.0459015,-9.321212,-0.08883019,0.031438213,-0.16508415,-0.011964194,0.38174647,0.563559,0.25178024"
1032,"1033,2.4781158,0.5124061,0.31213036,3.0459015,-9.321212,-0.08883019,0.031438213,-0.16508415,-0.011964194,0.38174647,0.563559,0.25178024"
1033,"1034,2.4781158,0.5124061,0.31213036,3.0459015,-9.321212,-0.08883019,0.031438213,-0.16508415,-0.011964194,0.38174647,0.563559,0.25178024"
1034,"1035,2.4999237,0.50317556,0.30323842,3.001524,-9.334145,-0.18705983,0.029213158,-0.17278987,-0.016898705,0.089235425,-0.19433622,-0.045732204"
1035,"1036,2.4999237,0.50317556,0.30323842,3.001524,-9.334145,-0.18705983,0.029213158,-0.17278987,-0.016898705,0.089235425,-0.19433622,-0.045732204"
1036,"1037,2.4999237,0.50317556,0.30323842,3.001524,-9.334145,-0.18705983,0.029213158,-0.17278987,-0.016898705,0.089235425,-0.19433622,-0.045732204"
1037,"1038,2.4999237,0.50317556,0.30323842,3.001524,-9.334145,-0.18705983,0.029213158,-0.17278987,-0.016898705,0.089235425,-0.19433622,-0.045732204"
1038,"1039,2.4999237,0.50317556,0.30323842,3.001524,-9.334145,-0.18705983,0.029213158,-0.17278987,-0.016898705,0.089235425,-0.19433622,-0.045732204"
1039,"1040,2.4999237,0.50317556,0.30323842,3.001524,-9.334145,-0.18705983,0.029213158,-0.17278987,-0.016898705,0.089235425,-0.19433622,-0.045732204"
1040,"1041,2.5206378,0.49596757,0.2943935,2.9717953,-9.340015,-0.32082784,0.032935068,-0.17828225,0.0012956419,-0.34235922,0.115994014,0.09292353"
1041,"1042,2.5206378,0.49596757,0.2943935,2.9717953,-9.340015,-0.32082784,0.032935068,-0.17828225,0.0012956419,-0.34235922,0.115994014,0.09292353"
1042,"1043,2.5206378,0.49596757,0.2943935,2.9717953,-9.340015,-0.32082784,0.032935068,-0.17828225,0.0012956419,-0.34235922,0.115994014,0.09292353"
1043,"1044,2.5206378,0.49596757,0.2943935,2.9717953,-9.340015,-0.32082784,0.032935068,-0.17828225,0.0012956419,-0.34235922,0.115994014,0.09292353"
1044,"1045,2.5206378,0.49596757,0.2943935,2.9717953,-9.340015,-0.32082784,0.032935068,-0.17828225,0.0012956419,-0.34235922,0.115994014,0.09292353"
1045,"1046,2.5206378,0.49596757,0.2943935,2.9717953,-9.340015,-0.32082784,0.032935068,-0.17828225,0.0012956419,-0.34235922,0.115994014,0.09292353"
1046,"1047,2.5206378,0.49596757,0.2943935,2.9732633,-9.339003,-0.3363245,0.03298404,-0.17563134,0.023766566,0.094164446,0.44947922,0.074259855"
1047,"1048,2.5206378,0.49596757,0.2943935,2.9732633,-9.339003,-0.3363245,0.03298404,-0.17563134,0.023766566,0.094164446,0.44947922,0.074259855"
1048,"1049,2.5206378,0.49596757,0.2943935,2.9732633,-9.339003,-0.3363245,0.03298404,-0.17563134,0.023766566,0.094164446,0.44947922,0.074259855"
1049,"1050,2.5206378,0.49596757,0.2943935,2.9732633,-9.339003,-0.3363245,0.03298404,-0.17563134,0.023766566,0.094164446,0.44947922,0.074259855"
1050,"1051,2.5206378,0.49596757,0.2943935,2.9732633,-9.339003,-0.3363245,0.03298404,-0.17563134,0.023766566,0.094164446,0.44947922,0.074259855"
1051,"1052,2.5206378,0.49596757,0.2943935,2.9732633,-9.339003,-0.3363245,0.03298404,-0.17563134,0.023766566,0.094164446,0.44947922,0.074259855"
1052,"1053,2.5477824,0.50107723,0.29286164,2.9570482,-9.344987,-0.3121753,0.026422791,-0.16564202,0.029829573,0.004650985,-0.2930643,-0.11510732"
1053,"1054,2.5477824,0.50107723,0.29286164,2.9570482,-9.344987,-0.3121753,0.026422791,-0.16564202,0.029829573,0.004650985,-0.2930643,-0.11510732"
1054,"1055,2.5477824,0.50107723,0.29286164,2.9570482,-9.344987,-0.3121753,0.026422791,-0.16564202,0.029829573,0.004650985,-0.2930643,-0.11510732"
1055,"1056,2.5477824,0.50107723,0.29286164,2.9570482,-9.344987,-0.3121753,0.026422791,-0.16564202,0.029829573,0.004650985,-0.2930643,-0.11510732"
1056,"1057,2.5477824,0.50107723,0.29286164,2.9570482,-9.344987,-0.3121753,0.026422791,-0.16564202,0.029829573,0.004650985,-0.2930643,-0.11510732"
1057,"1058,2.5477824,0.50107723,0.29286164,2.9570482,-9.344987,-0.3121753,0.026422791,-0.16564202,0.029829573,0.004650985,-0.2930643,-0.11510732"
1058,"1059,2.5477824,0.50107723,0.29286164,2.9293175,-9.35558,-0.2502364,0.020915514,-0.1535671,0.021392465,-0.4999571,0.3164867,-0.77458113"
1059,"1060,2.5477824,0.50107723,0.29286164,2.9293175,-9.35558,-0.2502364,0.020915514,-0.1535671,0.021392465,-0.4999571,0.3164867,-0.77458113"
1060,"1061,2.5477824,0.50107723,0.29286164,2.9293175,-9.35558,-0.2502364,0.020915514,-0.1535671,0.021392465,-0.4999571,0.3164867,-0.77458113"
1061,"1062,2.5477824,0.50107723,0.29286164,2.9293175,-9.35558,-0.2502364,0.020915514,-0.1535671,0.021392465,-0.4999571,0.3164867,-0.77458113"
1062,"1063,2.5477824,0.50107723,0.29286164,2.9293175,-9.35558,-0.2502364,0.020915514,-0.1535671,0.021392465,-0.4999571,0.3164867,-0.77458113"
1063,"1064,2.5477824,0.50107723,0.29286164,2.9293175,-9.35558,-0.2502364,0.020915514,-0.1535671,0.021392465,-0.4999571,0.3164867,-0.77458113"
1064,"1065,2.5656316,0.5051919,0.29442942,2.9323187,-9.355632,-0.20985343,0.027027495,-0.14070117,0.007959095,-0.0959808,-0.04618739,0.682163"
1065,"1066,2.5656316,0.5051919,0.29442942,2.9323187,-9.355632,-0.20985343,0.027027495,-0.14070117,0.007959095,-0.0959808,-0.04618739,0.682163"
1066,"1067,2.5656316,0.5051919,0.29442942,2.9323187,-9.355632,-0.20985343,0.027027495,-0.14070117,0.007959095,-0.0959808,-0.04618739,0.682163"
1067,"1068,2.5656316,0.5051919,0.29442942,2.9323187,-9.355632,-0.20985343,0.027027495,-0.14070117,0.007959095,-0.0959808,-0.04618739,0.682163"
1068,"1069,2.5656316,0.5051919,0.29442942,2.9323187,-9.355632,-0.20985343,0.027027495,-0.14070117,0.007959095,-0.0959808,-0.04618739,0.682163"
1069,"1070,2.5656316,0.5051919,0.29442942,2.9323187,-9.355632,-0.20985343,0.027027495,-0.14070117,0.007959095,-0.0959808,-0.04618739,0.682163"
1070,"1071,2.5656316,0.5051919,0.29442942,2.9651325,-9.345958,-0.17729917,0.042243037,-0.12241953,-0.009235574,0.0010820461,-0.0715594,-0.044737235"
1071,"1072,2.5656316,0.5051919,0.29442942,2.9651325,-9.345958,-0.17729917,0.042243037,-0.12241953,-0.009235574,0.0010820461,-0.0715594,-0.044737235"
1072,"1073,2.5656316,0.5051919,0.29442942,2.9651325,-9.345958,-0.17729917,0.042243037,-0.12241953,-0.009235574,0.0010820461,-0.0715594,-0.044737235"
1073,"1074,2.5656316,0.5051919,0.29442942,2.9651325,-9.345958,-0.17729917,0.042243037,-0.12241953,-0.009235574,0.0010820461,-0.0715594,-0.044737235"
1074,"1075,2.5656316,0.5051919,0.29442942,2.9651325,-9.345958,-0.17729917,0.042243037,-0.12241953,-0.009235574,0.0010820461,-0.0715594,-0.044737235"
1075,"1076,2.5656316,0.5051919,0.29442942,2.9651325,-9.345958,-0.17729917,0.042243037,-0.12241953,-0.009235574,0.0010820461,-0.0715594,-0.044737235"
1076,"1077,2.5416074,0.5118631,0.3025932,2.969867,-9.345409,-0.116609074,0.052334566,-0.10040001,-0.028462602,-0.40015325,0.074930705,0.015629994"
1077,"1078,2.5416074,0.5118631,0.3025932,2.969867,-9.345409,-0.116609074,0.052334566,-0.10040001,-0.028462602,-0.40015325,0.074930705,0.015629994"
1078,"1079,2.5416074,0.5118631,0.3025932,2.969867,-9.345409,-0.116609074,0.052334566,-0.10040001,-0.028462602,-0.40015325,0.074930705,0.015629994"
1079,"1080,2.5416074,0.5118631,0.3025932,2.969867,-9.345409,-0.116609074,0.052334566,-0.10040001,-0.028462602,-0.40015325,0.074930705,0.015629994"
1080,"1081,2.5416074,0.5118631,0.3025932,2.969867,-9.345409,-0.116609074,0.052334566,-0.10040001,-0.028462602,-0.40015325,0.074930705,0.015629994"
1081,"1082,2.5416074,0.5118631,0.3025932,2.969867,-9.345409,-0.116609074,0.052334566,-0.10040001,-0.028462602,-0.40015325,0.074930705,0.015629994"
1082,"1083,2.5069172,0.50335133,0.30403718,2.9834218,-9.341041,-0.120568015,0.046997625,-0.086640865,-0.043446057,0.10398604,0.102222316,-0.0067387065"
1083,"1084,2.5069172,0.50335133,0.30403718,2.9834218,-9.341041,-0.120568015,0.046997625,-0.086640865,-0.043446057,0.10398604,0.102222316,-0.0067387065"
1084,"1085,2.5069172,0.50335133,0.30403718,2.9834218,-9.341041,-0.120568015,0.046997625,-0.086640865,-0.043446057,0.10398604,0.102222316,-0.0067387065"
1085,"1086,2.5069172,0.50335133,0.30403718,2.9834218,-9.341041,-0.120568015,0.046997625,-0.086640865,-0.043446057,0.10398604,0.102222316,-0.0067387065"
1086,"1087,2.5069172,0.50335133,0.30403718,2.9834218,-9.341041,-0.120568015,0.046997625,-0.086640865,-0.043446057,0.10398604,0.102222316,-0.0067387065"
1087,"1088,2.5069172,0.50335133,0.30403718,2.9834218,-9.341041,-0.120568015,0.046997625,-0.086640865,-0.043446057,0.10398604,0.102222316,-0.0067387065"
1088,"1089,2.450833,0.4904847,0.30624074,3.0029476,-9.334732,-0.124328636,0.03206421,-0.09415069,-0.046952914,0.4910985,-0.46139458,-0.16527103"
1089,"1090,2.450833,0.4904847,0.30624074,3.0029476,-9.334732,-0.124328636,0.03206421,-0.09415069,-0.046952914,0.4910985,-0.46139458,-0.16527103"
1090,"1091,2.450833,0.4904847,0.30624074,3.0029476,-9.334732,-0.124328636,0.03206421,-0.09415069,-0.046952914,0.4910985,-0.46139458,-0.16527103"
1091,"1092,2.450833,0.4904847,0.30624074,3.0029476,-9.334732,-0.124328636,0.03206421,-0.09415069,-0.046952914,0.4910985,-0.46139458,-0.16527103"
1092,"1093,2.450833,0.4904847,0.30624074,3.0029476,-9.334732,-0.124328636,0.03206421,-0.09415069,-0.046952914,0.4910985,-0.46139458,-0.16527103"
1093,"1094,2.450833,0.4904847,0.30624074,3.0029476,-9.334732,-0.124328636,0.03206421,-0.09415069,-0.046952914,0.4910985,-0.46139458,-0.16527103"
1094,"1095,2.3678417,0.47503135,0.3080925,3.043308,-9.320284,-0.20239633,0.020664264,-0.123678975,-0.038154896,-0.18619463,0.17609096,0.16845089"
1095,"1096,2.3678417,0.47503135,0.3080925,3.043308,-9.320284,-0.20239633,0.020664264,-0.123678975,-0.038154896,-0.18619463,0.17609096,0.16845089"
1096,"1097,2.3678417,0.47503135,0.3080925,3.043308,-9.320284,-0.20239633,0.020664264,-0.123678975,-0.038154896,-0.18619463,0.17609096,0.16845089"
1097,"1098,2.3678417,0.47503135,0.3080925,3.043308,-9.320284,-0.20239633,0.020664264,-0.123678975,-0.038154896,-0.18619463,0.17609096,0.16845089"
1098,"1099,2.3678417,0.47503135,0.3080925,3.043308,-9.320284,-0.20239633,0.020664264,-0.123678975,-0.038154896,-0.18619463,0.17609096,0.16845089"
1099,"1100,2.3678417,0.47503135,0.3080925,3.043308,-9.320284,-0.20239633,0.020664264,-0.123678975,-0.038154896,-0.18619463,0.17609096,0.16845089"
1100,"1101,2.259976,0.4559982,0.3108145,3.0761073,-9.308301,-0.25194767,0.020140471,-0.15846328,-0.023259807,-0.048619792,-0.14435475,-0.19097108"
1101,"1102,2.259976,0.4559982,0.3108145,3.0761073,-9.308301,-0.25194767,0.020140471,-0.15846328,-0.023259807,-0.048619792,-0.14435475,-0.19097108"
1102,"1103,2.259976,0.4559982,0.3108145,3.0761073,-9.308301,-0.25194767,0.020140471,-0.15846328,-0.023259807,-0.048619792,-0.14435475,-0.19097108"
1103,"1104,2.259976,0.4559982,0.3108145,3.0761073,-9.308301,-0.25194767,0.020140471,-0.15846328,-0.023259807,-0.048619792,-0.14435475,-0.19097108"
1104,"1105,2.259976,0.4559982,0.3108145,3.0761073,-9.308301,-0.25194767,0.020140471,-0.15846328,-0.023259807,-0.048619792,-0.14435475,-0.19097108"
1105,"1106,2.259976,0.4559982,0.3108145,3.0761073,-9.308301,-0.25194767,0.020140471,-0.15846328,-0.023259807,-0.048619792,-0.14435475,-0.19097108"
1106,"1107,2.1350718,0.43255004,0.3109595,3.0879996,-9.301685,-0.33657053,0.02474495,-0.17522678,-0.012889348,-0.015192002,-0.119762726,0.114260145"
1107,"1108,2.1350718,0.43255004,0.3109595,3.0879996,-9.301685,-0.33657053,0.02474495,-0.17522678,-0.012889348,-0.015192002,-0.119762726,0.114260145"
1108,"1109,2.1350718,0.43255004,0.3109595,3.0879996,-9.301685,-0.33657053,0.02474495,-0.17522678,-0.012889348,-0.015192002,-0.119762726,0.114260145"
1109,"1110,2.1350718,0.43255004,0.3109595,3.0879996,-9.301685,-0.33657053,0.02474495,-0.17522678,-0.012889348,-0.015192002,-0.119762726,0.114260145"
1110,"1111,2.1350718,0.43255004,0.3109595,3.0879996,-9.301685,-0.33657053,0.02474495,-0.17522678,-0.012889348,-0.015192002,-0.119762726,0.114260145"
1111,"1112,2.1350718,0.43255004,0.3109595,3.0879996,-9.301685,-0.33657053,0.02474495,-0.17522678,-0.012889348,-0.015192002,-0.119762726,0.114260145"
1112,"1113,2.0041077,0.4157936,0.31420246,3.1122532,-9.291718,-0.38503948,0.023266194,-0.16521724,-0.0156222265,0.07367654,0.03891419,-0.007828031"
1113,"1114,2.0041077,0.4157936,0.31420246,3.1122532,-9.291718,-0.38503948,0.023266194,-0.16521724,-0.0156222265,0.07367654,0.03891419,-0.007828031"
1114,"1115,2.0041077,0.4157936,0.31420246,3.1122532,-9.291718,-0.38503948,0.023266194,-0.16521724,-0.0156222265,0.07367654,0.03891419,-0.007828031"
1115,"1116,2.0041077,0.4157936,0.31420246,3.1122532,-9.291718,-0.38503948,0.023266194,-0.16521724,-0.0156222265,0.07367654,0.03891419,-0.007828031"
1116,"1117,2.0041077,0.4157936,0.31420246,3.1122532,-9.291718,-0.38503948,0.023266194,-0.16521724,-0.0156222265,0.07367654,0.03891419,-0.007828031"
1117,"1118,2.0041077,0.4157936,0.31420246,3.1122532,-9.291718,-0.38503948,0.023266194,-0.16521724,-0.0156222265,0.07367654,0.03891419,-0.007828031"
1118,"1119,1.8810476,0.40305677,0.31790847,3.1322203,-9.283874,-0.41142833,0.012761594,-0.13816951,-0.030353365,-0.14052264,-0.13503109,0.025114309"
1119,"1120,1.8810476,0.40305677,0.31790847,3.1322203,-9.283874,-0.41142833,0.012761594,-0.13816951,-0.030353365,-0.14052264,-0.13503109,0.025114309"
1120,"1121,1.8810476,0.40305677,0.31790847,3.1322203,-9.283874,-0.41142833,0.012761594,-0.13816951,-0.030353365,-0.14052264,-0.13503109,0.025114309"
1121,"1122,1.8810476,0.40305677,0.31790847,3.1322203,-9.283874,-0.41142833,0.012761594,-0.13816951,-0.030353365,-0.14052264,-0.13503109,0.025114309"
1122,"1123,1.8810476,0.40305677,0.31790847,3.1322203,-9.283874,-0.41142833,0.012761594,-0.13816951,-0.030353365,-0.14052264,-0.13503109,0.025114309"
1123,"1124,1.8810476,0.40305677,0.31790847,3.1322203,-9.283874,-0.41142833,0.012761594,-0.13816951,-0.030353365,-0.14052264,-0.13503109,0.025114309"
1124,"1125,1.777092,0.39315403,0.32056546,3.1383326,-9.2816725,-0.4144906,-0.001910992,-0.10676962,-0.041661754,0.31843963,0.19418217,-0.60730565"
1125,"1126,1.777092,0.39315403,0.32056546,3.1383326,-9.2816725,-0.4144906,-0.001910992,-0.10676962,-0.041661754,0.31843963,0.19418217,-0.60730565"
1126,"1127,1.777092,0.39315403,0.32056546,3.1383326,-9.2816725,-0.4144906,-0.001910992,-0.10676962,-0.041661754,0.31843963,0.19418217,-0.60730565"
1127,"1128,1.777092,0.39315403,0.32056546,3.1383326,-9.2816725,-0.4144906,-0.001910992,-0.10676962,-0.041661754,0.31843963,0.19418217,-0.60730565"
1128,"1129,1.777092,0.39315403,0.32056546,3.1383326,-9.2816725,-0.4144906,-0.001910992,-0.10676962,-0.041661754,0.31843963,0.19418217,-0.60730565"
1129,"1130,1.777092,0.39315403,0.32056546,3.1383326,-9.2816725,-0.4144906,-0.001910992,-0.10676962,-0.041661754,0.31843963,0.19418217,-0.60730565"
1130,"1131,1.6942188,0.38546905,0.32155433,3.1308188,-9.284087,-0.4172324,-0.0146374535,-0.07036922,-0.03323955,0.40602234,-0.23853303,0.25198382"
1131,"1132,1.6942188,0.38546905,0.32155433,3.1308188,-9.284087,-0.4172324,-0.0146374535,-0.07036922,-0.03323955,0.40602234,-0.23853303,0.25198382"
1132,"1133,1.6942188,0.38546905,0.32155433,3.1308188,-9.284087,-0.4172324,-0.0146374535,-0.07036922,-0.03323955,0.40602234,-0.23853303,0.25198382"
1133,"1134,1.6942188,0.38546905,0.32155433,3.1308188,-9.284087,-0.4172324,-0.0146374535,-0.07036922,-0.03323955,0.40602234,-0.23853303,0.25198382"
1134,"1135,1.6942188,0.38546905,0.32155433,3.1308188,-9.284087,-0.4172324,-0.0146374535,-0.07036922,-0.03323955,0.40602234,-0.23853303,0.25198382"
1135,"1136,1.6942188,0.38546905,0.32155433,3.1308188,-9.284087,-0.4172324,-0.0146374535,-0.07036922,-0.03323955,0.40602234,-0.23853303,0.25198382"
1136,"1137,1.6335002,0.37980416,0.32126078,3.1146886,-9.289323,-0.42140925,-0.026800731,-0.017938837,-0.0058096284,0.1666665,0.024026759,-0.037893612"
1137,"1138,1.6335002,0.37980416,0.32126078,3.1146886,-9.289323,-0.42140925,-0.026800731,-0.017938837,-0.0058096284,0.1666665,0.024026759,-0.037893612"
1138,"1139,1.6335002,0.37980416,0.32126078,3.1146886,-9.289323,-0.42140925,-0.026800731,-0.017938837,-0.0058096284,0.1666665,0.024026759,-0.037893612"
1139,"1140,1.6335002,0.37980416,0.32126078,3.1146886,-9.289323,-0.42140925,-0.026800731,-0.017938837,-0.0058096284,0.1666665,0.024026759,-0.037893612"
1140,"1141,1.6335002,0.37980416,0.32126078,3.1146886,-9.289323,-0.42140925,-0.026800731,-0.017938837,-0.0058096284,0.1666665,0.024026759,-0.037893612"
1141,"1142,1.6335002,0.37980416,0.32126078,3.1146886,-9.289323,-0.42140925,-0.026800731,-0.017938837,-0.0058096284,0.1666665,0.024026759,-0.037893612"
1142,"1143,1.6010631,0.38142192,0.3239086,3.1294897,-9.287288,-0.35066834,-0.042234518,0.0548641,0.028658492,-0.35313064,0.23998071,-0.19078395"
1143,"1144,1.6010631,0.38142192,0.3239086,3.1294897,-9.287288,-0.35066834,-0.042234518,0.0548641,0.028658492,-0.35313064,0.23998071,-0.19078395"
1144,"1145,1.6010631,0.38142192,0.3239086,3.1294897,-9.287288,-0.35066834,-0.042234518,0.0548641,0.028658492,-0.35313064,0.23998071,-0.19078395"
