,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
344,"345,0.863473,2.044078,-2.723013,3.08646,-9.26113,0.9357433,0.056574944,0.05263266,0.028150668,0.09350052,0.030805526,0.078973144"
345,"346,0.863473,2.044078,-2.723013,3.08646,-9.26113,0.9357433,0.056574944,0.05263266,0.028150668,0.09350052,0.030805526,0.078973144"
346,"347,0.863473,2.044078,-2.723013,3.08646,-9.26113,0.9357433,0.056574944,0.05263266,0.028150668,0.09350052,0.030805526,0.078973144"
347,"348,0.863473,2.044078,-2.723013,3.08646,-9.26113,0.9357433,0.056574944,0.05263266,0.028150668,0.09350052,0.030805526,0.078973144"
348,"349,0.863473,2.044078,-2.723013,3.1248162,-9.251863,0.89941084,0.05433818,0.05594043,-0.020337425,-0.3828939,0.23431768,-0.24737392"
349,"350,0.863473,2.044078,-2.723013,3.1248162,-9.251863,0.89941084,0.05433818,0.05594043,-0.020337425,-0.3828939,0.23431768,-0.24737392"
350,"351,0.863473,2.044078,-2.723013,3.1248162,-9.251863,0.89941084,0.05433818,0.05594043,-0.020337425,-0.3828939,0.23431768,-0.24737392"
351,"352,0.863473,2.044078,-2.723013,3.1248162,-9.251863,0.89941084,0.05433818,0.05594043,-0.020337425,-0.3828939,0.23431768,-0.24737392"
352,"353,0.863473,2.044078,-2.723013,3.1248162,-9.251863,0.89941084,0.05433818,0.05594043,-0.020337425,-0.3828939,0.23431768,-0.24737392"
353,"354,0.863473,2.044078,-2.723013,3.1248162,-9.251863,0.89941084,0.05433818,0.05594043,-0.020337425,-0.3828939,0.23431768,-0.24737392"
354,"355,0.86299133,2.0889916,-2.7203326,3.163108,-9.241228,0.87455094,0.029134376,0.04551887,-0.05212164,-0.15641049,-0.105790086,0.071759164"
355,"356,0.86299133,2.0889916,-2.7203326,3.163108,-9.241228,0.87455094,0.029134376,0.04551887,-0.05212164,-0.15641049,-0.105790086,0.071759164"
356,"357,0.86299133,2.0889916,-2.7203326,3.163108,-9.241228,0.87455094,0.029134376,0.04551887,-0.05212164,-0.15641049,-0.105790086,0.071759164"
357,"358,0.86299133,2.0889916,-2.7203326,3.163108,-9.241228,0.87455094,0.029134376,0.04551887,-0.05212164,-0.15641049,-0.105790086,0.071759164"
358,"359,0.86299133,2.0889916,-2.7203326,3.163108,-9.241228,0.87455094,0.029134376,0.04551887,-0.05212164,-0.15641049,-0.105790086,0.071759164"
359,"360,0.86299133,2.0889916,-2.7203326,3.163108,-9.241228,0.87455094,0.029134376,0.04551887,-0.05212164,-0.15641049,-0.105790086,0.071759164"
360,"361,0.86299133,2.0889916,-2.7203326,3.1276894,-9.259689,0.803815,-0.004333001,0.0292781,-0.06463092,0.1738491,-0.26191604,-0.24540392"
361,"362,0.86299133,2.0889916,-2.7203326,3.1276894,-9.259689,0.803815,-0.004333001,0.0292781,-0.06463092,0.1738491,-0.26191604,-0.24540392"
362,"363,0.86299133,2.0889916,-2.7203326,3.1276894,-9.259689,0.803815,-0.004333001,0.0292781,-0.06463092,0.1738491,-0.26191604,-0.24540392"
363,"364,0.86299133,2.0889916,-2.7203326,3.1276894,-9.259689,0.803815,-0.004333001,0.0292781,-0.06463092,0.1738491,-0.26191604,-0.24540392"
364,"365,0.86299133,2.0889916,-2.7203326,3.1276894,-9.259689,0.803815,-0.004333001,0.0292781,-0.06463092,0.1738491,-0.26191604,-0.24540392"
365,"366,0.86299133,2.0889916,-2.7203326,3.1276894,-9.259689,0.803815,-0.004333001,0.0292781,-0.06463092,0.1738491,-0.26191604,-0.24540392"
366,"367,0.84019315,2.0897424,-2.745061,3.0670793,-9.285918,0.7315404,-0.026110858,0.017802566,-0.05871483,0.54205424,0.42511553,0.19336496"
367,"368,0.84019315,2.0897424,-2.745061,3.0670793,-9.285918,0.7315404,-0.026110858,0.017802566,-0.05871483,0.54205424,0.42511553,0.19336496"
368,"369,0.84019315,2.0897424,-2.745061,3.0670793,-9.285918,0.7315404,-0.026110858,0.017802566,-0.05871483,0.54205424,0.42511553,0.19336496"
369,"370,0.84019315,2.0897424,-2.745061,3.0670793,-9.285918,0.7315404,-0.026110858,0.017802566,-0.05871483,0.54205424,0.42511553,0.19336496"
370,"371,0.84019315,2.0897424,-2.745061,3.0670793,-9.285918,0.7315404,-0.026110858,0.017802566,-0.05871483,0.54205424,0.42511553,0.19336496"
371,"372,0.84019315,2.0897424,-2.745061,3.0752075,-9.285555,0.7013905,-0.028905483,0.014052977,-0.03369627,-0.009174279,-0.10591559,0.32305863"
372,"373,0.84019315,2.0897424,-2.745061,3.0752075,-9.285555,0.7013905,-0.028905483,0.014052977,-0.03369627,-0.009174279,-0.10591559,0.32305863"
373,"374,0.84019315,2.0897424,-2.745061,3.0752075,-9.285555,0.7013905,-0.028905483,0.014052977,-0.03369627,-0.009174279,-0.10591559,0.32305863"
374,"375,0.84019315,2.0897424,-2.745061,3.0752075,-9.285555,0.7013905,-0.028905483,0.014052977,-0.03369627,-0.009174279,-0.10591559,0.32305863"
375,"376,0.84019315,2.0897424,-2.745061,3.0752075,-9.285555,0.7013905,-0.028905483,0.014052977,-0.03369627,-0.009174279,-0.10591559,0.32305863"
376,"377,0.84019315,2.0897424,-2.745061,3.0752075,-9.285555,0.7013905,-0.028905483,0.014052977,-0.03369627,-0.009174279,-0.10591559,0.32305863"
377,"378,0.83238494,2.1183057,-2.7502322,3.0654716,-9.290821,0.67372274,-0.026402563,0.011061396,-0.0011636291,-0.3899195,0.17372504,0.07032383"
378,"379,0.83238494,2.1183057,-2.7502322,3.0654716,-9.290821,0.67372274,-0.026402563,0.011061396,-0.0011636291,-0.3899195,0.17372504,0.07032383"
379,"380,0.83238494,2.1183057,-2.7502322,3.0654716,-9.290821,0.67372274,-0.026402563,0.011061396,-0.0011636291,-0.3899195,0.17372504,0.07032383"
380,"381,0.83238494,2.1183057,-2.7502322,3.0654716,-9.290821,0.67372274,-0.026402563,0.011061396,-0.0011636291,-0.3899195,0.17372504,0.07032383"
381,"382,0.83238494,2.1183057,-2.7502322,3.0654716,-9.290821,0.67372274,-0.026402563,0.011061396,-0.0011636291,-0.3899195,0.17372504,0.07032383"
382,"383,0.83238494,2.1183057,-2.7502322,3.0654716,-9.290821,0.67372274,-0.026402563,0.011061396,-0.0011636291,-0.3899195,0.17372504,0.07032383"
383,"384,0.83238494,2.1183057,-2.7502322,3.035405,-9.301769,0.6586331,-0.032227095,0.0034333977,0.023469536,0.22545621,0.78323996,-0.032253984"
384,"385,0.83238494,2.1183057,-2.7502322,3.035405,-9.301769,0.6586331,-0.032227095,0.0034333977,0.023469536,0.22545621,0.78323996,-0.032253984"
385,"386,0.83238494,2.1183057,-2.7502322,3.035405,-9.301769,0.6586331,-0.032227095,0.0034333977,0.023469536,0.22545621,0.78323996,-0.032253984"
386,"387,0.83238494,2.1183057,-2.7502322,3.035405,-9.301769,0.6586331,-0.032227095,0.0034333977,0.023469536,0.22545621,0.78323996,-0.032253984"
387,"388,0.83238494,2.1183057,-2.7502322,3.035405,-9.301769,0.6586331,-0.032227095,0.0034333977,0.023469536,0.22545621,0.78323996,-0.032253984"
388,"389,0.83238494,2.1183057,-2.7502322,3.035405,-9.301769,0.6586331,-0.032227095,0.0034333977,0.023469536,0.22545621,0.78323996,-0.032253984"
389,"390,0.82524586,2.15221,-2.7515914,3.0557487,-9.295051,0.6594053,-0.04331511,-0.005739364,0.033585552,0.26706722,-0.21719737,-0.001912191"
390,"391,0.82524586,2.15221,-2.7515914,3.0557487,-9.295051,0.6594053,-0.04331511,-0.005739364,0.033585552,0.26706722,-0.21719737,-0.001912191"
391,"392,0.82524586,2.15221,-2.7515914,3.0557487,-9.295051,0.6594053,-0.04331511,-0.005739364,0.033585552,0.26706722,-0.21719737,-0.001912191"
392,"393,0.82524586,2.15221,-2.7515914,3.0557487,-9.295051,0.6594053,-0.04331511,-0.005739364,0.033585552,0.26706722,-0.21719737,-0.001912191"
393,"394,0.82524586,2.15221,-2.7515914,3.0557487,-9.295051,0.6594053,-0.04331511,-0.005739364,0.033585552,0.26706722,-0.21719737,-0.001912191"
394,"395,0.82524586,2.15221,-2.7515914,3.0557487,-9.295051,0.6594053,-0.04331511,-0.005739364,0.033585552,0.26706722,-0.21719737,-0.001912191"
395,"396,0.82524586,2.15221,-2.7515914,3.0788755,-9.2908945,0.60842294,-0.044616073,-0.008992841,0.033788893,-0.47446126,0.13515654,-0.59235805"
396,"397,0.82524586,2.15221,-2.7515914,3.0788755,-9.2908945,0.60842294,-0.044616073,-0.008992841,0.033788893,-0.47446126,0.13515654,-0.59235805"
397,"398,0.82524586,2.15221,-2.7515914,3.0788755,-9.2908945,0.60842294,-0.044616073,-0.008992841,0.033788893,-0.47446126,0.13515654,-0.59235805"
398,"399,0.82524586,2.15221,-2.7515914,3.0788755,-9.2908945,0.60842294,-0.044616073,-0.008992841,0.033788893,-0.47446126,0.13515654,-0.59235805"
399,"400,0.82524586,2.15221,-2.7515914,3.0788755,-9.2908945,0.60842294,-0.044616073,-0.008992841,0.033788893,-0.47446126,0.13515654,-0.59235805"
400,"401,0.82524586,2.15221,-2.7515914,3.0788755,-9.2908945,0.60842294,-0.044616073,-0.008992841,0.033788893,-0.47446126,0.13515654,-0.59235805"
401,"402,0.8226163,2.1571658,-2.7614179,3.1050754,-9.2876835,0.51753247,-0.033309814,-0.005648871,0.026954036,0.017787945,0.085696235,0.4341551"
402,"403,0.8226163,2.1571658,-2.7614179,3.1050754,-9.2876835,0.51753247,-0.033309814,-0.005648871,0.026954036,0.017787945,0.085696235,0.4341551"
403,"404,0.8226163,2.1571658,-2.7614179,3.1050754,-9.2876835,0.51753247,-0.033309814,-0.005648871,0.026954036,0.017787945,0.085696235,0.4341551"
404,"405,0.8226163,2.1571658,-2.7614179,3.1050754,-9.2876835,0.51753247,-0.033309814,-0.005648871,0.026954036,0.017787945,0.085696235,0.4341551"
405,"406,0.8226163,2.1571658,-2.7614179,3.1050754,-9.2876835,0.51753247,-0.033309814,-0.005648871,0.026954036,0.017787945,0.085696235,0.4341551"
406,"407,0.8226163,2.1571658,-2.7614179,3.1050754,-9.2876835,0.51753247,-0.033309814,-0.005648871,0.026954036,0.017787945,0.085696235,0.4341551"
407,"408,0.8226163,2.1571658,-2.7614179,3.1020796,-9.290648,0.48097217,-0.019801922,-0.001317999,0.0141732795,-0.043531682,-0.09862499,-0.14896323"
408,"409,0.8226163,2.1571658,-2.7614179,3.1020796,-9.290648,0.48097217,-0.019801922,-0.001317999,0.0141732795,-0.043531682,-0.09862499,-0.14896323"
409,"410,0.8226163,2.1571658,-2.7614179,3.1020796,-9.290648,0.48097217,-0.019801922,-0.001317999,0.0141732795,-0.043531682,-0.09862499,-0.14896323"
410,"411,0.8226163,2.1571658,-2.7614179,3.1020796,-9.290648,0.48097217,-0.019801922,-0.001317999,0.0141732795,-0.043531682,-0.09862499,-0.14896323"
411,"412,0.8226163,2.1571658,-2.7614179,3.1020796,-9.290648,0.48097217,-0.019801922,-0.001317999,0.0141732795,-0.043531682,-0.09862499,-0.14896323"
412,"413,0.8226163,2.1571658,-2.7614179,3.1020796,-9.290648,0.48097217,-0.019801922,-0.001317999,0.0141732795,-0.043531682,-0.09862499,-0.14896323"
413,"414,0.8130535,2.1705697,-2.7706003,3.082771,-9.298516,0.4522474,-0.008739461,0.0017523636,-0.00030980428,-0.26856813,-0.010102143,0.17612137"
414,"415,0.8130535,2.1705697,-2.7706003,3.082771,-9.298516,0.4522474,-0.008739461,0.0017523636,-0.00030980428,-0.26856813,-0.010102143,0.17612137"
415,"416,0.8130535,2.1705697,-2.7706003,3.082771,-9.298516,0.4522474,-0.008739461,0.0017523636,-0.00030980428,-0.26856813,-0.010102143,0.17612137"
416,"417,0.8130535,2.1705697,-2.7706003,3.082771,-9.298516,0.4522474,-0.008739461,0.0017523636,-0.00030980428,-0.26856813,-0.010102143,0.17612137"
417,"418,0.8130535,2.1705697,-2.7706003,3.082771,-9.298516,0.4522474,-0.008739461,0.0017523636,-0.00030980428,-0.26856813,-0.010102143,0.17612137"
418,"419,0.8130535,2.1705697,-2.7706003,3.082771,-9.298516,0.4522474,-0.008739461,0.0017523636,-0.00030980428,-0.26856813,-0.010102143,0.17612137"
419,"420,0.8130535,2.1705697,-2.7706003,3.0469148,-9.310613,0.44631472,0.0048056925,0.005880958,-0.006245058,-0.116514765,0.032106936,-0.082695775"
420,"421,0.8130535,2.1705697,-2.7706003,3.0469148,-9.310613,0.44631472,0.0048056925,0.005880958,-0.006245058,-0.116514765,0.032106936,-0.082695775"
421,"422,0.8130535,2.1705697,-2.7706003,3.0469148,-9.310613,0.44631472,0.0048056925,0.005880958,-0.006245058,-0.116514765,0.032106936,-0.082695775"
422,"423,0.8130535,2.1705697,-2.7706003,3.0469148,-9.310613,0.44631472,0.0048056925,0.005880958,-0.006245058,-0.116514765,0.032106936,-0.082695775"
423,"424,0.8130535,2.1705697,-2.7706003,3.0469148,-9.310613,0.44631472,0.0048056925,0.005880958,-0.006245058,-0.116514765,0.032106936,-0.082695775"
424,"425,0.8130535,2.1705697,-2.7706003,3.0469148,-9.310613,0.44631472,0.0048056925,0.005880958,-0.006245058,-0.116514765,0.032106936,-0.082695775"
425,"426,0.7984611,2.1853757,-2.780802,3.0121107,-9.322904,0.42550907,0.024794988,0.012517796,0.0064398833,0.38513556,-0.26250255,-0.23954883"
426,"427,0.7984611,2.1853757,-2.780802,3.0121107,-9.322904,0.42550907,0.024794988,0.012517796,0.0064398833,0.38513556,-0.26250255,-0.23954883"
427,"428,0.7984611,2.1853757,-2.780802,3.0121107,-9.322904,0.42550907,0.024794988,0.012517796,0.0064398833,0.38513556,-0.26250255,-0.23954883"
428,"429,0.7984611,2.1853757,-2.780802,3.0121107,-9.322904,0.42550907,0.024794988,0.012517796,0.0064398833,0.38513556,-0.26250255,-0.23954883"
429,"430,0.7984611,2.1853757,-2.780802,3.0121107,-9.322904,0.42550907,0.024794988,0.012517796,0.0064398833,0.38513556,-0.26250255,-0.23954883"
430,"431,0.7984611,2.1853757,-2.780802,3.0121107,-9.322904,0.42550907,0.024794988,0.012517796,0.0064398833,0.38513556,-0.26250255,-0.23954883"
431,"432,0.7984611,2.1853757,-2.780802,2.9932575,-9.327035,0.46605027,0.04329701,0.018109178,0.028056981,-0.92542034,0.07729185,-0.5570834"
432,"433,0.7984611,2.1853757,-2.780802,2.9932575,-9.327035,0.46605027,0.04329701,0.018109178,0.028056981,-0.92542034,0.07729185,-0.5570834"
433,"434,0.7984611,2.1853757,-2.780802,2.9932575,-9.327035,0.46605027,0.04329701,0.018109178,0.028056981,-0.92542034,0.07729185,-0.5570834"
434,"435,0.7984611,2.1853757,-2.780802,2.9932575,-9.327035,0.46605027,0.04329701,0.018109178,0.028056981,-0.92542034,0.07729185,-0.5570834"
435,"436,0.7984611,2.1853757,-2.780802,2.9932575,-9.327035,0.46605027,0.04329701,0.018109178,0.028056981,-0.92542034,0.07729185,-0.5570834"
436,"437,0.7984611,2.1853757,-2.780802,2.9932575,-9.327035,0.46605027,0.04329701,0.018109178,0.028056981,-0.92542034,0.07729185,-0.5570834"
437,"438,0.79648334,2.2261443,-2.7682416,2.9806063,-9.3260765,0.55739415,0.048409313,0.017619452,0.03493549,0.009981135,0.3302327,-0.30761993"
438,"439,0.79648334,2.2261443,-2.7682416,2.9806063,-9.3260765,0.55739415,0.048409313,0.017619452,0.03493549,0.009981135,0.3302327,-0.30761993"
439,"440,0.79648334,2.2261443,-2.7682416,2.9806063,-9.3260765,0.55739415,0.048409313,0.017619452,0.03493549,0.009981135,0.3302327,-0.30761993"
440,"441,0.79648334,2.2261443,-2.7682416,2.9806063,-9.3260765,0.55739415,0.048409313,0.017619452,0.03493549,0.009981135,0.3302327,-0.30761993"
441,"442,0.79648334,2.2261443,-2.7682416,2.9806063,-9.3260765,0.55739415,0.048409313,0.017619452,0.03493549,0.009981135,0.3302327,-0.30761993"
442,"443,0.79648334,2.2261443,-2.7682416,2.9806063,-9.3260765,0.55739415,0.048409313,0.017619452,0.03493549,0.009981135,0.3302327,-0.30761993"
443,"444,0.79648334,2.2261443,-2.7682416,2.977152,-9.325587,0.58341515,0.03847641,0.0099840015,0.017378848,-0.011848018,0.03253293,-0.025766151"
444,"445,0.79648334,2.2261443,-2.7682416,2.977152,-9.325587,0.58341515,0.03847641,0.0099840015,0.017378848,-0.011848018,0.03253293,-0.025766151"
445,"446,0.79648334,2.2261443,-2.7682416,2.977152,-9.325587,0.58341515,0.03847641,0.0099840015,0.017378848,-0.011848018,0.03253293,-0.025766151"
446,"447,0.79648334,2.2261443,-2.7682416,2.977152,-9.325587,0.58341515,0.03847641,0.0099840015,0.017378848,-0.011848018,0.03253293,-0.025766151"
447,"448,0.79648334,2.2261443,-2.7682416,2.977152,-9.325587,0.58341515,0.03847641,0.0099840015,0.017378848,-0.011848018,0.03253293,-0.025766151"
448,"449,0.79648334,2.2261443,-2.7682416,2.977152,-9.325587,0.58341515,0.03847641,0.0099840015,0.017378848,-0.011848018,0.03253293,-0.025766151"
449,"450,0.79648334,2.2261443,-2.7682416,3.0096986,-9.312821,0.61924136,0.023084145,-0.00093580055,-0.010770755,-0.34142417,0.29058233,-0.2622663"
450,"451,0.79648334,2.2261443,-2.7682416,3.0096986,-9.312821,0.61924136,0.023084145,-0.00093580055,-0.010770755,-0.34142417,0.29058233,-0.2622663"
451,"452,0.79648334,2.2261443,-2.7682416,3.0096986,-9.312821,0.61924136,0.023084145,-0.00093580055,-0.010770755,-0.34142417,0.29058233,-0.2622663"
452,"453,0.79648334,2.2261443,-2.7682416,3.0096986,-9.312821,0.61924136,0.023084145,-0.00093580055,-0.010770755,-0.34142417,0.29058233,-0.2622663"
453,"454,0.79648334,2.2261443,-2.7682416,3.0096986,-9.312821,0.61924136,0.023084145,-0.00093580055,-0.010770755,-0.34142417,0.29058233,-0.2622663"
454,"455,0.79648334,2.2261443,-2.7682416,3.0096986,-9.312821,0.61924136,0.023084145,-0.00093580055,-0.010770755,-0.34142417,0.29058233,-0.2622663"
455,"456,0.79648334,2.2261443,-2.7682416,3.0641687,-9.294436,0.6282498,0.0128084365,-0.0095326025,-0.033424795,-0.1333043,-0.08876073,0.07447452"
456,"457,0.79648334,2.2261443,-2.7682416,3.0641687,-9.294436,0.6282498,0.0128084365,-0.0095326025,-0.033424795,-0.1333043,-0.08876073,0.07447452"
457,"458,0.79648334,2.2261443,-2.7682416,3.0641687,-9.294436,0.6282498,0.0128084365,-0.0095326025,-0.033424795,-0.1333043,-0.08876073,0.07447452"
458,"459,0.79648334,2.2261443,-2.7682416,3.0641687,-9.294436,0.6282498,0.0128084365,-0.0095326025,-0.033424795,-0.1333043,-0.08876073,0.07447452"
459,"460,0.79648334,2.2261443,-2.7682416,3.0641687,-9.294436,0.6282498,0.0128084365,-0.0095326025,-0.033424795,-0.1333043,-0.08876073,0.07447452"
460,"461,0.79648334,2.2261443,-2.7682416,3.0641687,-9.294436,0.6282498,0.0128084365,-0.0095326025,-0.033424795,-0.1333043,-0.08876073,0.07447452"
461,"462,0.8191371,2.251262,-2.741707,3.1290405,-9.271918,0.64109707,0.011418044,-0.012203733,-0.051153902,0.31798053,-0.08207227,-0.15753442"
462,"463,0.8191371,2.251262,-2.741707,3.1290405,-9.271918,0.64109707,0.011418044,-0.012203733,-0.051153902,0.31798053,-0.08207227,-0.15753442"
463,"464,0.8191371,2.251262,-2.741707,3.1290405,-9.271918,0.64109707,0.011418044,-0.012203733,-0.051153902,0.31798053,-0.08207227,-0.15753442"
464,"465,0.8191371,2.251262,-2.741707,3.1290405,-9.271918,0.64109707,0.011418044,-0.012203733,-0.051153902,0.31798053,-0.08207227,-0.15753442"
465,"466,0.8191371,2.251262,-2.741707,3.1290405,-9.271918,0.64109707,0.011418044,-0.012203733,-0.051153902,0.31798053,-0.08207227,-0.15753442"
466,"467,0.8191371,2.251262,-2.741707,3.1290405,-9.271918,0.64109707,0.011418044,-0.012203733,-0.051153902,0.31798053,-0.08207227,-0.15753442"
467,"468,0.8191371,2.251262,-2.741707,3.188801,-9.251544,0.6409863,0.017919675,-0.009354811,-0.0693227,-0.43299273,-0.3528512,-0.1873207"
468,"469,0.8191371,2.251262,-2.741707,3.188801,-9.251544,0.6409863,0.017919675,-0.009354811,-0.0693227,-0.43299273,-0.3528512,-0.1873207"
469,"470,0.8191371,2.251262,-2.741707,3.188801,-9.251544,0.6409863,0.017919675,-0.009354811,-0.0693227,-0.43299273,-0.3528512,-0.1873207"
470,"471,0.8191371,2.251262,-2.741707,3.188801,-9.251544,0.6409863,0.017919675,-0.009354811,-0.0693227,-0.43299273,-0.3528512,-0.1873207"
471,"472,0.8191371,2.251262,-2.741707,3.188801,-9.251544,0.6409863,0.017919675,-0.009354811,-0.0693227,-0.43299273,-0.3528512,-0.1873207"
472,"473,0.8191371,2.251262,-2.741707,3.188801,-9.251544,0.6409863,0.017919675,-0.009354811,-0.0693227,-0.43299273,-0.3528512,-0.1873207"
473,"474,0.8389225,2.2466307,-2.7260654,3.2646682,-9.224394,0.6502969,0.027900483,-0.0055498616,-0.083979316,-0.12214018,0.16438866,0.021076925"
474,"475,0.8389225,2.2466307,-2.7260654,3.2646682,-9.224394,0.6502969,0.027900483,-0.0055498616,-0.083979316,-0.12214018,0.16438866,0.021076925"
475,"476,0.8389225,2.2466307,-2.7260654,3.2646682,-9.224394,0.6502969,0.027900483,-0.0055498616,-0.083979316,-0.12214018,0.16438866,0.021076925"
476,"477,0.8389225,2.2466307,-2.7260654,3.2646682,-9.224394,0.6502969,0.027900483,-0.0055498616,-0.083979316,-0.12214018,0.16438866,0.021076925"
477,"478,0.8389225,2.2466307,-2.7260654,3.2646682,-9.224394,0.6502969,0.027900483,-0.0055498616,-0.083979316,-0.12214018,0.16438866,0.021076925"
478,"479,0.8389225,2.2466307,-2.7260654,3.2646682,-9.224394,0.6502969,0.027900483,-0.0055498616,-0.083979316,-0.12214018,0.16438866,0.021076925"
479,"480,0.85002977,2.246914,-2.7147982,3.3351016,-9.196877,0.6818506,0.03258055,-0.0062578334,-0.087579854,0.113476984,0.018318906,-0.046483144"
480,"481,0.85002977,2.246914,-2.7147982,3.3351016,-9.196877,0.6818506,0.03258055,-0.0062578334,-0.087579854,0.113476984,0.018318906,-0.046483144"
481,"482,0.85002977,2.246914,-2.7147982,3.3351016,-9.196877,0.6818506,0.03258055,-0.0062578334,-0.087579854,0.113476984,0.018318906,-0.046483144"
482,"483,0.85002977,2.246914,-2.7147982,3.3351016,-9.196877,0.6818506,0.03258055,-0.0062578334,-0.087579854,0.113476984,0.018318906,-0.046483144"
483,"484,0.85002977,2.246914,-2.7147982,3.3351016,-9.196877,0.6818506,0.03258055,-0.0062578334,-0.087579854,0.113476984,0.018318906,-0.046483144"
484,"485,0.85002977,2.246914,-2.7147982,3.3351016,-9.196877,0.6818506,0.03258055,-0.0062578334,-0.087579854,0.113476984,0.018318906,-0.046483144"
485,"486,0.85002977,2.246914,-2.7147982,3.3883133,-9.176387,0.6954437,0.023945421,-0.013868798,-0.07680165,-0.33992606,0.32010967,0.16967271"
486,"487,0.85002977,2.246914,-2.7147982,3.3883133,-9.176387,0.6954437,0.023945421,-0.013868798,-0.07680165,-0.33992606,0.32010967,0.16967271"
487,"488,0.85002977,2.246914,-2.7147982,3.3883133,-9.176387,0.6954437,0.023945421,-0.013868798,-0.07680165,-0.33992606,0.32010967,0.16967271"
488,"489,0.85002977,2.246914,-2.7147982,3.3883133,-9.176387,0.6954437,0.023945421,-0.013868798,-0.07680165,-0.33992606,0.32010967,0.16967271"
489,"490,0.85002977,2.246914,-2.7147982,3.3883133,-9.176387,0.6954437,0.023945421,-0.013868798,-0.07680165,-0.33992606,0.32010967,0.16967271"
490,"491,0.85002977,2.246914,-2.7147982,3.3883133,-9.176387,0.6954437,0.023945421,-0.013868798,-0.07680165,-0.33992606,0.32010967,0.16967271"
491,"492,0.8694198,2.2394443,-2.697795,3.4624918,-9.147342,0.7125154,0.0033620684,-0.02520593,-0.05737341,-0.12784472,0.035571177,0.1562814"
492,"493,0.8694198,2.2394443,-2.697795,3.4624918,-9.147342,0.7125154,0.0033620684,-0.02520593,-0.05737341,-0.12784472,0.035571177,0.1562814"
493,"494,0.8694198,2.2394443,-2.697795,3.4624918,-9.147342,0.7125154,0.0033620684,-0.02520593,-0.05737341,-0.12784472,0.035571177,0.1562814"
494,"495,0.8694198,2.2394443,-2.697795,3.4624918,-9.147342,0.7125154,0.0033620684,-0.02520593,-0.05737341,-0.12784472,0.035571177,0.1562814"
495,"496,0.8694198,2.2394443,-2.697795,3.4624918,-9.147342,0.7125154,0.0033620684,-0.02520593,-0.05737341,-0.12784472,0.035571177,0.1562814"
496,"497,0.8694198,2.2394443,-2.697795,3.4624918,-9.147342,0.7125154,0.0033620684,-0.02520593,-0.05737341,-0.12784472,0.035571177,0.1562814"
497,"498,0.8831053,2.2405663,-2.6828098,3.5564966,-9.107872,0.7539178,-0.014381944,-0.030991074,-0.038677625,0.50359523,-0.2566907,-0.20753625"
498,"499,0.8831053,2.2405663,-2.6828098,3.5564966,-9.107872,0.7539178,-0.014381944,-0.030991074,-0.038677625,0.50359523,-0.2566907,-0.20753625"
499,"500,0.8831053,2.2405663,-2.6828098,3.5564966,-9.107872,0.7539178,-0.014381944,-0.030991074,-0.038677625,0.50359523,-0.2566907,-0.20753625"
500,"501,0.8831053,2.2405663,-2.6828098,3.5564966,-9.107872,0.7539178,-0.014381944,-0.030991074,-0.038677625,0.50359523,-0.2566907,-0.20753625"
501,"502,0.8831053,2.2405663,-2.6828098,3.5564966,-9.107872,0.7539178,-0.014381944,-0.030991074,-0.038677625,0.50359523,-0.2566907,-0.20753625"
502,"503,0.8831053,2.2405663,-2.6828098,3.5564966,-9.107872,0.7539178,-0.014381944,-0.030991074,-0.038677625,0.50359523,-0.2566907,-0.20753625"
503,"504,0.8831053,2.2405663,-2.6828098,3.6021547,-9.086321,0.7960103,-0.011102917,-0.021885382,-0.018368945,-0.8799472,0.2633953,-0.80948323"
504,"505,0.8831053,2.2405663,-2.6828098,3.6021547,-9.086321,0.7960103,-0.011102917,-0.021885382,-0.018368945,-0.8799472,0.2633953,-0.80948323"
505,"506,0.8831053,2.2405663,-2.6828098,3.6021547,-9.086321,0.7960103,-0.011102917,-0.021885382,-0.018368945,-0.8799472,0.2633953,-0.80948323"
506,"507,0.8831053,2.2405663,-2.6828098,3.6021547,-9.086321,0.7960103,-0.011102917,-0.021885382,-0.018368945,-0.8799472,0.2633953,-0.80948323"
507,"508,0.8831053,2.2405663,-2.6828098,3.6021547,-9.086321,0.7960103,-0.011102917,-0.021885382,-0.018368945,-0.8799472,0.2633953,-0.80948323"
508,"509,0.8831053,2.2405663,-2.6828098,3.6021547,-9.086321,0.7960103,-0.011102917,-0.021885382,-0.018368945,-0.8799472,0.2633953,-0.80948323"
509,"510,0.89356333,2.2396357,-2.6702595,3.6183655,-9.07894,0.8066436,0.01597568,0.0015298582,0.0134216575,0.24339162,0.049377386,0.02774023"
510,"511,0.89356333,2.2396357,-2.6702595,3.6183655,-9.07894,0.8066436,0.01597568,0.0015298582,0.0134216575,0.24339162,0.049377386,0.02774023"
511,"512,0.89356333,2.2396357,-2.6702595,3.6183655,-9.07894,0.8066436,0.01597568,0.0015298582,0.0134216575,0.24339162,0.049377386,0.02774023"
512,"513,0.89356333,2.2396357,-2.6702595,3.6183655,-9.07894,0.8066436,0.01597568,0.0015298582,0.0134216575,0.24339162,0.049377386,0.02774023"
