,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
341,"342,2.0823126,-0.027806928,0.26043826,-0.24060972,-3.5286667,9.146639,-0.001390393,0.0035068565,-0.0011157212,0.0042641363,-0.003286142,-0.001200988"
342,"343,2.0823126,-0.027806928,0.26043826,-0.24363224,-3.5241988,9.148281,0.0046715504,-0.0011295612,0.004095591,0.0034679163,-0.00624749,0.0009188715"
343,"344,2.0823126,-0.027806928,0.26043826,-0.24363224,-3.5241988,9.148281,0.0046715504,-0.0011295612,0.004095591,0.0034679163,-0.00624749,0.0009188715"
344,"345,2.0823126,-0.027806928,0.26043826,-0.24363224,-3.5241988,9.148281,0.0046715504,-0.0011295612,0.004095591,0.0034679163,-0.00624749,0.0009188715"
345,"346,2.0823126,-0.027806928,0.26043826,-0.24363224,-3.5241988,9.148281,0.0046715504,-0.0011295612,0.004095591,0.0034679163,-0.00624749,0.0009188715"
346,"347,2.0823126,-0.027806928,0.26043826,-0.24363224,-3.5241988,9.148281,0.0046715504,-0.0011295612,0.004095591,0.0034679163,-0.00624749,0.0009188715"
347,"348,2.0823126,-0.027806928,0.26043826,-0.24363224,-3.5241988,9.148281,0.0046715504,-0.0011295612,0.004095591,0.0034679163,-0.00624749,0.0009188715"
348,"349,2.0823126,-0.027806928,0.26043826,-0.24671371,-3.5194073,9.1500435,-0.004423494,0.002294255,-0.0015884122,-0.0027035687,-0.00575906,-0.0008539322"
349,"350,2.0823126,-0.027806928,0.26043826,-0.24671371,-3.5194073,9.1500435,-0.004423494,0.002294255,-0.0015884122,-0.0027035687,-0.00575906,-0.0008539322"
350,"351,2.0823126,-0.027806928,0.26043826,-0.24671371,-3.5194073,9.1500435,-0.004423494,0.002294255,-0.0015884122,-0.0027035687,-0.00575906,-0.0008539322"
351,"352,2.0823126,-0.027806928,0.26043826,-0.24671371,-3.5194073,9.1500435,-0.004423494,0.002294255,-0.0015884122,-0.0027035687,-0.00575906,-0.0008539322"
352,"353,2.0823126,-0.027806928,0.26043826,-0.24671371,-3.5194073,9.1500435,-0.004423494,0.002294255,-0.0015884122,-0.0027035687,-0.00575906,-0.0008539322"
353,"354,2.0823126,-0.027806928,0.26043826,-0.24671371,-3.5194073,9.1500435,-0.004423494,0.002294255,-0.0015884122,-0.0027035687,-0.00575906,-0.0008539322"
354,"355,2.0823126,-0.027806928,0.26043826,-0.24938206,-3.5138502,9.152106,-0.0013786822,-0.00015969292,-0.004899379,0.0019055698,-0.00079954066,0.004237483"
355,"356,2.0823126,-0.027806928,0.26043826,-0.24938206,-3.5138502,9.152106,-0.0013786822,-0.00015969292,-0.004899379,0.0019055698,-0.00079954066,0.004237483"
356,"357,2.0823126,-0.027806928,0.26043826,-0.24938206,-3.5138502,9.152106,-0.0013786822,-0.00015969292,-0.004899379,0.0019055698,-0.00079954066,0.004237483"
357,"358,2.0823126,-0.027806928,0.26043826,-0.24938206,-3.5138502,9.152106,-0.0013786822,-0.00015969292,-0.004899379,0.0019055698,-0.00079954066,0.004237483"
358,"359,2.0823126,-0.027806928,0.26043826,-0.24938206,-3.5138502,9.152106,-0.0013786822,-0.00015969292,-0.004899379,0.0019055698,-0.00079954066,0.004237483"
359,"360,2.0823126,-0.027806928,0.26043826,-0.24938206,-3.5138502,9.152106,-0.0013786822,-0.00015969292,-0.004899379,0.0019055698,-0.00079954066,0.004237483"
360,"361,2.0823126,-0.027806928,0.26043826,-0.24996437,-3.50953,9.153748,0.0048983144,-0.0025156958,-0.0018385978,0.0028224392,-0.0032878674,-0.002428807"
361,"362,2.0823126,-0.027806928,0.26043826,-0.24996437,-3.50953,9.153748,0.0048983144,-0.0025156958,-0.0018385978,0.0028224392,-0.0032878674,-0.002428807"
362,"363,2.0823126,-0.027806928,0.26043826,-0.24996437,-3.50953,9.153748,0.0048983144,-0.0025156958,-0.0018385978,0.0028224392,-0.0032878674,-0.002428807"
363,"364,2.0823126,-0.027806928,0.26043826,-0.24996437,-3.50953,9.153748,0.0048983144,-0.0025156958,-0.0018385978,0.0028224392,-0.0032878674,-0.002428807"
364,"365,2.0823126,-0.027806928,0.26043826,-0.24996437,-3.50953,9.153748,0.0048983144,-0.0025156958,-0.0018385978,0.0028224392,-0.0032878674,-0.002428807"
365,"366,2.0823126,-0.027806928,0.26043826,-0.24996437,-3.50953,9.153748,0.0048983144,-0.0025156958,-0.0018385978,0.0028224392,-0.0032878674,-0.002428807"
366,"367,2.0823126,-0.027806928,0.26043826,-0.24942087,-3.5051403,9.155445,0.0002129239,0.0015660552,-0.0044724667,-0.0029795272,-0.008209643,-0.00030330924"
367,"368,2.0823126,-0.027806928,0.26043826,-0.24942087,-3.5051403,9.155445,0.0002129239,0.0015660552,-0.0044724667,-0.0029795272,-0.008209643,-0.00030330924"
368,"369,2.0823126,-0.027806928,0.26043826,-0.24942087,-3.5051403,9.155445,0.0002129239,0.0015660552,-0.0044724667,-0.0029795272,-0.008209643,-0.00030330924"
369,"370,2.0823126,-0.027806928,0.26043826,-0.24942087,-3.5051403,9.155445,0.0002129239,0.0015660552,-0.0044724667,-0.0029795272,-0.008209643,-0.00030330924"
370,"371,2.0823126,-0.027806928,0.26043826,-0.24942087,-3.5051403,9.155445,0.0002129239,0.0015660552,-0.0044724667,-0.0029795272,-0.008209643,-0.00030330924"
371,"372,2.0823126,-0.027806928,0.26043826,-0.24942087,-3.5051403,9.155445,0.0002129239,0.0015660552,-0.0044724667,-0.0029795272,-0.008209643,-0.00030330924"
372,"373,2.0823126,-0.027806928,0.26043826,-0.25017676,-3.501173,9.156941,0.0029479314,-0.00043968784,0.0014617225,-0.00012789632,-0.006829003,-0.0030794637"
373,"374,2.0823126,-0.027806928,0.26043826,-0.25017676,-3.501173,9.156941,0.0029479314,-0.00043968784,0.0014617225,-0.00012789632,-0.006829003,-0.0030794637"
374,"375,2.0823126,-0.027806928,0.26043826,-0.25017676,-3.501173,9.156941,0.0029479314,-0.00043968784,0.0014617225,-0.00012789632,-0.006829003,-0.0030794637"
375,"376,2.0823126,-0.027806928,0.26043826,-0.25017676,-3.501173,9.156941,0.0029479314,-0.00043968784,0.0014617225,-0.00012789632,-0.006829003,-0.0030794637"
376,"377,2.0823126,-0.027806928,0.26043826,-0.25017676,-3.501173,9.156941,0.0029479314,-0.00043968784,0.0014617225,-0.00012789632,-0.006829003,-0.0030794637"
377,"378,2.0823126,-0.027806928,0.26043826,-0.25017676,-3.501173,9.156941,0.0029479314,-0.00043968784,0.0014617225,-0.00012789632,-0.006829003,-0.0030794637"
378,"379,2.0823126,-0.027806928,0.26043826,-0.25039536,-3.4987264,9.157871,-0.0028169833,0.0024230739,-0.0033024496,-0.0016145217,-0.005603371,-0.0015203377"
379,"380,2.0823126,-0.027806928,0.26043826,-0.25039536,-3.4987264,9.157871,-0.0028169833,0.0024230739,-0.0033024496,-0.0016145217,-0.005603371,-0.0015203377"
380,"381,2.0823126,-0.027806928,0.26043826,-0.25039536,-3.4987264,9.157871,-0.0028169833,0.0024230739,-0.0033024496,-0.0016145217,-0.005603371,-0.0015203377"
381,"382,2.0823126,-0.027806928,0.26043826,-0.25039536,-3.4987264,9.157871,-0.0028169833,0.0024230739,-0.0033024496,-0.0016145217,-0.005603371,-0.0015203377"
382,"383,2.0823126,-0.027806928,0.26043826,-0.25039536,-3.4987264,9.157871,-0.0028169833,0.0024230739,-0.0033024496,-0.0016145217,-0.005603371,-0.0015203377"
383,"384,2.0823126,-0.027806928,0.26043826,-0.25039536,-3.4987264,9.157871,-0.0028169833,0.0024230739,-0.0033024496,-0.0016145217,-0.005603371,-0.0015203377"
384,"385,2.0823126,-0.027806928,0.26043826,-0.25064942,-3.4961915,9.158833,0.0039454796,-0.0028063369,-0.0012754141,-0.0021285343,-0.005344975,-0.0023985733"
385,"386,2.0823126,-0.027806928,0.26043826,-0.25064942,-3.4961915,9.158833,0.0039454796,-0.0028063369,-0.0012754141,-0.0021285343,-0.005344975,-0.0023985733"
386,"387,2.0823126,-0.027806928,0.26043826,-0.25064942,-3.4961915,9.158833,0.0039454796,-0.0028063369,-0.0012754141,-0.0021285343,-0.005344975,-0.0023985733"
387,"388,2.0823126,-0.027806928,0.26043826,-0.25064942,-3.4961915,9.158833,0.0039454796,-0.0028063369,-0.0012754141,-0.0021285343,-0.005344975,-0.0023985733"
388,"389,2.0823126,-0.027806928,0.26043826,-0.25064942,-3.4961915,9.158833,0.0039454796,-0.0028063369,-0.0012754141,-0.0021285343,-0.005344975,-0.0023985733"
389,"390,2.0823126,-0.027806928,0.26043826,-0.25064942,-3.4961915,9.158833,0.0039454796,-0.0028063369,-0.0012754141,-0.0021285343,-0.005344975,-0.0023985733"
390,"391,2.0823126,-0.027806928,0.26043826,-0.25083384,-3.4943564,9.159527,-0.0025699914,-0.003737879,0.00060363923,0.00029323844,-0.0036935678,-0.0008634592"
391,"392,2.0823126,-0.027806928,0.26043826,-0.25083384,-3.4943564,9.159527,-0.0025699914,-0.003737879,0.00060363923,0.00029323844,-0.0036935678,-0.0008634592"
392,"393,2.0823126,-0.027806928,0.26043826,-0.25083384,-3.4943564,9.159527,-0.0025699914,-0.003737879,0.00060363923,0.00029323844,-0.0036935678,-0.0008634592"
393,"394,2.0823126,-0.027806928,0.26043826,-0.25083384,-3.4943564,9.159527,-0.0025699914,-0.003737879,0.00060363923,0.00029323844,-0.0036935678,-0.0008634592"
394,"395,2.0823126,-0.027806928,0.26043826,-0.25083384,-3.4943564,9.159527,-0.0025699914,-0.003737879,0.00060363923,0.00029323844,-0.0036935678,-0.0008634592"
395,"396,2.0823126,-0.027806928,0.26043826,-0.25083384,-3.4943564,9.159527,-0.0025699914,-0.003737879,0.00060363923,0.00029323844,-0.0036935678,-0.0008634592"
396,"397,2.0823126,-0.027806928,0.26043826,-0.25127003,-3.4898999,9.161214,-0.0044469154,-0.0026753887,-0.00043862322,-0.0007274546,-0.0051917406,0.0007728553"
397,"398,2.0823126,-0.027806928,0.26043826,-0.25127003,-3.4898999,9.161214,-0.0044469154,-0.0026753887,-0.00043862322,-0.0007274546,-0.0051917406,0.0007728553"
398,"399,2.0823126,-0.027806928,0.26043826,-0.25127003,-3.4898999,9.161214,-0.0044469154,-0.0026753887,-0.00043862322,-0.0007274546,-0.0051917406,0.0007728553"
399,"400,2.0823126,-0.027806928,0.26043826,-0.25127003,-3.4898999,9.161214,-0.0044469154,-0.0026753887,-0.00043862322,-0.0007274546,-0.0051917406,0.0007728553"
400,"401,2.0823126,-0.027806928,0.26043826,-0.25127003,-3.4898999,9.161214,-0.0044469154,-0.0026753887,-0.00043862322,-0.0007274546,-0.0051917406,0.0007728553"
401,"402,2.0823126,-0.027806928,0.26043826,-0.25127003,-3.4898999,9.161214,-0.0044469154,-0.0026753887,-0.00043862322,-0.0007274546,-0.0051917406,0.0007728553"
402,"403,2.0823126,-0.027806928,0.26043826,-0.25137016,-3.485925,9.162725,0.0007942061,0.00036409986,0.0032662526,-0.0012257762,-0.0042984365,-0.0010255158"
403,"404,2.0823126,-0.027806928,0.26043826,-0.25137016,-3.485925,9.162725,0.0007942061,0.00036409986,0.0032662526,-0.0012257762,-0.0042984365,-0.0010255158"
404,"405,2.0823126,-0.027806928,0.26043826,-0.25137016,-3.485925,9.162725,0.0007942061,0.00036409986,0.0032662526,-0.0012257762,-0.0042984365,-0.0010255158"
405,"406,2.0823126,-0.027806928,0.26043826,-0.25137016,-3.485925,9.162725,0.0007942061,0.00036409986,0.0032662526,-0.0012257762,-0.0042984365,-0.0010255158"
406,"407,2.0823126,-0.027806928,0.26043826,-0.25137016,-3.485925,9.162725,0.0007942061,0.00036409986,0.0032662526,-0.0012257762,-0.0042984365,-0.0010255158"
407,"408,2.0823126,-0.027806928,0.26043826,-0.25137016,-3.485925,9.162725,0.0007942061,0.00036409986,0.0032662526,-0.0012257762,-0.0042984365,-0.0010255158"
408,"409,2.0823126,-0.027806928,0.26043826,-0.24969076,-3.4818885,9.164306,0.003774076,0.0015511506,0.003944415,0.0023622168,-0.002422634,0.0010880247"
409,"410,2.0823126,-0.027806928,0.26043826,-0.24969076,-3.4818885,9.164306,0.003774076,0.0015511506,0.003944415,0.0023622168,-0.002422634,0.0010880247"
410,"411,2.0823126,-0.027806928,0.26043826,-0.24969076,-3.4818885,9.164306,0.003774076,0.0015511506,0.003944415,0.0023622168,-0.002422634,0.0010880247"
411,"412,2.0823126,-0.027806928,0.26043826,-0.24969076,-3.4818885,9.164306,0.003774076,0.0015511506,0.003944415,0.0023622168,-0.002422634,0.0010880247"
412,"413,2.0823126,-0.027806928,0.26043826,-0.24969076,-3.4818885,9.164306,0.003774076,0.0015511506,0.003944415,0.0023622168,-0.002422634,0.0010880247"
413,"414,2.0823126,-0.027806928,0.26043826,-0.24969076,-3.4818885,9.164306,0.003774076,0.0015511506,0.003944415,0.0023622168,-0.002422634,0.0010880247"
414,"415,2.0809243,-0.030057736,0.25601077,-0.24890552,-3.4773083,9.166065,0.0040210676,-0.0015724429,-1.3840054e-05,-0.00048642492,0.00097294705,0.00029115743"
415,"416,2.0809243,-0.030057736,0.25601077,-0.24890552,-3.4773083,9.166065,0.0040210676,-0.0015724429,-1.3840054e-05,-0.00048642492,0.00097294705,0.00029115743"
416,"417,2.0809243,-0.030057736,0.25601077,-0.24890552,-3.4773083,9.166065,0.0040210676,-0.0015724429,-1.3840054e-05,-0.00048642492,0.00097294705,0.00029115743"
417,"418,2.0809243,-0.030057736,0.25601077,-0.24890552,-3.4773083,9.166065,0.0040210676,-0.0015724429,-1.3840054e-05,-0.00048642492,0.00097294705,0.00029115743"
418,"419,2.0809243,-0.030057736,0.25601077,-0.24890552,-3.4773083,9.166065,0.0040210676,-0.0015724429,-1.3840054e-05,-0.00048642492,0.00097294705,0.00029115743"
419,"420,2.0809243,-0.030057736,0.25601077,-0.24890552,-3.4773083,9.166065,0.0040210676,-0.0015724429,-1.3840054e-05,-0.00048642492,0.00097294705,0.00029115743"
420,"421,2.0809243,-0.030057736,0.25601077,-0.24580729,-3.468314,9.169557,-0.001630997,0.0029064112,0.0035324073,0.0012937428,-0.0010388828,0.0035757439"
421,"422,2.0809243,-0.030057736,0.25601077,-0.24580729,-3.468314,9.169557,-0.001630997,0.0029064112,0.0035324073,0.0012937428,-0.0010388828,0.0035757439"
422,"423,2.0809243,-0.030057736,0.25601077,-0.24580729,-3.468314,9.169557,-0.001630997,0.0029064112,0.0035324073,0.0012937428,-0.0010388828,0.0035757439"
423,"424,2.0809243,-0.030057736,0.25601077,-0.24580729,-3.468314,9.169557,-0.001630997,0.0029064112,0.0035324073,0.0012937428,-0.0010388828,0.0035757439"
424,"425,2.0809243,-0.030057736,0.25601077,-0.24580729,-3.468314,9.169557,-0.001630997,0.0029064112,0.0035324073,0.0012937428,-0.0010388828,0.0035757439"
425,"426,2.0809243,-0.030057736,0.25601077,-0.24515292,-3.4655938,9.170602,-0.0016405786,0.0028414694,0.00029702883,0.0028247891,-0.003202173,-0.0011988493"
426,"427,2.0809243,-0.030057736,0.25601077,-0.24515292,-3.4655938,9.170602,-0.0016405786,0.0028414694,0.00029702883,0.0028247891,-0.003202173,-0.0011988493"
427,"428,2.0809243,-0.030057736,0.25601077,-0.24515292,-3.4655938,9.170602,-0.0016405786,0.0028414694,0.00029702883,0.0028247891,-0.003202173,-0.0011988493"
428,"429,2.0809243,-0.030057736,0.25601077,-0.24515292,-3.4655938,9.170602,-0.0016405786,0.0028414694,0.00029702883,0.0028247891,-0.003202173,-0.0011988493"
429,"430,2.0809243,-0.030057736,0.25601077,-0.24515292,-3.4655938,9.170602,-0.0016405786,0.0028414694,0.00029702883,0.0028247891,-0.003202173,-0.0011988493"
430,"431,2.0809243,-0.030057736,0.25601077,-0.24515292,-3.4655938,9.170602,-0.0016405786,0.0028414694,0.00029702883,0.0028247891,-0.003202173,-0.0011988493"
431,"432,2.0809243,-0.030057736,0.25601077,-0.2444434,-3.4636192,9.171367,-0.001715102,-0.0007516214,-5.0037117e-05,0.0004565436,-0.0010484341,0.0013196869"
432,"433,2.0809243,-0.030057736,0.25601077,-0.2444434,-3.4636192,9.171367,-0.001715102,-0.0007516214,-5.0037117e-05,0.0004565436,-0.0010484341,0.0013196869"
433,"434,2.0809243,-0.030057736,0.25601077,-0.2444434,-3.4636192,9.171367,-0.001715102,-0.0007516214,-5.0037117e-05,0.0004565436,-0.0010484341,0.0013196869"
434,"435,2.0809243,-0.030057736,0.25601077,-0.2444434,-3.4636192,9.171367,-0.001715102,-0.0007516214,-5.0037117e-05,0.0004565436,-0.0010484341,0.0013196869"
435,"436,2.0809243,-0.030057736,0.25601077,-0.2444434,-3.4636192,9.171367,-0.001715102,-0.0007516214,-5.0037117e-05,0.0004565436,-0.0010484341,0.0013196869"
436,"437,2.0809243,-0.030057736,0.25601077,-0.2444434,-3.4636192,9.171367,-0.001715102,-0.0007516214,-5.0037117e-05,0.0004565436,-0.0010484341,0.0013196869"
437,"438,2.0809243,-0.030057736,0.25601077,-0.24449904,-3.4621096,9.171936,0.00076652603,-0.004529956,0.003114012,0.0028914434,-0.0033351136,-8.661812e-05"
438,"439,2.0809243,-0.030057736,0.25601077,-0.24449904,-3.4621096,9.171936,0.00076652603,-0.004529956,0.003114012,0.0028914434,-0.0033351136,-8.661812e-05"
439,"440,2.0809243,-0.030057736,0.25601077,-0.24449904,-3.4621096,9.171936,0.00076652603,-0.004529956,0.003114012,0.0028914434,-0.0033351136,-8.661812e-05"
440,"441,2.0809243,-0.030057736,0.25601077,-0.24449904,-3.4621096,9.171936,0.00076652603,-0.004529956,0.003114012,0.0028914434,-0.0033351136,-8.661812e-05"
441,"442,2.0809243,-0.030057736,0.25601077,-0.24449904,-3.4621096,9.171936,0.00076652603,-0.004529956,0.003114012,0.0028914434,-0.0033351136,-8.661812e-05"
442,"443,2.0809243,-0.030057736,0.25601077,-0.24449904,-3.4621096,9.171936,0.00076652603,-0.004529956,0.003114012,0.0028914434,-0.0033351136,-8.661812e-05"
443,"444,2.0809243,-0.030057736,0.25601077,-0.24460945,-3.4608612,9.172403,0.00079207687,-0.0025348589,0.004185019,0.0019039612,-0.00027917576,0.001425359"
444,"445,2.0809243,-0.030057736,0.25601077,-0.24460945,-3.4608612,9.172403,0.00079207687,-0.0025348589,0.004185019,0.0019039612,-0.00027917576,0.001425359"
445,"446,2.0809243,-0.030057736,0.25601077,-0.24460945,-3.4608612,9.172403,0.00079207687,-0.0025348589,0.004185019,0.0019039612,-0.00027917576,0.001425359"
446,"447,2.0809243,-0.030057736,0.25601077,-0.24460945,-3.4608612,9.172403,0.00079207687,-0.0025348589,0.004185019,0.0019039612,-0.00027917576,0.001425359"
447,"448,2.0809243,-0.030057736,0.25601077,-0.24460945,-3.4608612,9.172403,0.00079207687,-0.0025348589,0.004185019,0.0019039612,-0.00027917576,0.001425359"
448,"449,2.0809243,-0.030057736,0.25601077,-0.24460945,-3.4608612,9.172403,0.00079207687,-0.0025348589,0.004185019,0.0019039612,-0.00027917576,0.001425359"
449,"450,2.0809243,-0.030057736,0.25601077,-0.24499111,-3.4600048,9.172716,0.0040977206,0.0012541218,0.0015586029,-0.00106363,-0.0021443332,-0.0029357807"
450,"451,2.0809243,-0.030057736,0.25601077,-0.24499111,-3.4600048,9.172716,0.0040977206,0.0012541218,0.0015586029,-0.00106363,-0.0021443332,-0.0029357807"
451,"452,2.0809243,-0.030057736,0.25601077,-0.24499111,-3.4600048,9.172716,0.0040977206,0.0012541218,0.0015586029,-0.00106363,-0.0021443332,-0.0029357807"
452,"453,2.0809243,-0.030057736,0.25601077,-0.24499111,-3.4600048,9.172716,0.0040977206,0.0012541218,0.0015586029,-0.00106363,-0.0021443332,-0.0029357807"
453,"454,2.0809243,-0.030057736,0.25601077,-0.24565361,-3.4588757,9.173125,-0.0032087632,-4.5778637e-05,-0.0008240155,0.001797522,-0.0010530032,0.0024751786"
454,"455,2.0809243,-0.030057736,0.25601077,-0.24565361,-3.4588757,9.173125,-0.0032087632,-4.5778637e-05,-0.0008240155,0.001797522,-0.0010530032,0.0024751786"
455,"456,2.0809243,-0.030057736,0.25601077,-0.24565361,-3.4588757,9.173125,-0.0032087632,-4.5778637e-05,-0.0008240155,0.001797522,-0.0010530032,0.0024751786"
456,"457,2.0809243,-0.030057736,0.25601077,-0.24565361,-3.4588757,9.173125,-0.0032087632,-4.5778637e-05,-0.0008240155,0.001797522,-0.0010530032,0.0024751786"
457,"458,2.0809243,-0.030057736,0.25601077,-0.24565361,-3.4588757,9.173125,-0.0032087632,-4.5778637e-05,-0.0008240155,0.001797522,-0.0010530032,0.0024751786"
458,"459,2.0809243,-0.030057736,0.25601077,-0.24565361,-3.4588757,9.173125,-0.0032087632,-4.5778637e-05,-0.0008240155,0.001797522,-0.0010530032,0.0024751786"
459,"460,2.0809243,-0.030057736,0.25601077,-0.24700418,-3.4579,9.173457,0.00015117596,-0.00042797704,0.0020355524,0.0016598495,-0.00046543873,0.002020895"
460,"461,2.0809243,-0.030057736,0.25601077,-0.24700418,-3.4579,9.173457,0.00015117596,-0.00042797704,0.0020355524,0.0016598495,-0.00046543873,0.002020895"
461,"462,2.0809243,-0.030057736,0.25601077,-0.24700418,-3.4579,9.173457,0.00015117596,-0.00042797704,0.0020355524,0.0016598495,-0.00046543873,0.002020895"
462,"463,2.0809243,-0.030057736,0.25601077,-0.24700418,-3.4579,9.173457,0.00015117596,-0.00042797704,0.0020355524,0.0016598495,-0.00046543873,0.002020895"
463,"464,2.0809243,-0.030057736,0.25601077,-0.24700418,-3.4579,9.173457,0.00015117596,-0.00042797704,0.0020355524,0.0016598495,-0.00046543873,0.002020895"
464,"465,2.0809243,-0.030057736,0.25601077,-0.24700418,-3.4579,9.173457,0.00015117596,-0.00042797704,0.0020355524,0.0016598495,-0.00046543873,0.002020895"
465,"466,2.0809243,-0.030057736,0.25601077,-0.24897304,-3.456447,9.173951,0.00029170574,0.0011114627,-0.0045139864,-0.0048863334,-0.0042222203,0.000118796124"
466,"467,2.0809243,-0.030057736,0.25601077,-0.24897304,-3.456447,9.173951,0.00029170574,0.0011114627,-0.0045139864,-0.0048863334,-0.0042222203,0.000118796124"
467,"468,2.0809243,-0.030057736,0.25601077,-0.24897304,-3.456447,9.173951,0.00029170574,0.0011114627,-0.0045139864,-0.0048863334,-0.0042222203,0.000118796124"
468,"469,2.0809243,-0.030057736,0.25601077,-0.24897304,-3.456447,9.173951,0.00029170574,0.0011114627,-0.0045139864,-0.0048863334,-0.0042222203,0.000118796124"
469,"470,2.0809243,-0.030057736,0.25601077,-0.24897304,-3.456447,9.173951,0.00029170574,0.0011114627,-0.0045139864,-0.0048863334,-0.0042222203,0.000118796124"
470,"471,2.0809243,-0.030057736,0.25601077,-0.24897304,-3.456447,9.173951,0.00029170574,0.0011114627,-0.0045139864,-0.0048863334,-0.0042222203,0.000118796124"
471,"472,2.0809243,-0.030057736,0.25601077,-0.25094387,-3.454987,9.174447,0.0015511506,0.0046715504,-0.003737879,-0.00020609323,-0.0016328391,0.0030980317"
472,"473,2.0809243,-0.030057736,0.25601077,-0.25094387,-3.454987,9.174447,0.0015511506,0.0046715504,-0.003737879,-0.00020609323,-0.0016328391,0.0030980317"
473,"474,2.0809243,-0.030057736,0.25601077,-0.25094387,-3.454987,9.174447,0.0015511506,0.0046715504,-0.003737879,-0.00020609323,-0.0016328391,0.0030980317"
474,"475,2.0809243,-0.030057736,0.25601077,-0.25094387,-3.454987,9.174447,0.0015511506,0.0046715504,-0.003737879,-0.00020609323,-0.0016328391,0.0030980317"
475,"476,2.0809243,-0.030057736,0.25601077,-0.25094387,-3.454987,9.174447,0.0015511506,0.0046715504,-0.003737879,-0.00020609323,-0.0016328391,0.0030980317"
476,"477,2.0809243,-0.030057736,0.25601077,-0.25094387,-3.454987,9.174447,0.0015511506,0.0046715504,-0.003737879,-0.00020609323,-0.0016328391,0.0030980317"
477,"478,2.0809243,-0.030057736,0.25601077,-0.25258505,-3.4536939,9.174889,-0.0030703626,0.0046204487,-0.0002789303,0.0010909534,-0.00052478816,0.003143042"
478,"479,2.0809243,-0.030057736,0.25601077,-0.25258505,-3.4536939,9.174889,-0.0030703626,0.0046204487,-0.0002789303,0.0010909534,-0.00052478816,0.003143042"
479,"480,2.0809243,-0.030057736,0.25601077,-0.25258505,-3.4536939,9.174889,-0.0030703626,0.0046204487,-0.0002789303,0.0010909534,-0.00052478816,0.003143042"
480,"481,2.0809243,-0.030057736,0.25601077,-0.25258505,-3.4536939,9.174889,-0.0030703626,0.0046204487,-0.0002789303,0.0010909534,-0.00052478816,0.003143042"
481,"482,2.0809243,-0.030057736,0.25601077,-0.25258505,-3.4536939,9.174889,-0.0030703626,0.0046204487,-0.0002789303,0.0010909534,-0.00052478816,0.003143042"
482,"483,2.0809243,-0.030057736,0.25601077,-0.25258505,-3.4536939,9.174889,-0.0030703626,0.0046204487,-0.0002789303,0.0010909534,-0.00052478816,0.003143042"
483,"484,2.0809243,-0.030057736,0.25601077,-0.25452313,-3.4521267,9.175426,-0.0031683075,-0.00297987,0.002045134,-0.0010590655,-0.0037818386,-0.0016833664"
484,"485,2.0809243,-0.030057736,0.25601077,-0.25452313,-3.4521267,9.175426,-0.0031683075,-0.00297987,0.002045134,-0.0010590655,-0.0037818386,-0.0016833664"
485,"486,2.0809243,-0.030057736,0.25601077,-0.25452313,-3.4521267,9.175426,-0.0031683075,-0.00297987,0.002045134,-0.0010590655,-0.0037818386,-0.0016833664"
486,"487,2.0809243,-0.030057736,0.25601077,-0.25452313,-3.4521267,9.175426,-0.0031683075,-0.00297987,0.002045134,-0.0010590655,-0.0037818386,-0.0016833664"
487,"488,2.0809243,-0.030057736,0.25601077,-0.25452313,-3.4521267,9.175426,-0.0031683075,-0.00297987,0.002045134,-0.0010590655,-0.0037818386,-0.0016833664"
488,"489,2.0809243,-0.030057736,0.25601077,-0.25452313,-3.4521267,9.175426,-0.0031683075,-0.00297987,0.002045134,-0.0010590655,-0.0037818386,-0.0016833664"
489,"490,2.0809243,-0.030057736,0.25601077,-0.25618118,-3.4513774,9.17566,0.0002076008,-0.0027328783,0.00029915807,-0.00220431,-0.00028865418,0.0002930045"
490,"491,2.0809243,-0.030057736,0.25601077,-0.25618118,-3.4513774,9.17566,0.0002076008,-0.0027328783,0.00029915807,-0.00220431,-0.00028865418,0.0002930045"
491,"492,2.0809243,-0.030057736,0.25601077,-0.25618118,-3.4513774,9.17566,0.0002076008,-0.0027328783,0.00029915807,-0.00220431,-0.00028865418,0.0002930045"
492,"493,2.0809243,-0.030057736,0.25601077,-0.25618118,-3.4513774,9.17566,0.0002076008,-0.0027328783,0.00029915807,-0.00220431,-0.00028865418,0.0002930045"
493,"494,2.0809243,-0.030057736,0.25601077,-0.25618118,-3.4513774,9.17566,0.0002076008,-0.0027328783,0.00029915807,-0.00220431,-0.00028865418,0.0002930045"
494,"495,2.0809243,-0.030057736,0.25601077,-0.25618118,-3.4513774,9.17566,0.0002076008,-0.0027328783,0.00029915807,-0.00220431,-0.00028865418,0.0002930045"
495,"496,2.0809243,-0.030057736,0.25601077,-0.25671524,-3.450661,9.175915,-0.0029617713,0.002565733,-0.00036729372,0.0021342775,0.0012487203,0.0012951888"
496,"497,2.0809243,-0.030057736,0.25601077,-0.25671524,-3.450661,9.175915,-0.0029617713,0.002565733,-0.00036729372,0.0021342775,0.0012487203,0.0012951888"
497,"498,2.0809243,-0.030057736,0.25601077,-0.25671524,-3.450661,9.175915,-0.0029617713,0.002565733,-0.00036729372,0.0021342775,0.0012487203,0.0012951888"
