,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
510,"511,-1.1069322,-0.030010173,-0.20691313,-0.26414177,-2.9226935,9.357268,0.00053124514,0.0008133693,-0.0015383752,0.013580094,0.00039925997,0.0051383697"
511,"512,-1.1069322,-0.030010173,-0.20691313,-0.26372918,-2.9235587,9.35701,0.0011040104,-0.00037900454,-0.0007537506,-0.020545838,-0.0099393325,0.0026714546"
512,"513,-1.1069322,-0.030010173,-0.20691313,-0.26372918,-2.9235587,9.35701,0.0011040104,-0.00037900454,-0.0007537506,-0.020545838,-0.0099393325,0.0026714546"
513,"514,-1.1069322,-0.030010173,-0.20691313,-0.26372918,-2.9235587,9.35701,0.0011040104,-0.00037900454,-0.0007537506,-0.020545838,-0.0099393325,0.0026714546"
514,"515,-1.1069322,-0.030010173,-0.20691313,-0.26372918,-2.9235587,9.35701,0.0011040104,-0.00037900454,-0.0007537506,-0.020545838,-0.0099393325,0.0026714546"
515,"516,-1.1069322,-0.030010173,-0.20691313,-0.26372918,-2.9235587,9.35701,0.0011040104,-0.00037900454,-0.0007537506,-0.020545838,-0.0099393325,0.0026714546"
516,"517,-1.1069322,-0.030010173,-0.20691313,-0.26372918,-2.9235587,9.35701,0.0011040104,-0.00037900454,-0.0007537506,-0.020545838,-0.0099393325,0.0026714546"
517,"518,-1.1069322,-0.030010173,-0.20691313,-0.26341578,-2.9240973,9.356851,0.0020834603,-0.002691358,0.0018694719,-0.0009893246,0.00025616022,0.007048246"
518,"519,-1.1069322,-0.030010173,-0.20691313,-0.26341578,-2.9240973,9.356851,0.0020834603,-0.002691358,0.0018694719,-0.0009893246,0.00025616022,0.007048246"
519,"520,-1.1069322,-0.030010173,-0.20691313,-0.26341578,-2.9240973,9.356851,0.0020834603,-0.002691358,0.0018694719,-0.0009893246,0.00025616022,0.007048246"
520,"521,-1.1069322,-0.030010173,-0.20691313,-0.26341578,-2.9240973,9.356851,0.0020834603,-0.002691358,0.0018694719,-0.0009893246,0.00025616022,0.007048246"
521,"522,-1.1069322,-0.030010173,-0.20691313,-0.26341578,-2.9240973,9.356851,0.0020834603,-0.002691358,0.0018694719,-0.0009893246,0.00025616022,0.007048246"
522,"523,-1.1069322,-0.030010173,-0.20691313,-0.26341578,-2.9240973,9.356851,0.0020834603,-0.002691358,0.0018694719,-0.0009893246,0.00025616022,0.007048246"
523,"524,-1.1069322,-0.030010173,-0.20691313,-0.2633684,-2.925636,9.356371,-0.0042595426,-0.0035941554,-0.0025636037,0.02537367,-0.0018531515,0.008951803"
524,"525,-1.1069322,-0.030010173,-0.20691313,-0.2633684,-2.925636,9.356371,-0.0042595426,-0.0035941554,-0.0025636037,0.02537367,-0.0018531515,0.008951803"
525,"526,-1.1069322,-0.030010173,-0.20691313,-0.2633684,-2.925636,9.356371,-0.0042595426,-0.0035941554,-0.0025636037,0.02537367,-0.0018531515,0.008951803"
526,"527,-1.1069322,-0.030010173,-0.20691313,-0.2633684,-2.925636,9.356371,-0.0042595426,-0.0035941554,-0.0025636037,0.02537367,-0.0018531515,0.008951803"
527,"528,-1.1069322,-0.030010173,-0.20691313,-0.2633684,-2.925636,9.356371,-0.0042595426,-0.0035941554,-0.0025636037,0.02537367,-0.0018531515,0.008951803"
528,"529,-1.1069322,-0.030010173,-0.20691313,-0.2633684,-2.925636,9.356371,-0.0042595426,-0.0035941554,-0.0025636037,0.02537367,-0.0018531515,0.008951803"
529,"530,-1.1069322,-0.030010173,-0.20691313,-0.2633684,-2.925636,9.356371,-0.0042595426,-0.0035941554,-0.0025636037,0.02537367,-0.0018531515,0.008951803"
530,"531,-1.1069322,-0.030010173,-0.20691313,-0.26255924,-2.9255342,9.356425,0.0009837084,0.0012999004,0.00011923738,-0.0052950387,-0.005747686,0.00602866"
531,"532,-1.1069322,-0.030010173,-0.20691313,-0.26255924,-2.9255342,9.356425,0.0009837084,0.0012999004,0.00011923738,-0.0052950387,-0.005747686,0.00602866"
532,"533,-1.1069322,-0.030010173,-0.20691313,-0.26255924,-2.9255342,9.356425,0.0009837084,0.0012999004,0.00011923738,-0.0052950387,-0.005747686,0.00602866"
533,"534,-1.1069322,-0.030010173,-0.20691313,-0.26255924,-2.9255342,9.356425,0.0009837084,0.0012999004,0.00011923738,-0.0052950387,-0.005747686,0.00602866"
534,"535,-1.1069322,-0.030010173,-0.20691313,-0.26255924,-2.9255342,9.356425,0.0009837084,0.0012999004,0.00011923738,-0.0052950387,-0.005747686,0.00602866"
535,"536,-1.1069322,-0.030010173,-0.20691313,-0.26255924,-2.9255342,9.356425,0.0009837084,0.0012999004,0.00011923738,-0.0052950387,-0.005747686,0.00602866"
536,"537,-1.1069322,-0.030010173,-0.20691313,-0.2635458,-2.9257143,9.356342,-0.0022303779,0.001675711,-0.0036079953,0.031212952,-0.001861123,0.013341913"
537,"538,-1.1069322,-0.030010173,-0.20691313,-0.2635458,-2.9257143,9.356342,-0.0022303779,0.001675711,-0.0036079953,0.031212952,-0.001861123,0.013341913"
538,"539,-1.1069322,-0.030010173,-0.20691313,-0.2635458,-2.9257143,9.356342,-0.0022303779,0.001675711,-0.0036079953,0.031212952,-0.001861123,0.013341913"
539,"540,-1.1069322,-0.030010173,-0.20691313,-0.2635458,-2.9257143,9.356342,-0.0022303779,0.001675711,-0.0036079953,0.031212952,-0.001861123,0.013341913"
540,"541,-1.1069322,-0.030010173,-0.20691313,-0.2635458,-2.9257143,9.356342,-0.0022303779,0.001675711,-0.0036079953,0.031212952,-0.001861123,0.013341913"
541,"542,-1.1069322,-0.030010173,-0.20691313,-0.2635458,-2.9257143,9.356342,-0.0022303779,0.001675711,-0.0036079953,0.031212952,-0.001861123,0.013341913"
542,"543,-1.1069322,-0.030010173,-0.20691313,-0.2639856,-2.9256554,9.356347,-0.00017459759,-0.0039795474,-0.004051942,0.005786186,-0.000390778,0.0045563467"
543,"544,-1.1069322,-0.030010173,-0.20691313,-0.2639856,-2.9256554,9.356347,-0.00017459759,-0.0039795474,-0.004051942,0.005786186,-0.000390778,0.0045563467"
544,"545,-1.1069322,-0.030010173,-0.20691313,-0.2639856,-2.9256554,9.356347,-0.00017459759,-0.0039795474,-0.004051942,0.005786186,-0.000390778,0.0045563467"
545,"546,-1.1069322,-0.030010173,-0.20691313,-0.2639856,-2.9256554,9.356347,-0.00017459759,-0.0039795474,-0.004051942,0.005786186,-0.000390778,0.0045563467"
546,"547,-1.1069322,-0.030010173,-0.20691313,-0.2639856,-2.9256554,9.356347,-0.00017459759,-0.0039795474,-0.004051942,0.005786186,-0.000390778,0.0045563467"
547,"548,-1.1069322,-0.030010173,-0.20691313,-0.2639856,-2.9256554,9.356347,-0.00017459759,-0.0039795474,-0.004051942,0.005786186,-0.000390778,0.0045563467"
548,"549,-1.1069322,-0.030010173,-0.20691313,-0.26455605,-2.9257517,9.356301,0.0032300556,-0.0035068565,-0.0011242381,0.0076804925,-0.004305509,0.0045516803"
549,"550,-1.1069322,-0.030010173,-0.20691313,-0.26455605,-2.9257517,9.356301,0.0032300556,-0.0035068565,-0.0011242381,0.0076804925,-0.004305509,0.0045516803"
550,"551,-1.1069322,-0.030010173,-0.20691313,-0.26455605,-2.9257517,9.356301,0.0032300556,-0.0035068565,-0.0011242381,0.0076804925,-0.004305509,0.0045516803"
551,"552,-1.1069322,-0.030010173,-0.20691313,-0.26455605,-2.9257517,9.356301,0.0032300556,-0.0035068565,-0.0011242381,0.0076804925,-0.004305509,0.0045516803"
552,"553,-1.1069322,-0.030010173,-0.20691313,-0.26455605,-2.9257517,9.356301,0.0032300556,-0.0035068565,-0.0011242381,0.0076804925,-0.004305509,0.0045516803"
553,"554,-1.1069322,-0.030010173,-0.20691313,-0.26455605,-2.9257517,9.356301,0.0032300556,-0.0035068565,-0.0011242381,0.0076804925,-0.004305509,0.0045516803"
554,"555,-1.1069322,-0.030010173,-0.20691313,-0.2650467,-2.9257996,9.356273,0.003631417,0.004129659,0.003614383,0.011535394,-0.0033341658,0.007477448"
555,"556,-1.1069322,-0.030010173,-0.20691313,-0.2650467,-2.9257996,9.356273,0.003631417,0.004129659,0.003614383,0.011535394,-0.0033341658,0.007477448"
556,"557,-1.1069322,-0.030010173,-0.20691313,-0.2650467,-2.9257996,9.356273,0.003631417,0.004129659,0.003614383,0.011535394,-0.0033341658,0.007477448"
557,"558,-1.1069322,-0.030010173,-0.20691313,-0.2650467,-2.9257996,9.356273,0.003631417,0.004129659,0.003614383,0.011535394,-0.0033341658,0.007477448"
558,"559,-1.1069322,-0.030010173,-0.20691313,-0.2650467,-2.9257996,9.356273,0.003631417,0.004129659,0.003614383,0.011535394,-0.0033341658,0.007477448"
559,"560,-1.1069322,-0.030010173,-0.20691313,-0.2650467,-2.9257996,9.356273,0.003631417,0.004129659,0.003614383,0.011535394,-0.0033341658,0.007477448"
560,"561,-1.1069322,-0.030010173,-0.20691313,-0.26536292,-2.926978,9.355895,0.0008091108,-3.1938584e-06,0.0021409497,0.00076464674,-0.0107760085,0.0093914075"
561,"562,-1.1069322,-0.030010173,-0.20691313,-0.26536292,-2.926978,9.355895,0.0008091108,-3.1938584e-06,0.0021409497,0.00076464674,-0.0107760085,0.0093914075"
562,"563,-1.1069322,-0.030010173,-0.20691313,-0.26536292,-2.926978,9.355895,0.0008091108,-3.1938584e-06,0.0021409497,0.00076464674,-0.0107760085,0.0093914075"
563,"564,-1.1069322,-0.030010173,-0.20691313,-0.26536292,-2.926978,9.355895,0.0008091108,-3.1938584e-06,0.0021409497,0.00076464674,-0.0107760085,0.0093914075"
564,"565,-1.1069322,-0.030010173,-0.20691313,-0.26536292,-2.926978,9.355895,0.0008091108,-3.1938584e-06,0.0021409497,0.00076464674,-0.0107760085,0.0093914075"
565,"566,-1.1069322,-0.030010173,-0.20691313,-0.26536292,-2.926978,9.355895,0.0008091108,-3.1938584e-06,0.0021409497,0.00076464674,-0.0107760085,0.0093914075"
566,"567,-1.1054826,-0.029798288,-0.21263337,-0.26544666,-2.9294777,9.35511,-0.0022452825,0.0011423368,8.516956e-06,0.016375761,0.0006839283,0.0054064873"
567,"568,-1.1054826,-0.029798288,-0.21263337,-0.26544666,-2.9294777,9.35511,-0.0022452825,0.0011423368,8.516956e-06,0.016375761,0.0006839283,0.0054064873"
568,"569,-1.1054826,-0.029798288,-0.21263337,-0.26544666,-2.9294777,9.35511,-0.0022452825,0.0011423368,8.516956e-06,0.016375761,0.0006839283,0.0054064873"
569,"570,-1.1054826,-0.029798288,-0.21263337,-0.26544666,-2.9294777,9.35511,-0.0022452825,0.0011423368,8.516956e-06,0.016375761,0.0006839283,0.0054064873"
570,"571,-1.1054826,-0.029798288,-0.21263337,-0.26544666,-2.9294777,9.35511,-0.0022452825,0.0011423368,8.516956e-06,0.016375761,0.0006839283,0.0054064873"
571,"572,-1.1054826,-0.029798288,-0.21263337,-0.26544666,-2.9294777,9.35511,-0.0022452825,0.0011423368,8.516956e-06,0.016375761,0.0006839283,0.0054064873"
572,"573,-1.1054826,-0.029798288,-0.21263337,-0.26557973,-2.9315028,9.354471,0.00236452,0.0027424598,0.0024624649,0.005135572,0.0038942916,0.0092462655"
573,"574,-1.1054826,-0.029798288,-0.21263337,-0.26557973,-2.9315028,9.354471,0.00236452,0.0027424598,0.0024624649,0.005135572,0.0038942916,0.0092462655"
574,"575,-1.1054826,-0.029798288,-0.21263337,-0.26557973,-2.9315028,9.354471,0.00236452,0.0027424598,0.0024624649,0.005135572,0.0038942916,0.0092462655"
575,"576,-1.1054826,-0.029798288,-0.21263337,-0.26557973,-2.9315028,9.354471,0.00236452,0.0027424598,0.0024624649,0.005135572,0.0038942916,0.0092462655"
576,"577,-1.1054826,-0.029798288,-0.21263337,-0.26557973,-2.9315028,9.354471,0.00236452,0.0027424598,0.0024624649,0.005135572,0.0038942916,0.0092462655"
577,"578,-1.1054826,-0.029798288,-0.21263337,-0.26557973,-2.9315028,9.354471,0.00236452,0.0027424598,0.0024624649,0.005135572,0.0038942916,0.0092462655"
578,"579,-1.1054826,-0.029798288,-0.21263337,-0.2664341,-2.9341354,9.353622,0.0007697199,0.004313838,-0.0016522894,-0.012035514,0.0036259308,0.008671631"
579,"580,-1.1054826,-0.029798288,-0.21263337,-0.2664341,-2.9341354,9.353622,0.0007697199,0.004313838,-0.0016522894,-0.012035514,0.0036259308,0.008671631"
580,"581,-1.1054826,-0.029798288,-0.21263337,-0.2664341,-2.9341354,9.353622,0.0007697199,0.004313838,-0.0016522894,-0.012035514,0.0036259308,0.008671631"
581,"582,-1.1054826,-0.029798288,-0.21263337,-0.2664341,-2.9341354,9.353622,0.0007697199,0.004313838,-0.0016522894,-0.012035514,0.0036259308,0.008671631"
582,"583,-1.1054826,-0.029798288,-0.21263337,-0.2664341,-2.9341354,9.353622,0.0007697199,0.004313838,-0.0016522894,-0.012035514,0.0036259308,0.008671631"
583,"584,-1.1054826,-0.029798288,-0.21263337,-0.2664341,-2.9341354,9.353622,0.0007697199,0.004313838,-0.0016522894,-0.012035514,0.0036259308,0.008671631"
584,"585,-1.1054826,-0.029798288,-0.21263337,-0.26738825,-2.937812,9.352441,0.0036729372,0.0033301297,0.00040136155,-0.02189506,-0.007975478,0.004158156"
585,"586,-1.1054826,-0.029798288,-0.21263337,-0.26738825,-2.937812,9.352441,0.0036729372,0.0033301297,0.00040136155,-0.02189506,-0.007975478,0.004158156"
586,"587,-1.1054826,-0.029798288,-0.21263337,-0.26738825,-2.937812,9.352441,0.0036729372,0.0033301297,0.00040136155,-0.02189506,-0.007975478,0.004158156"
587,"588,-1.1054826,-0.029798288,-0.21263337,-0.26738825,-2.937812,9.352441,0.0036729372,0.0033301297,0.00040136155,-0.02189506,-0.007975478,0.004158156"
588,"589,-1.1054826,-0.029798288,-0.21263337,-0.26738825,-2.937812,9.352441,0.0036729372,0.0033301297,0.00040136155,-0.02189506,-0.007975478,0.004158156"
589,"590,-1.1054826,-0.029798288,-0.21263337,-0.26738825,-2.937812,9.352441,0.0036729372,0.0033301297,0.00040136155,-0.02189506,-0.007975478,0.004158156"
590,"591,-1.1054826,-0.029798288,-0.21263337,-0.26916292,-2.9413166,9.351288,-0.004944093,-0.004877022,0.0016107693,-0.005480083,-0.0073564886,0.0020881675"
591,"592,-1.1054826,-0.029798288,-0.21263337,-0.26916292,-2.9413166,9.351288,-0.004944093,-0.004877022,0.0016107693,-0.005480083,-0.0073564886,0.0020881675"
592,"593,-1.1054826,-0.029798288,-0.21263337,-0.26916292,-2.9413166,9.351288,-0.004944093,-0.004877022,0.0016107693,-0.005480083,-0.0073564886,0.0020881675"
593,"594,-1.1054826,-0.029798288,-0.21263337,-0.26916292,-2.9413166,9.351288,-0.004944093,-0.004877022,0.0016107693,-0.005480083,-0.0073564886,0.0020881675"
594,"595,-1.1054826,-0.029798288,-0.21263337,-0.26916292,-2.9413166,9.351288,-0.004944093,-0.004877022,0.0016107693,-0.005480083,-0.0073564886,0.0020881675"
595,"596,-1.1054826,-0.029798288,-0.21263337,-0.26916292,-2.9413166,9.351288,-0.004944093,-0.004877022,0.0016107693,-0.005480083,-0.0073564886,0.0020881675"
596,"597,-1.1054826,-0.029798288,-0.21263337,-0.27103826,-2.9432578,9.350624,-0.0033737791,-0.0028542448,-0.0049973237,-0.0032306795,-0.0012088866,0.009342217"
597,"598,-1.1054826,-0.029798288,-0.21263337,-0.27103826,-2.9432578,9.350624,-0.0033737791,-0.0028542448,-0.0049973237,-0.0032306795,-0.0012088866,0.009342217"
598,"599,-1.1054826,-0.029798288,-0.21263337,-0.27103826,-2.9432578,9.350624,-0.0033737791,-0.0028542448,-0.0049973237,-0.0032306795,-0.0012088866,0.009342217"
599,"600,-1.1054826,-0.029798288,-0.21263337,-0.27103826,-2.9432578,9.350624,-0.0033737791,-0.0028542448,-0.0049973237,-0.0032306795,-0.0012088866,0.009342217"
600,"601,-1.1054826,-0.029798288,-0.21263337,-0.27103826,-2.9432578,9.350624,-0.0033737791,-0.0028542448,-0.0049973237,-0.0032306795,-0.0012088866,0.009342217"
601,"602,-1.1054826,-0.029798288,-0.21263337,-0.27103826,-2.9432578,9.350624,-0.0033737791,-0.0028542448,-0.0049973237,-0.0032306795,-0.0012088866,0.009342217"
602,"603,-1.1054826,-0.029798288,-0.21263337,-0.2736692,-2.9450908,9.34997,0.0014915318,0.0025252774,-0.0018950227,-0.0020345263,0.0054378635,0.0078111854"
603,"604,-1.1054826,-0.029798288,-0.21263337,-0.2736692,-2.9450908,9.34997,0.0014915318,0.0025252774,-0.0018950227,-0.0020345263,0.0054378635,0.0078111854"
604,"605,-1.1054826,-0.029798288,-0.21263337,-0.2736692,-2.9450908,9.34997,0.0014915318,0.0025252774,-0.0018950227,-0.0020345263,0.0054378635,0.0078111854"
605,"606,-1.1054826,-0.029798288,-0.21263337,-0.2736692,-2.9450908,9.34997,0.0014915318,0.0025252774,-0.0018950227,-0.0020345263,0.0054378635,0.0078111854"
606,"607,-1.1054826,-0.029798288,-0.21263337,-0.2736692,-2.9450908,9.34997,0.0014915318,0.0025252774,-0.0018950227,-0.0020345263,0.0054378635,0.0078111854"
607,"608,-1.1054826,-0.029798288,-0.21263337,-0.2736692,-2.9450908,9.34997,0.0014915318,0.0025252774,-0.0018950227,-0.0020345263,0.0054378635,0.0078111854"
608,"609,-1.1054826,-0.029798288,-0.21263337,-0.27660632,-2.9464946,9.349442,0.0016022524,-0.0018556317,-0.0020973005,-0.0052626114,0.014080816,0.0067811003"
609,"610,-1.1054826,-0.029798288,-0.21263337,-0.27660632,-2.9464946,9.349442,0.0016022524,-0.0018556317,-0.0020973005,-0.0052626114,0.014080816,0.0067811003"
610,"611,-1.1054826,-0.029798288,-0.21263337,-0.27660632,-2.9464946,9.349442,0.0016022524,-0.0018556317,-0.0020973005,-0.0052626114,0.014080816,0.0067811003"
611,"612,-1.1054826,-0.029798288,-0.21263337,-0.27660632,-2.9464946,9.349442,0.0016022524,-0.0018556317,-0.0020973005,-0.0052626114,0.014080816,0.0067811003"
612,"613,-1.1054826,-0.029798288,-0.21263337,-0.27660632,-2.9464946,9.349442,0.0016022524,-0.0018556317,-0.0020973005,-0.0052626114,0.014080816,0.0067811003"
613,"614,-1.1054826,-0.029798288,-0.21263337,-0.27660632,-2.9464946,9.349442,0.0016022524,-0.0018556317,-0.0020973005,-0.0052626114,0.014080816,0.0067811003"
614,"615,-1.1054826,-0.029798288,-0.21263337,-0.2805637,-2.947918,9.348874,-0.0006068331,-0.002593413,-0.0013424852,-0.010547156,-0.0070531797,0.0018421176"
615,"616,-1.1054826,-0.029798288,-0.21263337,-0.2805637,-2.947918,9.348874,-0.0006068331,-0.002593413,-0.0013424852,-0.010547156,-0.0070531797,0.0018421176"
616,"617,-1.1054826,-0.029798288,-0.21263337,-0.2805637,-2.947918,9.348874,-0.0006068331,-0.002593413,-0.0013424852,-0.010547156,-0.0070531797,0.0018421176"
617,"618,-1.1054826,-0.029798288,-0.21263337,-0.2805637,-2.947918,9.348874,-0.0006068331,-0.002593413,-0.0013424852,-0.010547156,-0.0070531797,0.0018421176"
618,"619,-1.1054826,-0.029798288,-0.21263337,-0.2805637,-2.947918,9.348874,-0.0006068331,-0.002593413,-0.0013424852,-0.010547156,-0.0070531797,0.0018421176"
619,"620,-1.1054826,-0.029798288,-0.21263337,-0.2805637,-2.947918,9.348874,-0.0006068331,-0.002593413,-0.0013424852,-0.010547156,-0.0070531797,0.0018421176"
620,"621,-1.1054826,-0.029798288,-0.21263337,-0.2837819,-2.9475925,9.34888,0.002302772,-0.00054402056,-0.0009869023,0.00035141828,-0.011901145,0.0013545869"
621,"622,-1.1054826,-0.029798288,-0.21263337,-0.2837819,-2.9475925,9.34888,0.002302772,-0.00054402056,-0.0009869023,0.00035141828,-0.011901145,0.0013545869"
622,"623,-1.1054826,-0.029798288,-0.21263337,-0.2837819,-2.9475925,9.34888,0.002302772,-0.00054402056,-0.0009869023,0.00035141828,-0.011901145,0.0013545869"
623,"624,-1.1054826,-0.029798288,-0.21263337,-0.2837819,-2.9475925,9.34888,0.002302772,-0.00054402056,-0.0009869023,0.00035141828,-0.011901145,0.0013545869"
624,"625,-1.1054826,-0.029798288,-0.21263337,-0.2837819,-2.9475925,9.34888,0.002302772,-0.00054402056,-0.0009869023,0.00035141828,-0.011901145,0.0013545869"
625,"626,-1.1054826,-0.029798288,-0.21263337,-0.2837819,-2.9475925,9.34888,0.002302772,-0.00054402056,-0.0009869023,0.00035141828,-0.011901145,0.0013545869"
626,"627,-1.1054826,-0.029798288,-0.21263337,-0.2851002,-2.9479005,9.3487425,0.0016065108,-0.003877344,-0.0033226775,0.00900309,0.001734647,0.0052455002"
627,"628,-1.1054826,-0.029798288,-0.21263337,-0.2851002,-2.9479005,9.3487425,0.0016065108,-0.003877344,-0.0033226775,0.00900309,0.001734647,0.0052455002"
628,"629,-1.1054826,-0.029798288,-0.21263337,-0.2851002,-2.9479005,9.3487425,0.0016065108,-0.003877344,-0.0033226775,0.00900309,0.001734647,0.0052455002"
629,"630,-1.1054826,-0.029798288,-0.21263337,-0.2851002,-2.9479005,9.3487425,0.0016065108,-0.003877344,-0.0033226775,0.00900309,0.001734647,0.0052455002"
630,"631,-1.1054826,-0.029798288,-0.21263337,-0.2851002,-2.9479005,9.3487425,0.0016065108,-0.003877344,-0.0033226775,0.00900309,0.001734647,0.0052455002"
631,"632,-1.1054826,-0.029798288,-0.21263337,-0.2851002,-2.9479005,9.3487425,0.0016065108,-0.003877344,-0.0033226775,0.00900309,0.001734647,0.0052455002"
632,"633,-1.1054826,-0.029798288,-0.21263337,-0.2851002,-2.9479005,9.3487425,0.0016065108,-0.003877344,-0.0033226775,0.00900309,0.001734647,0.0052455002"
633,"634,-1.1054826,-0.029798288,-0.21263337,-0.2859924,-2.9490263,9.34836,0.0022293131,0.002101559,0.0003598414,-0.0057312855,0.0030842272,0.0042302893"
634,"635,-1.1054826,-0.029798288,-0.21263337,-0.2859924,-2.9490263,9.34836,0.0022293131,0.002101559,0.0003598414,-0.0057312855,0.0030842272,0.0042302893"
635,"636,-1.1054826,-0.029798288,-0.21263337,-0.2859924,-2.9490263,9.34836,0.0022293131,0.002101559,0.0003598414,-0.0057312855,0.0030842272,0.0042302893"
636,"637,-1.1054826,-0.029798288,-0.21263337,-0.2859924,-2.9490263,9.34836,0.0022293131,0.002101559,0.0003598414,-0.0057312855,0.0030842272,0.0042302893"
637,"638,-1.1054826,-0.029798288,-0.21263337,-0.2859924,-2.9490263,9.34836,0.0022293131,0.002101559,0.0003598414,-0.0057312855,0.0030842272,0.0042302893"
638,"639,-1.1054826,-0.029798288,-0.21263337,-0.2859924,-2.9490263,9.34836,0.0022293131,0.002101559,0.0003598414,-0.0057312855,0.0030842272,0.0042302893"
639,"640,-1.1054826,-0.029798288,-0.21263337,-0.28624886,-2.9504192,9.347914,0.0012775434,-0.003088461,-0.00056211906,0.006445428,-0.024880253,0.004672907"
640,"641,-1.1054826,-0.029798288,-0.21263337,-0.28624886,-2.9504192,9.347914,0.0012775434,-0.003088461,-0.00056211906,0.006445428,-0.024880253,0.004672907"
641,"642,-1.1054826,-0.029798288,-0.21263337,-0.28624886,-2.9504192,9.347914,0.0012775434,-0.003088461,-0.00056211906,0.006445428,-0.024880253,0.004672907"
642,"643,-1.1054826,-0.029798288,-0.21263337,-0.28624886,-2.9504192,9.347914,0.0012775434,-0.003088461,-0.00056211906,0.006445428,-0.024880253,0.004672907"
643,"644,-1.1054826,-0.029798288,-0.21263337,-0.28624886,-2.9504192,9.347914,0.0012775434,-0.003088461,-0.00056211906,0.006445428,-0.024880253,0.004672907"
644,"645,-1.1054826,-0.029798288,-0.21263337,-0.28624886,-2.9504192,9.347914,0.0012775434,-0.003088461,-0.00056211906,0.006445428,-0.024880253,0.004672907"
645,"646,-1.1054826,-0.029798288,-0.21263337,-0.2879798,-2.9520411,9.347347,0.0036303524,-0.0016192863,0.0025912838,-0.0010527328,-0.0064972583,0.011448758"
646,"647,-1.1054826,-0.029798288,-0.21263337,-0.2879798,-2.9520411,9.347347,0.0036303524,-0.0016192863,0.0025912838,-0.0010527328,-0.0064972583,0.011448758"
647,"648,-1.1054826,-0.029798288,-0.21263337,-0.2879798,-2.9520411,9.347347,0.0036303524,-0.0016192863,0.0025912838,-0.0010527328,-0.0064972583,0.011448758"
648,"649,-1.1054826,-0.029798288,-0.21263337,-0.2879798,-2.9520411,9.347347,0.0036303524,-0.0016192863,0.0025912838,-0.0010527328,-0.0064972583,0.011448758"
649,"650,-1.1054826,-0.029798288,-0.21263337,-0.2879798,-2.9520411,9.347347,0.0036303524,-0.0016192863,0.0025912838,-0.0010527328,-0.0064972583,0.011448758"
650,"651,-1.1054826,-0.029798288,-0.21263337,-0.2879798,-2.9520411,9.347347,0.0036303524,-0.0016192863,0.0025912838,-0.0010527328,-0.0064972583,0.011448758"
651,"652,-1.1054826,-0.029798288,-0.21263337,-0.28722587,-2.95262,9.347189,0.0011434014,0.0012722203,0.0005972515,0.020989258,0.028099827,0.01631376"
652,"653,-1.1054826,-0.029798288,-0.21263337,-0.28722587,-2.95262,9.347189,0.0011434014,0.0012722203,0.0005972515,0.020989258,0.028099827,0.01631376"
653,"654,-1.1054826,-0.029798288,-0.21263337,-0.28722587,-2.95262,9.347189,0.0011434014,0.0012722203,0.0005972515,0.020989258,0.028099827,0.01631376"
654,"655,-1.1054826,-0.029798288,-0.21263337,-0.28722587,-2.95262,9.347189,0.0011434014,0.0012722203,0.0005972515,0.020989258,0.028099827,0.01631376"
655,"656,-1.1054826,-0.029798288,-0.21263337,-0.28722587,-2.95262,9.347189,0.0011434014,0.0012722203,0.0005972515,0.020989258,0.028099827,0.01631376"
656,"657,-1.1054826,-0.029798288,-0.21263337,-0.28722587,-2.95262,9.347189,0.0011434014,0.0012722203,0.0005972515,0.020989258,0.028099827,0.01631376"
657,"658,-1.1054826,-0.029798288,-0.21263337,-0.2878634,-2.9537916,9.346798,2.6615488e-05,-0.0010763303,0.0016373848,-0.0073863505,-0.0017945555,0.005535394"
658,"659,-1.1054826,-0.029798288,-0.21263337,-0.2878634,-2.9537916,9.346798,2.6615488e-05,-0.0010763303,0.0016373848,-0.0073863505,-0.0017945555,0.005535394"
659,"660,-1.1054826,-0.029798288,-0.21263337,-0.2878634,-2.9537916,9.346798,2.6615488e-05,-0.0010763303,0.0016373848,-0.0073863505,-0.0017945555,0.005535394"
660,"661,-1.1054826,-0.029798288,-0.21263337,-0.2878634,-2.9537916,9.346798,2.6615488e-05,-0.0010763303,0.0016373848,-0.0073863505,-0.0017945555,0.005535394"
661,"662,-1.1054826,-0.029798288,-0.21263337,-0.2878634,-2.9537916,9.346798,2.6615488e-05,-0.0010763303,0.0016373848,-0.0073863505,-0.0017945555,0.005535394"
662,"663,-1.1054826,-0.029798288,-0.21263337,-0.2878634,-2.9537916,9.346798,2.6615488e-05,-0.0010763303,0.0016373848,-0.0073863505,-0.0017945555,0.005535394"
663,"664,-1.1054826,-0.029798288,-0.21263337,-0.28985286,-2.9554975,9.346197,-0.0037698175,-0.0023772954,-0.0023804891,0.00070879096,-0.01319507,0.0040098066"
664,"665,-1.1054826,-0.029798288,-0.21263337,-0.28985286,-2.9554975,9.346197,-0.0037698175,-0.0023772954,-0.0023804891,0.00070879096,-0.01319507,0.0040098066"
665,"666,-1.1054826,-0.029798288,-0.21263337,-0.28985286,-2.9554975,9.346197,-0.0037698175,-0.0023772954,-0.0023804891,0.00070879096,-0.01319507,0.0040098066"
