,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
656,"657,2.129454,-0.049161304,0.14564781,-0.44103917,-4.6363297,8.630199,-0.0015969293,-0.00118918,0.004414977,-0.00201169,0.0082713505,0.0057047415"
657,"658,2.129454,-0.049161304,0.14564781,-0.44103917,-4.6363297,8.630199,-0.0015969293,-0.00118918,0.004414977,-0.00201169,0.0082713505,0.0057047415"
658,"659,2.129454,-0.049161304,0.14564781,-0.44103917,-4.6363297,8.630199,-0.0015969293,-0.00118918,0.004414977,-0.00201169,0.0082713505,0.0057047415"
659,"660,2.129454,-0.049161304,0.14564781,-0.44103917,-4.6363297,8.630199,-0.0015969293,-0.00118918,0.004414977,-0.00201169,0.0082713505,0.0057047415"
660,"661,2.129454,-0.049161304,0.14564781,-0.438354,-4.636335,8.630332,-0.0007015842,-0.0033876193,0.0015671198,-0.007107225,0.009247043,0.00034900007"
661,"662,2.129454,-0.049161304,0.14564781,-0.438354,-4.636335,8.630332,-0.0007015842,-0.0033876193,0.0015671198,-0.007107225,0.009247043,0.00034900007"
662,"663,2.129454,-0.049161304,0.14564781,-0.438354,-4.636335,8.630332,-0.0007015842,-0.0033876193,0.0015671198,-0.007107225,0.009247043,0.00034900007"
663,"664,2.129454,-0.049161304,0.14564781,-0.438354,-4.636335,8.630332,-0.0007015842,-0.0033876193,0.0015671198,-0.007107225,0.009247043,0.00034900007"
664,"665,2.129454,-0.049161304,0.14564781,-0.438354,-4.636335,8.630332,-0.0007015842,-0.0033876193,0.0015671198,-0.007107225,0.009247043,0.00034900007"
665,"666,2.129454,-0.049161304,0.14564781,-0.438354,-4.636335,8.630332,-0.0007015842,-0.0033876193,0.0015671198,-0.007107225,0.009247043,0.00034900007"
666,"667,2.129454,-0.049161304,0.14564781,-0.438354,-4.636335,8.630332,-0.0007015842,-0.0033876193,0.0015671198,-0.007107225,0.009247043,0.00034900007"
667,"668,2.129454,-0.049161304,0.14564781,-0.43545344,-4.6362634,8.630518,0.0008804403,-0.004559765,-0.0038879903,-0.0043709828,0.0033969665,-0.0069537535"
668,"669,2.129454,-0.049161304,0.14564781,-0.43545344,-4.6362634,8.630518,0.0008804403,-0.004559765,-0.0038879903,-0.0043709828,0.0033969665,-0.0069537535"
669,"670,2.129454,-0.049161304,0.14564781,-0.43545344,-4.6362634,8.630518,0.0008804403,-0.004559765,-0.0038879903,-0.0043709828,0.0033969665,-0.0069537535"
670,"671,2.129454,-0.049161304,0.14564781,-0.43545344,-4.6362634,8.630518,0.0008804403,-0.004559765,-0.0038879903,-0.0043709828,0.0033969665,-0.0069537535"
671,"672,2.129454,-0.049161304,0.14564781,-0.43545344,-4.6362634,8.630518,0.0008804403,-0.004559765,-0.0038879903,-0.0043709828,0.0033969665,-0.0069537535"
672,"673,2.129454,-0.049161304,0.14564781,-0.43545344,-4.6362634,8.630518,0.0008804403,-0.004559765,-0.0038879903,-0.0043709828,0.0033969665,-0.0069537535"
673,"674,2.129454,-0.049161304,0.14564781,-0.43205726,-4.636356,8.630638,0.003172566,0.0019120566,0.004569347,-0.0020723306,0.00045885245,-0.0054771625"
674,"675,2.129454,-0.049161304,0.14564781,-0.43205726,-4.636356,8.630638,0.003172566,0.0019120566,0.004569347,-0.0020723306,0.00045885245,-0.0054771625"
675,"676,2.129454,-0.049161304,0.14564781,-0.43205726,-4.636356,8.630638,0.003172566,0.0019120566,0.004569347,-0.0020723306,0.00045885245,-0.0054771625"
676,"677,2.129454,-0.049161304,0.14564781,-0.43205726,-4.636356,8.630638,0.003172566,0.0019120566,0.004569347,-0.0020723306,0.00045885245,-0.0054771625"
677,"678,2.129454,-0.049161304,0.14564781,-0.43205726,-4.636356,8.630638,0.003172566,0.0019120566,0.004569347,-0.0020723306,0.00045885245,-0.0054771625"
678,"679,2.129454,-0.049161304,0.14564781,-0.43205726,-4.636356,8.630638,0.003172566,0.0019120566,0.004569347,-0.0020723306,0.00045885245,-0.0054771625"
679,"680,2.129454,-0.049161304,0.14564781,-0.4288816,-4.636258,8.630849,0.0022591224,-0.00044607557,-0.0020493926,-0.0022367265,0.001933159,-0.00692002"
680,"681,2.129454,-0.049161304,0.14564781,-0.4288816,-4.636258,8.630849,0.0022591224,-0.00044607557,-0.0020493926,-0.0022367265,0.001933159,-0.00692002"
681,"682,2.129454,-0.049161304,0.14564781,-0.4288816,-4.636258,8.630849,0.0022591224,-0.00044607557,-0.0020493926,-0.0022367265,0.001933159,-0.00692002"
682,"683,2.129454,-0.049161304,0.14564781,-0.4288816,-4.636258,8.630849,0.0022591224,-0.00044607557,-0.0020493926,-0.0022367265,0.001933159,-0.00692002"
683,"684,2.129454,-0.049161304,0.14564781,-0.4288816,-4.636258,8.630849,0.0022591224,-0.00044607557,-0.0020493926,-0.0022367265,0.001933159,-0.00692002"
684,"685,2.129454,-0.049161304,0.14564781,-0.4288816,-4.636258,8.630849,0.0022591224,-0.00044607557,-0.0020493926,-0.0022367265,0.001933159,-0.00692002"
685,"686,2.129454,-0.049161304,0.14564781,-0.42581457,-4.6355476,8.631383,-0.0006089623,-0.002280415,-0.0016640002,2.8371445e-05,0.004446154,-0.004913124"
686,"687,2.129454,-0.049161304,0.14564781,-0.42581457,-4.6355476,8.631383,-0.0006089623,-0.002280415,-0.0016640002,2.8371445e-05,0.004446154,-0.004913124"
687,"688,2.129454,-0.049161304,0.14564781,-0.42581457,-4.6355476,8.631383,-0.0006089623,-0.002280415,-0.0016640002,2.8371445e-05,0.004446154,-0.004913124"
688,"689,2.129454,-0.049161304,0.14564781,-0.42581457,-4.6355476,8.631383,-0.0006089623,-0.002280415,-0.0016640002,2.8371445e-05,0.004446154,-0.004913124"
689,"690,2.129454,-0.049161304,0.14564781,-0.42581457,-4.6355476,8.631383,-0.0006089623,-0.002280415,-0.0016640002,2.8371445e-05,0.004446154,-0.004913124"
690,"691,2.129454,-0.049161304,0.14564781,-0.42581457,-4.6355476,8.631383,-0.0006089623,-0.002280415,-0.0016640002,2.8371445e-05,0.004446154,-0.004913124"
691,"692,2.129454,-0.049161304,0.14564781,-0.42309391,-4.6345444,8.632055,-0.00060576847,0.0015447629,-0.0039167353,0.004698735,0.00015539739,-0.0028921315"
692,"693,2.129454,-0.049161304,0.14564781,-0.42309391,-4.6345444,8.632055,-0.00060576847,0.0015447629,-0.0039167353,0.004698735,0.00015539739,-0.0028921315"
693,"694,2.129454,-0.049161304,0.14564781,-0.42309391,-4.6345444,8.632055,-0.00060576847,0.0015447629,-0.0039167353,0.004698735,0.00015539739,-0.0028921315"
694,"695,2.129454,-0.049161304,0.14564781,-0.42309391,-4.6345444,8.632055,-0.00060576847,0.0015447629,-0.0039167353,0.004698735,0.00015539739,-0.0028921315"
695,"696,2.129454,-0.049161304,0.14564781,-0.42309391,-4.6345444,8.632055,-0.00060576847,0.0015447629,-0.0039167353,0.004698735,0.00015539739,-0.0028921315"
696,"697,2.129454,-0.049161304,0.14564781,-0.42309391,-4.6345444,8.632055,-0.00060576847,0.0015447629,-0.0039167353,0.004698735,0.00015539739,-0.0028921315"
697,"698,2.129454,-0.049161304,0.14564781,-0.42068973,-4.634062,8.632432,-0.0024794987,-0.002565733,-0.0007718491,0.0005507809,-0.0027240962,-0.00090127566"
698,"699,2.129454,-0.049161304,0.14564781,-0.42068973,-4.634062,8.632432,-0.0024794987,-0.002565733,-0.0007718491,0.0005507809,-0.0027240962,-0.00090127566"
699,"700,2.129454,-0.049161304,0.14564781,-0.42068973,-4.634062,8.632432,-0.0024794987,-0.002565733,-0.0007718491,0.0005507809,-0.0027240962,-0.00090127566"
700,"701,2.129454,-0.049161304,0.14564781,-0.42068973,-4.634062,8.632432,-0.0024794987,-0.002565733,-0.0007718491,0.0005507809,-0.0027240962,-0.00090127566"
701,"702,2.129454,-0.049161304,0.14564781,-0.42068973,-4.634062,8.632432,-0.0024794987,-0.002565733,-0.0007718491,0.0005507809,-0.0027240962,-0.00090127566"
702,"703,2.129454,-0.049161304,0.14564781,-0.42068973,-4.634062,8.632432,-0.0024794987,-0.002565733,-0.0007718491,0.0005507809,-0.0027240962,-0.00090127566"
703,"704,2.129454,-0.049161304,0.14564781,-0.41870075,-4.633409,8.632879,0.0039997753,-1.4904673e-05,0.0038635042,0.002217873,-0.0016813248,0.00060866"
704,"705,2.129454,-0.049161304,0.14564781,-0.41870075,-4.633409,8.632879,0.0039997753,-1.4904673e-05,0.0038635042,0.002217873,-0.0016813248,0.00060866"
705,"706,2.129454,-0.049161304,0.14564781,-0.41870075,-4.633409,8.632879,0.0039997753,-1.4904673e-05,0.0038635042,0.002217873,-0.0016813248,0.00060866"
706,"707,2.129454,-0.049161304,0.14564781,-0.41870075,-4.633409,8.632879,0.0039997753,-1.4904673e-05,0.0038635042,0.002217873,-0.0016813248,0.00060866"
707,"708,2.129454,-0.049161304,0.14564781,-0.41870075,-4.633409,8.632879,0.0039997753,-1.4904673e-05,0.0038635042,0.002217873,-0.0016813248,0.00060866"
708,"709,2.129454,-0.049161304,0.14564781,-0.4166104,-4.632938,8.633232,-0.00013946515,0.0046098023,0.00039603843,0.001942844,0.0017834973,-0.0057008527"
709,"710,2.129454,-0.049161304,0.14564781,-0.4166104,-4.632938,8.633232,-0.00013946515,0.0046098023,0.00039603843,0.001942844,0.0017834973,-0.0057008527"
710,"711,2.129454,-0.049161304,0.14564781,-0.4166104,-4.632938,8.633232,-0.00013946515,0.0046098023,0.00039603843,0.001942844,0.0017834973,-0.0057008527"
711,"712,2.129454,-0.049161304,0.14564781,-0.4166104,-4.632938,8.633232,-0.00013946515,0.0046098023,0.00039603843,0.001942844,0.0017834973,-0.0057008527"
712,"713,2.129454,-0.049161304,0.14564781,-0.4166104,-4.632938,8.633232,-0.00013946515,0.0046098023,0.00039603843,0.001942844,0.0017834973,-0.0057008527"
713,"714,2.129454,-0.049161304,0.14564781,-0.4166104,-4.632938,8.633232,-0.00013946515,0.0046098023,0.00039603843,0.001942844,0.0017834973,-0.0057008527"
714,"715,2.129454,-0.049161304,0.14564781,-0.41437593,-4.632838,8.633394,0.0017555575,0.00017885608,0.0045555066,-0.0036867508,0.011555986,-0.010565466"
715,"716,2.129454,-0.049161304,0.14564781,-0.41437593,-4.632838,8.633394,0.0017555575,0.00017885608,0.0045555066,-0.0036867508,0.011555986,-0.010565466"
716,"717,2.129454,-0.049161304,0.14564781,-0.41437593,-4.632838,8.633394,0.0017555575,0.00017885608,0.0045555066,-0.0036867508,0.011555986,-0.010565466"
717,"718,2.129454,-0.049161304,0.14564781,-0.41437593,-4.632838,8.633394,0.0017555575,0.00017885608,0.0045555066,-0.0036867508,0.011555986,-0.010565466"
718,"719,2.129454,-0.049161304,0.14564781,-0.41437593,-4.632838,8.633394,0.0017555575,0.00017885608,0.0045555066,-0.0036867508,0.011555986,-0.010565466"
719,"720,2.129454,-0.049161304,0.14564781,-0.41437593,-4.632838,8.633394,0.0017555575,0.00017885608,0.0045555066,-0.0036867508,0.011555986,-0.010565466"
720,"721,2.129454,-0.049161304,0.14564781,-0.41258046,-4.6329317,8.6334305,0.0038464703,-0.0008091108,0.0015926708,0.0013774141,0.0017841292,-0.0056806323"
721,"722,2.129454,-0.049161304,0.14564781,-0.41258046,-4.6329317,8.6334305,0.0038464703,-0.0008091108,0.0015926708,0.0013774141,0.0017841292,-0.0056806323"
722,"723,2.129454,-0.049161304,0.14564781,-0.41258046,-4.6329317,8.6334305,0.0038464703,-0.0008091108,0.0015926708,0.0013774141,0.0017841292,-0.0056806323"
723,"724,2.129454,-0.049161304,0.14564781,-0.41258046,-4.6329317,8.6334305,0.0038464703,-0.0008091108,0.0015926708,0.0013774141,0.0017841292,-0.0056806323"
724,"725,2.129454,-0.049161304,0.14564781,-0.41258046,-4.6329317,8.6334305,0.0038464703,-0.0008091108,0.0015926708,0.0013774141,0.0017841292,-0.0056806323"
725,"726,2.129454,-0.049161304,0.14564781,-0.41258046,-4.6329317,8.6334305,0.0038464703,-0.0008091108,0.0015926708,0.0013774141,0.0017841292,-0.0056806323"
726,"727,2.129454,-0.049161304,0.14564781,-0.41093177,-4.6330924,8.633422,-0.0011976969,0.0018609548,-0.0031416921,0.0020335908,0.0012796345,-0.002752823"
727,"728,2.129454,-0.049161304,0.14564781,-0.41093177,-4.6330924,8.633422,-0.0011976969,0.0018609548,-0.0031416921,0.0020335908,0.0012796345,-0.002752823"
728,"729,2.129454,-0.049161304,0.14564781,-0.41093177,-4.6330924,8.633422,-0.0011976969,0.0018609548,-0.0031416921,0.0020335908,0.0012796345,-0.002752823"
729,"730,2.129454,-0.049161304,0.14564781,-0.41093177,-4.6330924,8.633422,-0.0011976969,0.0018609548,-0.0031416921,0.0020335908,0.0012796345,-0.002752823"
730,"731,2.129454,-0.049161304,0.14564781,-0.41093177,-4.6330924,8.633422,-0.0011976969,0.0018609548,-0.0031416921,0.0020335908,0.0012796345,-0.002752823"
731,"732,2.129454,-0.049161304,0.14564781,-0.41093177,-4.6330924,8.633422,-0.0011976969,0.0018609548,-0.0031416921,0.0020335908,0.0012796345,-0.002752823"
732,"733,2.129454,-0.049161304,0.14564781,-0.40933892,-4.633149,8.633468,0.0047801416,-0.003194923,0.00089853886,0.00073161814,0.008107446,-0.010069867"
733,"734,2.129454,-0.049161304,0.14564781,-0.40933892,-4.633149,8.633468,0.0047801416,-0.003194923,0.00089853886,0.00073161814,0.008107446,-0.010069867"
734,"735,2.129454,-0.049161304,0.14564781,-0.40933892,-4.633149,8.633468,0.0047801416,-0.003194923,0.00089853886,0.00073161814,0.008107446,-0.010069867"
735,"736,2.129454,-0.049161304,0.14564781,-0.40933892,-4.633149,8.633468,0.0047801416,-0.003194923,0.00089853886,0.00073161814,0.008107446,-0.010069867"
736,"737,2.129454,-0.049161304,0.14564781,-0.40933892,-4.633149,8.633468,0.0047801416,-0.003194923,0.00089853886,0.00073161814,0.008107446,-0.010069867"
737,"738,2.129454,-0.049161304,0.14564781,-0.40933892,-4.633149,8.633468,0.0047801416,-0.003194923,0.00089853886,0.00073161814,0.008107446,-0.010069867"
738,"739,2.129454,-0.049161304,0.14564781,-0.40744653,-4.6334467,8.633398,0.0027499122,0.0040668463,0.0045810575,-5.1705963e-05,0.0022197473,-0.0032433674"
739,"740,2.129454,-0.049161304,0.14564781,-0.40744653,-4.6334467,8.633398,0.0027499122,0.0040668463,0.0045810575,-5.1705963e-05,0.0022197473,-0.0032433674"
740,"741,2.129454,-0.049161304,0.14564781,-0.40744653,-4.6334467,8.633398,0.0027499122,0.0040668463,0.0045810575,-5.1705963e-05,0.0022197473,-0.0032433674"
741,"742,2.129454,-0.049161304,0.14564781,-0.40744653,-4.6334467,8.633398,0.0027499122,0.0040668463,0.0045810575,-5.1705963e-05,0.0022197473,-0.0032433674"
742,"743,2.129454,-0.049161304,0.14564781,-0.40744653,-4.6334467,8.633398,0.0027499122,0.0040668463,0.0045810575,-5.1705963e-05,0.0022197473,-0.0032433674"
743,"744,2.129454,-0.049161304,0.14564781,-0.40744653,-4.6334467,8.633398,0.0027499122,0.0040668463,0.0045810575,-5.1705963e-05,0.0022197473,-0.0032433674"
744,"745,2.129454,-0.049161304,0.14564781,-0.40603587,-4.633643,8.633359,0.0017832377,0.00029170574,0.0044863066,0.0039970046,0.0007353791,-0.0037354673"
745,"746,2.129454,-0.049161304,0.14564781,-0.40603587,-4.633643,8.633359,0.0017832377,0.00029170574,0.0044863066,0.0039970046,0.0007353791,-0.0037354673"
746,"747,2.129454,-0.049161304,0.14564781,-0.40603587,-4.633643,8.633359,0.0017832377,0.00029170574,0.0044863066,0.0039970046,0.0007353791,-0.0037354673"
747,"748,2.129454,-0.049161304,0.14564781,-0.40603587,-4.633643,8.633359,0.0017832377,0.00029170574,0.0044863066,0.0039970046,0.0007353791,-0.0037354673"
748,"749,2.129454,-0.049161304,0.14564781,-0.40603587,-4.633643,8.633359,0.0017832377,0.00029170574,0.0044863066,0.0039970046,0.0007353791,-0.0037354673"
749,"750,2.129454,-0.049161304,0.14564781,-0.40603587,-4.633643,8.633359,0.0017832377,0.00029170574,0.0044863066,0.0039970046,0.0007353791,-0.0037354673"
750,"751,2.129454,-0.049161304,0.14564781,-0.40603587,-4.633643,8.633359,0.0017832377,0.00029170574,0.0044863066,0.0039970046,0.0007353791,-0.0037354673"
751,"752,2.129454,-0.049161304,0.14564781,-0.40434662,-4.6341333,8.633175,-0.002134562,-0.002316612,-0.0021633068,-0.00071193825,0.006054665,-0.0052185715"
752,"753,2.129454,-0.049161304,0.14564781,-0.40434662,-4.6341333,8.633175,-0.002134562,-0.002316612,-0.0021633068,-0.00071193825,0.006054665,-0.0052185715"
753,"754,2.129454,-0.049161304,0.14564781,-0.40434662,-4.6341333,8.633175,-0.002134562,-0.002316612,-0.0021633068,-0.00071193825,0.006054665,-0.0052185715"
754,"755,2.129454,-0.049161304,0.14564781,-0.40434662,-4.6341333,8.633175,-0.002134562,-0.002316612,-0.0021633068,-0.00071193825,0.006054665,-0.0052185715"
755,"756,2.129454,-0.049161304,0.14564781,-0.40434662,-4.6341333,8.633175,-0.002134562,-0.002316612,-0.0021633068,-0.00071193825,0.006054665,-0.0052185715"
756,"757,2.129454,-0.049161304,0.14564781,-0.40434662,-4.6341333,8.633175,-0.002134562,-0.002316612,-0.0021633068,-0.00071193825,0.006054665,-0.0052185715"
757,"758,2.129454,-0.049161304,0.14564781,-0.40230465,-4.6347804,8.632922,-0.0023602613,-0.0040998496,-0.0012392171,0.0014486692,0.003060021,-0.0052443338"
758,"759,2.129454,-0.049161304,0.14564781,-0.40230465,-4.6347804,8.632922,-0.0023602613,-0.0040998496,-0.0012392171,0.0014486692,0.003060021,-0.0052443338"
759,"760,2.129454,-0.049161304,0.14564781,-0.40230465,-4.6347804,8.632922,-0.0023602613,-0.0040998496,-0.0012392171,0.0014486692,0.003060021,-0.0052443338"
760,"761,2.129454,-0.049161304,0.14564781,-0.40230465,-4.6347804,8.632922,-0.0023602613,-0.0040998496,-0.0012392171,0.0014486692,0.003060021,-0.0052443338"
761,"762,2.129454,-0.049161304,0.14564781,-0.40230465,-4.6347804,8.632922,-0.0023602613,-0.0040998496,-0.0012392171,0.0014486692,0.003060021,-0.0052443338"
762,"763,2.129454,-0.049161304,0.14564781,-0.40230465,-4.6347804,8.632922,-0.0023602613,-0.0040998496,-0.0012392171,0.0014486692,0.003060021,-0.0052443338"
763,"764,2.129454,-0.049161304,0.14564781,-0.40016687,-4.635404,8.632687,0.004754591,0.0006717749,-0.0049920008,0.006059617,-0.0018846976,-0.0052683456"
764,"765,2.129454,-0.049161304,0.14564781,-0.40016687,-4.635404,8.632687,0.004754591,0.0006717749,-0.0049920008,0.006059617,-0.0018846976,-0.0052683456"
765,"766,2.129454,-0.049161304,0.14564781,-0.40016687,-4.635404,8.632687,0.004754591,0.0006717749,-0.0049920008,0.006059617,-0.0018846976,-0.0052683456"
766,"767,2.129454,-0.049161304,0.14564781,-0.40016687,-4.635404,8.632687,0.004754591,0.0006717749,-0.0049920008,0.006059617,-0.0018846976,-0.0052683456"
767,"768,2.129454,-0.049161304,0.14564781,-0.40016687,-4.635404,8.632687,0.004754591,0.0006717749,-0.0049920008,0.006059617,-0.0018846976,-0.0052683456"
768,"769,2.129454,-0.049161304,0.14564781,-0.40016687,-4.635404,8.632687,0.004754591,0.0006717749,-0.0049920008,0.006059617,-0.0018846976,-0.0052683456"
769,"770,2.129454,-0.049161304,0.14564781,-0.39813104,-4.635914,8.632507,-0.0026125761,-0.0011221089,0.001314805,0.0008978853,0.0053850515,-0.00870342"
770,"771,2.129454,-0.049161304,0.14564781,-0.39813104,-4.635914,8.632507,-0.0026125761,-0.0011221089,0.001314805,0.0008978853,0.0053850515,-0.00870342"
771,"772,2.129454,-0.049161304,0.14564781,-0.39813104,-4.635914,8.632507,-0.0026125761,-0.0011221089,0.001314805,0.0008978853,0.0053850515,-0.00870342"
772,"773,2.129454,-0.049161304,0.14564781,-0.39813104,-4.635914,8.632507,-0.0026125761,-0.0011221089,0.001314805,0.0008978853,0.0053850515,-0.00870342"
773,"774,2.129454,-0.049161304,0.14564781,-0.39813104,-4.635914,8.632507,-0.0026125761,-0.0011221089,0.001314805,0.0008978853,0.0053850515,-0.00870342"
774,"775,2.129454,-0.049161304,0.14564781,-0.39813104,-4.635914,8.632507,-0.0026125761,-0.0011221089,0.001314805,0.0008978853,0.0053850515,-0.00870342"
775,"776,2.129454,-0.049161304,0.14564781,-0.39647928,-4.636082,8.632494,0.0028723434,0.004164791,0.0037176511,0.002042489,-0.000977589,-0.0018711848"
776,"777,2.129454,-0.049161304,0.14564781,-0.39647928,-4.636082,8.632494,0.0028723434,0.004164791,0.0037176511,0.002042489,-0.000977589,-0.0018711848"
777,"778,2.129454,-0.049161304,0.14564781,-0.39647928,-4.636082,8.632494,0.0028723434,0.004164791,0.0037176511,0.002042489,-0.000977589,-0.0018711848"
778,"779,2.129454,-0.049161304,0.14564781,-0.39647928,-4.636082,8.632494,0.0028723434,0.004164791,0.0037176511,0.002042489,-0.000977589,-0.0018711848"
779,"780,2.129454,-0.049161304,0.14564781,-0.39647928,-4.636082,8.632494,0.0028723434,0.004164791,0.0037176511,0.002042489,-0.000977589,-0.0018711848"
780,"781,2.129454,-0.049161304,0.14564781,-0.39647928,-4.636082,8.632494,0.0028723434,0.004164791,0.0037176511,0.002042489,-0.000977589,-0.0018711848"
781,"782,2.129454,-0.049161304,0.14564781,-0.39522016,-4.63693,8.632095,-0.0038155962,0.0024049755,0.0036037369,0.0070519825,0.0018646714,-0.0019118204"
782,"783,2.129454,-0.049161304,0.14564781,-0.39522016,-4.63693,8.632095,-0.0038155962,0.0024049755,0.0036037369,0.0070519825,0.0018646714,-0.0019118204"
783,"784,2.129454,-0.049161304,0.14564781,-0.39522016,-4.63693,8.632095,-0.0038155962,0.0024049755,0.0036037369,0.0070519825,0.0018646714,-0.0019118204"
784,"785,2.129454,-0.049161304,0.14564781,-0.39522016,-4.63693,8.632095,-0.0038155962,0.0024049755,0.0036037369,0.0070519825,0.0018646714,-0.0019118204"
785,"786,2.129454,-0.049161304,0.14564781,-0.39522016,-4.63693,8.632095,-0.0038155962,0.0024049755,0.0036037369,0.0070519825,0.0018646714,-0.0019118204"
786,"787,2.129454,-0.049161304,0.14564781,-0.39522016,-4.63693,8.632095,-0.0038155962,0.0024049755,0.0036037369,0.0070519825,0.0018646714,-0.0019118204"
787,"788,2.129454,-0.049161304,0.14564781,-0.39552474,-4.638017,8.631497,0.0022112147,0.0031991815,0.0016565479,-0.00030077863,0.006634987,-0.008318257"
788,"789,2.129454,-0.049161304,0.14564781,-0.39552474,-4.638017,8.631497,0.0022112147,0.0031991815,0.0016565479,-0.00030077863,0.006634987,-0.008318257"
789,"790,2.129454,-0.049161304,0.14564781,-0.39552474,-4.638017,8.631497,0.0022112147,0.0031991815,0.0016565479,-0.00030077863,0.006634987,-0.008318257"
790,"791,2.129454,-0.049161304,0.14564781,-0.39552474,-4.638017,8.631497,0.0022112147,0.0031991815,0.0016565479,-0.00030077863,0.006634987,-0.008318257"
791,"792,2.129454,-0.049161304,0.14564781,-0.39552474,-4.638017,8.631497,0.0022112147,0.0031991815,0.0016565479,-0.00030077863,0.006634987,-0.008318257"
792,"793,2.129454,-0.049161304,0.14564781,-0.39552474,-4.638017,8.631497,0.0022112147,0.0031991815,0.0016565479,-0.00030077863,0.006634987,-0.008318257"
793,"794,2.129454,-0.049161304,0.14564781,-0.39653406,-4.6382475,8.631327,-0.0037474607,-0.0023602613,0.0033035143,0.0035012471,-0.0016864286,-0.007847544"
794,"795,2.129454,-0.049161304,0.14564781,-0.39653406,-4.6382475,8.631327,-0.0037474607,-0.0023602613,0.0033035143,0.0035012471,-0.0016864286,-0.007847544"
795,"796,2.129454,-0.049161304,0.14564781,-0.39653406,-4.6382475,8.631327,-0.0037474607,-0.0023602613,0.0033035143,0.0035012471,-0.0016864286,-0.007847544"
796,"797,2.129454,-0.049161304,0.14564781,-0.39653406,-4.6382475,8.631327,-0.0037474607,-0.0023602613,0.0033035143,0.0035012471,-0.0016864286,-0.007847544"
797,"798,2.129454,-0.049161304,0.14564781,-0.39653406,-4.6382475,8.631327,-0.0037474607,-0.0023602613,0.0033035143,0.0035012471,-0.0016864286,-0.007847544"
798,"799,2.129454,-0.049161304,0.14564781,-0.39653406,-4.6382475,8.631327,-0.0037474607,-0.0023602613,0.0033035143,0.0035012471,-0.0016864286,-0.007847544"
799,"800,2.129454,-0.049161304,0.14564781,-0.39653406,-4.6382475,8.631327,-0.0037474607,-0.0023602613,0.0033035143,0.0035012471,-0.0016864286,-0.007847544"
800,"801,2.129454,-0.049161304,0.14564781,-0.398828,-4.6380653,8.631319,0.0042850934,-0.0040050987,0.0017864315,0.0076604392,0.00028459544,-0.0029671811"
801,"802,2.129454,-0.049161304,0.14564781,-0.398828,-4.6380653,8.631319,0.0042850934,-0.0040050987,0.0017864315,0.0076604392,0.00028459544,-0.0029671811"
802,"803,2.129454,-0.049161304,0.14564781,-0.398828,-4.6380653,8.631319,0.0042850934,-0.0040050987,0.0017864315,0.0076604392,0.00028459544,-0.0029671811"
803,"804,2.129454,-0.049161304,0.14564781,-0.398828,-4.6380653,8.631319,0.0042850934,-0.0040050987,0.0017864315,0.0076604392,0.00028459544,-0.0029671811"
804,"805,2.129454,-0.049161304,0.14564781,-0.398828,-4.6380653,8.631319,0.0042850934,-0.0040050987,0.0017864315,0.0076604392,0.00028459544,-0.0029671811"
805,"806,2.129454,-0.049161304,0.14564781,-0.4039243,-4.6375914,8.631337,-0.004670486,-0.0046577104,0.0012445402,0.0032360246,-0.001131431,-0.0010128779"
806,"807,2.129454,-0.049161304,0.14564781,-0.4039243,-4.6375914,8.631337,-0.004670486,-0.0046577104,0.0012445402,0.0032360246,-0.001131431,-0.0010128779"
807,"808,2.129454,-0.049161304,0.14564781,-0.4039243,-4.6375914,8.631337,-0.004670486,-0.0046577104,0.0012445402,0.0032360246,-0.001131431,-0.0010128779"
808,"809,2.129454,-0.049161304,0.14564781,-0.4039243,-4.6375914,8.631337,-0.004670486,-0.0046577104,0.0012445402,0.0032360246,-0.001131431,-0.0010128779"
809,"810,2.129454,-0.049161304,0.14564781,-0.4039243,-4.6375914,8.631337,-0.004670486,-0.0046577104,0.0012445402,0.0032360246,-0.001131431,-0.0010128779"
810,"811,2.129454,-0.049161304,0.14564781,-0.4039243,-4.6375914,8.631337,-0.004670486,-0.0046577104,0.0012445402,0.0032360246,-0.001131431,-0.0010128779"
811,"812,2.129454,-0.049161304,0.14564781,-0.40697256,-4.636788,8.631625,-0.0048163384,0.0024826927,-0.002076008,-0.0004915044,0.008224638,-0.010257686"
812,"813,2.129454,-0.049161304,0.14564781,-0.40697256,-4.636788,8.631625,-0.0048163384,0.0024826927,-0.002076008,-0.0004915044,0.008224638,-0.010257686"
813,"814,2.129454,-0.049161304,0.14564781,-0.40697256,-4.636788,8.631625,-0.0048163384,0.0024826927,-0.002076008,-0.0004915044,0.008224638,-0.010257686"
814,"815,2.129454,-0.049161304,0.14564781,-0.40697256,-4.636788,8.631625,-0.0048163384,0.0024826927,-0.002076008,-0.0004915044,0.008224638,-0.010257686"
815,"816,2.129454,-0.049161304,0.14564781,-0.40697256,-4.636788,8.631625,-0.0048163384,0.0024826927,-0.002076008,-0.0004915044,0.008224638,-0.010257686"
816,"817,2.129454,-0.049161304,0.14564781,-0.40697256,-4.636788,8.631625,-0.0048163384,0.0024826927,-0.002076008,-0.0004915044,0.008224638,-0.010257686"
