,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
339,"340,-2.444992,2.7484372,1.9730762,4.0510793,-8.860528,1.1181098,-0.0007281997,-0.032194093,-0.016119404,0.19817619,-0.57608587,-0.92552423"
340,"341,-2.444992,2.7484372,1.9730762,4.0510793,-8.860528,1.1181098,-0.0007281997,-0.032194093,-0.016119404,0.19817619,-0.57608587,-0.92552423"
341,"342,-2.4420805,2.7458053,1.9474365,4.0853934,-8.855964,1.0256028,-0.012638098,-0.012830794,-0.006482468,0.16164872,0.08577411,-0.27014264"
342,"343,-2.4420805,2.7458053,1.9474365,4.0853934,-8.855964,1.0256028,-0.012638098,-0.012830794,-0.006482468,0.16164872,0.08577411,-0.27014264"
343,"344,-2.4420805,2.7458053,1.9474365,4.0853934,-8.855964,1.0256028,-0.012638098,-0.012830794,-0.006482468,0.16164872,0.08577411,-0.27014264"
344,"345,-2.4420805,2.7458053,1.9474365,4.0853934,-8.855964,1.0256028,-0.012638098,-0.012830794,-0.006482468,0.16164872,0.08577411,-0.27014264"
345,"346,-2.4420805,2.7458053,1.9474365,4.0853934,-8.855964,1.0256028,-0.012638098,-0.012830794,-0.006482468,0.16164872,0.08577411,-0.27014264"
346,"347,-2.439832,2.7436497,1.8715264,4.1154895,-8.850331,0.95120203,-0.002017454,-0.0121217575,0.0044501093,0.059283957,-0.07961051,-0.017561981"
347,"348,-2.439832,2.7436497,1.8715264,4.1154895,-8.850331,0.95120203,-0.002017454,-0.0121217575,0.0044501093,0.059283957,-0.07961051,-0.017561981"
348,"349,-2.439832,2.7436497,1.8715264,4.1154895,-8.850331,0.95120203,-0.002017454,-0.0121217575,0.0044501093,0.059283957,-0.07961051,-0.017561981"
349,"350,-2.439832,2.7436497,1.8715264,4.1154895,-8.850331,0.95120203,-0.002017454,-0.0121217575,0.0044501093,0.059283957,-0.07961051,-0.017561981"
350,"351,-2.439832,2.7436497,1.8715264,4.1154895,-8.850331,0.95120203,-0.002017454,-0.0121217575,0.0044501093,0.059283957,-0.07961051,-0.017561981"
351,"352,-2.439832,2.7436497,1.8715264,4.1154895,-8.850331,0.95120203,-0.002017454,-0.0121217575,0.0044501093,0.059283957,-0.07961051,-0.017561981"
352,"353,-2.4361336,2.7403402,1.7676924,4.157872,-8.837053,0.8882481,0.013794275,-0.0153933335,0.016753918,-0.088687286,0.1545734,-0.080600545"
353,"354,-2.4361336,2.7403402,1.7676924,4.157872,-8.837053,0.8882481,0.013794275,-0.0153933335,0.016753918,-0.088687286,0.1545734,-0.080600545"
354,"355,-2.4361336,2.7403402,1.7676924,4.157872,-8.837053,0.8882481,0.013794275,-0.0153933335,0.016753918,-0.088687286,0.1545734,-0.080600545"
355,"356,-2.4361336,2.7403402,1.7676924,4.157872,-8.837053,0.8882481,0.013794275,-0.0153933335,0.016753918,-0.088687286,0.1545734,-0.080600545"
356,"357,-2.4361336,2.7403402,1.7676924,4.157872,-8.837053,0.8882481,0.013794275,-0.0153933335,0.016753918,-0.088687286,0.1545734,-0.080600545"
357,"358,-2.4361336,2.7403402,1.7676924,4.157872,-8.837053,0.8882481,0.013794275,-0.0153933335,0.016753918,-0.088687286,0.1545734,-0.080600545"
358,"359,-2.4327745,2.7370741,1.6399659,4.1981897,-8.822893,0.8379471,0.014822697,-0.0095262155,0.023099048,0.102858365,0.14234965,-0.66170275"
359,"360,-2.4327745,2.7370741,1.6399659,4.1981897,-8.822893,0.8379471,0.014822697,-0.0095262155,0.023099048,0.102858365,0.14234965,-0.66170275"
360,"361,-2.4327745,2.7370741,1.6399659,4.1981897,-8.822893,0.8379471,0.014822697,-0.0095262155,0.023099048,0.102858365,0.14234965,-0.66170275"
361,"362,-2.4327745,2.7370741,1.6399659,4.1981897,-8.822893,0.8379471,0.014822697,-0.0095262155,0.023099048,0.102858365,0.14234965,-0.66170275"
362,"363,-2.4327745,2.7370741,1.6399659,4.1981897,-8.822893,0.8379471,0.014822697,-0.0095262155,0.023099048,0.102858365,0.14234965,-0.66170275"
363,"364,-2.4327745,2.7370741,1.6399659,4.1981897,-8.822893,0.8379471,0.014822697,-0.0095262155,0.023099048,0.102858365,0.14234965,-0.66170275"
364,"365,-2.4300008,2.7332165,1.4438157,4.2420244,-8.802758,0.8288971,-0.00097093295,0.00360906,0.016182216,0.2679163,-0.31052023,-0.09006739"
365,"366,-2.4300008,2.7332165,1.4438157,4.2420244,-8.802758,0.8288971,-0.00097093295,0.00360906,0.016182216,0.2679163,-0.31052023,-0.09006739"
366,"367,-2.4300008,2.7332165,1.4438157,4.2420244,-8.802758,0.8288971,-0.00097093295,0.00360906,0.016182216,0.2679163,-0.31052023,-0.09006739"
367,"368,-2.4300008,2.7332165,1.4438157,4.2420244,-8.802758,0.8288971,-0.00097093295,0.00360906,0.016182216,0.2679163,-0.31052023,-0.09006739"
368,"369,-2.4300008,2.7332165,1.4438157,4.2420244,-8.802758,0.8288971,-0.00097093295,0.00360906,0.016182216,0.2679163,-0.31052023,-0.09006739"
369,"370,-2.4300008,2.7332165,1.4438157,4.2420244,-8.802758,0.8288971,-0.00097093295,0.00360906,0.016182216,0.2679163,-0.31052023,-0.09006739"
370,"371,-2.4276123,2.7299469,1.3356798,4.276262,-8.788512,0.8037677,-0.010265061,0.0066932626,0.0023634552,0.42369795,-0.44378757,-0.0037922345"
371,"372,-2.4276123,2.7299469,1.3356798,4.276262,-8.788512,0.8037677,-0.010265061,0.0066932626,0.0023634552,0.42369795,-0.44378757,-0.0037922345"
372,"373,-2.4276123,2.7299469,1.3356798,4.276262,-8.788512,0.8037677,-0.010265061,0.0066932626,0.0023634552,0.42369795,-0.44378757,-0.0037922345"
373,"374,-2.4276123,2.7299469,1.3356798,4.276262,-8.788512,0.8037677,-0.010265061,0.0066932626,0.0023634552,0.42369795,-0.44378757,-0.0037922345"
374,"375,-2.4276123,2.7299469,1.3356798,4.276262,-8.788512,0.8037677,-0.010265061,0.0066932626,0.0023634552,0.42369795,-0.44378757,-0.0037922345"
375,"376,-2.4276123,2.7299469,1.3356798,4.276262,-8.788512,0.8037677,-0.010265061,0.0066932626,0.0023634552,0.42369795,-0.44378757,-0.0037922345"
376,"377,-2.425053,2.7261395,1.2438686,4.314276,-8.7704,0.798428,0.014247802,-0.01726174,-0.0037985623,-0.24895316,0.018838517,0.04789167"
377,"378,-2.425053,2.7261395,1.2438686,4.314276,-8.7704,0.798428,0.014247802,-0.01726174,-0.0037985623,-0.24895316,0.018838517,0.04789167"
378,"379,-2.425053,2.7261395,1.2438686,4.314276,-8.7704,0.798428,0.014247802,-0.01726174,-0.0037985623,-0.24895316,0.018838517,0.04789167"
379,"380,-2.425053,2.7261395,1.2438686,4.314276,-8.7704,0.798428,0.014247802,-0.01726174,-0.0037985623,-0.24895316,0.018838517,0.04789167"
380,"381,-2.425053,2.7261395,1.2438686,4.314276,-8.7704,0.798428,0.014247802,-0.01726174,-0.0037985623,-0.24895316,0.018838517,0.04789167"
381,"382,-2.425053,2.7261395,1.2438686,4.314276,-8.7704,0.798428,0.014247802,-0.01726174,-0.0037985623,-0.24895316,0.018838517,0.04789167"
382,"383,-2.425053,2.7261395,1.2438686,4.355352,-8.751414,0.7836198,0.066063896,-0.058972467,0.0028212417,-0.03634131,0.0637279,-0.2254974"
383,"384,-2.425053,2.7261395,1.2438686,4.355352,-8.751414,0.7836198,0.066063896,-0.058972467,0.0028212417,-0.03634131,0.0637279,-0.2254974"
384,"385,-2.425053,2.7261395,1.2438686,4.355352,-8.751414,0.7836198,0.066063896,-0.058972467,0.0028212417,-0.03634131,0.0637279,-0.2254974"
385,"386,-2.425053,2.7261395,1.2438686,4.355352,-8.751414,0.7836198,0.066063896,-0.058972467,0.0028212417,-0.03634131,0.0637279,-0.2254974"
386,"387,-2.425053,2.7261395,1.2438686,4.355352,-8.751414,0.7836198,0.066063896,-0.058972467,0.0028212417,-0.03634131,0.0637279,-0.2254974"
387,"388,-2.425053,2.7261395,1.2438686,4.355352,-8.751414,0.7836198,0.066063896,-0.058972467,0.0028212417,-0.03634131,0.0637279,-0.2254974"
388,"389,-2.421705,2.7223964,1.1884755,4.3528495,-8.75338,0.77551365,0.10515566,-0.085287735,0.014592739,-0.27528426,0.66146743,0.10510578"
389,"390,-2.421705,2.7223964,1.1884755,4.3528495,-8.75338,0.77551365,0.10515566,-0.085287735,0.014592739,-0.27528426,0.66146743,0.10510578"
390,"391,-2.421705,2.7223964,1.1884755,4.3528495,-8.75338,0.77551365,0.10515566,-0.085287735,0.014592739,-0.27528426,0.66146743,0.10510578"
391,"392,-2.421705,2.7223964,1.1884755,4.3528495,-8.75338,0.77551365,0.10515566,-0.085287735,0.014592739,-0.27528426,0.66146743,0.10510578"
392,"393,-2.421705,2.7223964,1.1884755,4.3528495,-8.75338,0.77551365,0.10515566,-0.085287735,0.014592739,-0.27528426,0.66146743,0.10510578"
393,"394,-2.421705,2.7223964,1.1884755,4.3528495,-8.75338,0.77551365,0.10515566,-0.085287735,0.014592739,-0.27528426,0.66146743,0.10510578"
394,"395,-2.421705,2.7223964,1.1884755,4.3218694,-8.768137,0.78204155,0.10292422,-0.074809745,0.023819797,-0.31553894,0.09960802,-0.28569633"
395,"396,-2.421705,2.7223964,1.1884755,4.3218694,-8.768137,0.78204155,0.10292422,-0.074809745,0.023819797,-0.31553894,0.09960802,-0.28569633"
396,"397,-2.421705,2.7223964,1.1884755,4.3218694,-8.768137,0.78204155,0.10292422,-0.074809745,0.023819797,-0.31553894,0.09960802,-0.28569633"
397,"398,-2.421705,2.7223964,1.1884755,4.3218694,-8.768137,0.78204155,0.10292422,-0.074809745,0.023819797,-0.31553894,0.09960802,-0.28569633"
398,"399,-2.421705,2.7223964,1.1884755,4.3218694,-8.768137,0.78204155,0.10292422,-0.074809745,0.023819797,-0.31553894,0.09960802,-0.28569633"
399,"400,-2.421705,2.7223964,1.1884755,4.3218694,-8.768137,0.78204155,0.10292422,-0.074809745,0.023819797,-0.31553894,0.09960802,-0.28569633"
400,"401,-2.421705,2.7223964,1.1884755,4.2960587,-8.779824,0.79306746,0.07475652,-0.04127104,0.033159703,0.32809317,-0.5112379,-0.27139333"
401,"402,-2.421705,2.7223964,1.1884755,4.2960587,-8.779824,0.79306746,0.07475652,-0.04127104,0.033159703,0.32809317,-0.5112379,-0.27139333"
402,"403,-2.421705,2.7223964,1.1884755,4.2960587,-8.779824,0.79306746,0.07475652,-0.04127104,0.033159703,0.32809317,-0.5112379,-0.27139333"
403,"404,-2.421705,2.7223964,1.1884755,4.2960587,-8.779824,0.79306746,0.07475652,-0.04127104,0.033159703,0.32809317,-0.5112379,-0.27139333"
404,"405,-2.421705,2.7223964,1.1884755,4.2960587,-8.779824,0.79306746,0.07475652,-0.04127104,0.033159703,0.32809317,-0.5112379,-0.27139333"
405,"406,-2.421705,2.7223964,1.1884755,4.2960587,-8.779824,0.79306746,0.07475652,-0.04127104,0.033159703,0.32809317,-0.5112379,-0.27139333"
406,"407,-2.421705,2.7223964,1.1884755,4.2779193,-8.784859,0.8343008,0.053911265,-0.013408883,0.04510154,0.19738194,0.3043758,-0.77971"
407,"408,-2.421705,2.7223964,1.1884755,4.2779193,-8.784859,0.8343008,0.053911265,-0.013408883,0.04510154,0.19738194,0.3043758,-0.77971"
408,"409,-2.421705,2.7223964,1.1884755,4.2779193,-8.784859,0.8343008,0.053911265,-0.013408883,0.04510154,0.19738194,0.3043758,-0.77971"
409,"410,-2.421705,2.7223964,1.1884755,4.2779193,-8.784859,0.8343008,0.053911265,-0.013408883,0.04510154,0.19738194,0.3043758,-0.77971"
410,"411,-2.421705,2.7223964,1.1884755,4.2779193,-8.784859,0.8343008,0.053911265,-0.013408883,0.04510154,0.19738194,0.3043758,-0.77971"
411,"412,-2.421705,2.7223964,1.1884755,4.2779193,-8.784859,0.8343008,0.053911265,-0.013408883,0.04510154,0.19738194,0.3043758,-0.77971"
412,"413,-2.4361174,2.7313783,1.1778625,4.243046,-8.798825,0.86465526,0.051891685,-0.0036580325,0.053867616,-0.059016056,-0.19687682,0.040975466"
413,"414,-2.4361174,2.7313783,1.1778625,4.243046,-8.798825,0.86465526,0.051891685,-0.0036580325,0.053867616,-0.059016056,-0.19687682,0.040975466"
414,"415,-2.4361174,2.7313783,1.1778625,4.243046,-8.798825,0.86465526,0.051891685,-0.0036580325,0.053867616,-0.059016056,-0.19687682,0.040975466"
415,"416,-2.4361174,2.7313783,1.1778625,4.243046,-8.798825,0.86465526,0.051891685,-0.0036580325,0.053867616,-0.059016056,-0.19687682,0.040975466"
416,"417,-2.4361174,2.7313783,1.1778625,4.243046,-8.798825,0.86465526,0.051891685,-0.0036580325,0.053867616,-0.059016056,-0.19687682,0.040975466"
417,"418,-2.4361174,2.7313783,1.1778625,4.243046,-8.798825,0.86465526,0.051891685,-0.0036580325,0.053867616,-0.059016056,-0.19687682,0.040975466"
418,"419,-2.4361174,2.7313783,1.1778625,4.2009172,-8.818249,0.8724563,0.05920349,-0.006456917,0.054245558,-0.04036915,0.079368256,-0.11100905"
419,"420,-2.4361174,2.7313783,1.1778625,4.2009172,-8.818249,0.8724563,0.05920349,-0.006456917,0.054245558,-0.04036915,0.079368256,-0.11100905"
420,"421,-2.4361174,2.7313783,1.1778625,4.2009172,-8.818249,0.8724563,0.05920349,-0.006456917,0.054245558,-0.04036915,0.079368256,-0.11100905"
421,"422,-2.4361174,2.7313783,1.1778625,4.2009172,-8.818249,0.8724563,0.05920349,-0.006456917,0.054245558,-0.04036915,0.079368256,-0.11100905"
422,"423,-2.4361174,2.7313783,1.1778625,4.2009172,-8.818249,0.8724563,0.05920349,-0.006456917,0.054245558,-0.04036915,0.079368256,-0.11100905"
423,"424,-2.4361174,2.7313783,1.1778625,4.2009172,-8.818249,0.8724563,0.05920349,-0.006456917,0.054245558,-0.04036915,0.079368256,-0.11100905"
424,"425,-2.4361174,2.7313783,1.1778625,4.148343,-8.838471,0.91818714,0.05812929,-0.0057585267,0.049829517,-0.038894795,-0.14722568,0.48134205"
425,"426,-2.4361174,2.7313783,1.1778625,4.148343,-8.838471,0.91818714,0.05812929,-0.0057585267,0.049829517,-0.038894795,-0.14722568,0.48134205"
426,"427,-2.4361174,2.7313783,1.1778625,4.148343,-8.838471,0.91818714,0.05812929,-0.0057585267,0.049829517,-0.038894795,-0.14722568,0.48134205"
427,"428,-2.4361174,2.7313783,1.1778625,4.148343,-8.838471,0.91818714,0.05812929,-0.0057585267,0.049829517,-0.038894795,-0.14722568,0.48134205"
428,"429,-2.4361174,2.7313783,1.1778625,4.148343,-8.838471,0.91818714,0.05812929,-0.0057585267,0.049829517,-0.038894795,-0.14722568,0.48134205"
429,"430,-2.4361174,2.7313783,1.1778625,4.148343,-8.838471,0.91818714,0.05812929,-0.0057585267,0.049829517,-0.038894795,-0.14722568,0.48134205"
430,"431,-2.4537857,2.742499,1.1756845,4.1098824,-8.851264,0.96663046,0.031370077,0.016753918,0.048260264,-0.34691048,-0.035775326,0.12605196"
431,"432,-2.4537857,2.742499,1.1756845,4.1098824,-8.851264,0.96663046,0.031370077,0.016753918,0.048260264,-0.34691048,-0.035775326,0.12605196"
432,"433,-2.4537857,2.742499,1.1756845,4.1098824,-8.851264,0.96663046,0.031370077,0.016753918,0.048260264,-0.34691048,-0.035775326,0.12605196"
433,"434,-2.4537857,2.742499,1.1756845,4.1098824,-8.851264,0.96663046,0.031370077,0.016753918,0.048260264,-0.34691048,-0.035775326,0.12605196"
434,"435,-2.4537857,2.742499,1.1756845,4.1098824,-8.851264,0.96663046,0.031370077,0.016753918,0.048260264,-0.34691048,-0.035775326,0.12605196"
435,"436,-2.4537857,2.742499,1.1756845,4.1098824,-8.851264,0.96663046,0.031370077,0.016753918,0.048260264,-0.34691048,-0.035775326,0.12605196"
436,"437,-2.4537857,2.742499,1.1756845,4.051401,-8.875649,0.98964083,-0.014917448,0.05896395,0.05449468,0.13621852,-0.026058251,-0.0038813741"
437,"438,-2.4537857,2.742499,1.1756845,4.051401,-8.875649,0.98964083,-0.014917448,0.05896395,0.05449468,0.13621852,-0.026058251,-0.0038813741"
438,"439,-2.4537857,2.742499,1.1756845,4.051401,-8.875649,0.98964083,-0.014917448,0.05896395,0.05449468,0.13621852,-0.026058251,-0.0038813741"
439,"440,-2.4537857,2.742499,1.1756845,4.051401,-8.875649,0.98964083,-0.014917448,0.05896395,0.05449468,0.13621852,-0.026058251,-0.0038813741"
440,"441,-2.4537857,2.742499,1.1756845,4.051401,-8.875649,0.98964083,-0.014917448,0.05896395,0.05449468,0.13621852,-0.026058251,-0.0038813741"
441,"442,-2.4537857,2.742499,1.1756845,4.051401,-8.875649,0.98964083,-0.014917448,0.05896395,0.05449468,0.13621852,-0.026058251,-0.0038813741"
442,"443,-2.46977,2.7515774,1.1746832,3.9997714,-8.887016,1.0923263,-0.05279235,0.097099684,0.06426363,0.033332713,0.27297327,-0.8349228"
443,"444,-2.46977,2.7515774,1.1746832,3.9997714,-8.887016,1.0923263,-0.05279235,0.097099684,0.06426363,0.033332713,0.27297327,-0.8349228"
444,"445,-2.46977,2.7515774,1.1746832,3.9997714,-8.887016,1.0923263,-0.05279235,0.097099684,0.06426363,0.033332713,0.27297327,-0.8349228"
445,"446,-2.46977,2.7515774,1.1746832,3.9997714,-8.887016,1.0923263,-0.05279235,0.097099684,0.06426363,0.033332713,0.27297327,-0.8349228"
446,"447,-2.46977,2.7515774,1.1746832,3.9997714,-8.887016,1.0923263,-0.05279235,0.097099684,0.06426363,0.033332713,0.27297327,-0.8349228"
447,"448,-2.46977,2.7515774,1.1746832,3.9997714,-8.887016,1.0923263,-0.05279235,0.097099684,0.06426363,0.033332713,0.27297327,-0.8349228"
448,"449,-2.46977,2.7515774,1.1746832,3.9336195,-8.903621,1.19271,-0.06662921,0.11536323,0.06790037,-0.1154518,0.1712172,0.42048922"
449,"450,-2.46977,2.7515774,1.1746832,3.9336195,-8.903621,1.19271,-0.06662921,0.11536323,0.06790037,-0.1154518,0.1712172,0.42048922"
450,"451,-2.46977,2.7515774,1.1746832,3.9336195,-8.903621,1.19271,-0.06662921,0.11536323,0.06790037,-0.1154518,0.1712172,0.42048922"
451,"452,-2.46977,2.7515774,1.1746832,3.9336195,-8.903621,1.19271,-0.06662921,0.11536323,0.06790037,-0.1154518,0.1712172,0.42048922"
452,"453,-2.46977,2.7515774,1.1746832,3.9336195,-8.903621,1.19271,-0.06662921,0.11536323,0.06790037,-0.1154518,0.1712172,0.42048922"
453,"454,-2.46977,2.7515774,1.1746832,3.9336195,-8.903621,1.19271,-0.06662921,0.11536323,0.06790037,-0.1154518,0.1712172,0.42048922"
454,"455,-2.4913206,2.7616458,1.1669549,3.8718543,-8.915073,1.304071,-0.064130545,0.11693461,0.058913913,-0.049018957,-0.021779062,-0.072380885"
455,"456,-2.4913206,2.7616458,1.1669549,3.8718543,-8.915073,1.304071,-0.064130545,0.11693461,0.058913913,-0.049018957,-0.021779062,-0.072380885"
456,"457,-2.4913206,2.7616458,1.1669549,3.8718543,-8.915073,1.304071,-0.064130545,0.11693461,0.058913913,-0.049018957,-0.021779062,-0.072380885"
457,"458,-2.4913206,2.7616458,1.1669549,3.8718543,-8.915073,1.304071,-0.064130545,0.11693461,0.058913913,-0.049018957,-0.021779062,-0.072380885"
458,"459,-2.4913206,2.7616458,1.1669549,3.8718543,-8.915073,1.304071,-0.064130545,0.11693461,0.058913913,-0.049018957,-0.021779062,-0.072380885"
459,"460,-2.4913206,2.7616458,1.1669549,3.8718543,-8.915073,1.304071,-0.064130545,0.11693461,0.058913913,-0.049018957,-0.021779062,-0.072380885"
460,"461,-2.4959762,2.7630453,1.1726471,3.8518996,-8.909861,1.3955765,-0.06501099,0.11535685,0.034667205,-0.3185396,0.2711327,-0.11040019"
461,"462,-2.4959762,2.7630453,1.1726471,3.8518996,-8.909861,1.3955765,-0.06501099,0.11535685,0.034667205,-0.3185396,0.2711327,-0.11040019"
462,"463,-2.4959762,2.7630453,1.1726471,3.8518996,-8.909861,1.3955765,-0.06501099,0.11535685,0.034667205,-0.3185396,0.2711327,-0.11040019"
463,"464,-2.4959762,2.7630453,1.1726471,3.8518996,-8.909861,1.3955765,-0.06501099,0.11535685,0.034667205,-0.3185396,0.2711327,-0.11040019"
464,"465,-2.4959762,2.7630453,1.1726471,3.8518996,-8.909861,1.3955765,-0.06501099,0.11535685,0.034667205,-0.3185396,0.2711327,-0.11040019"
465,"466,-2.4959762,2.7630453,1.1726471,3.8518996,-8.909861,1.3955765,-0.06501099,0.11535685,0.034667205,-0.3185396,0.2711327,-0.11040019"
466,"467,-2.4959762,2.7630453,1.1726471,3.834241,-8.903482,1.4822263,-0.07842839,0.12051492,0.0030682334,-0.13924937,0.024797086,-0.02688591"
467,"468,-2.4959762,2.7630453,1.1726471,3.834241,-8.903482,1.4822263,-0.07842839,0.12051492,0.0030682334,-0.13924937,0.024797086,-0.02688591"
468,"469,-2.4959762,2.7630453,1.1726471,3.834241,-8.903482,1.4822263,-0.07842839,0.12051492,0.0030682334,-0.13924937,0.024797086,-0.02688591"
469,"470,-2.4959762,2.7630453,1.1726471,3.834241,-8.903482,1.4822263,-0.07842839,0.12051492,0.0030682334,-0.13924937,0.024797086,-0.02688591"
470,"471,-2.4959762,2.7630453,1.1726471,3.834241,-8.903482,1.4822263,-0.07842839,0.12051492,0.0030682334,-0.13924937,0.024797086,-0.02688591"
471,"472,-2.4959762,2.7630453,1.1726471,3.834241,-8.903482,1.4822263,-0.07842839,0.12051492,0.0030682334,-0.13924937,0.024797086,-0.02688591"
472,"473,-2.5055387,2.7635002,1.1728234,3.830927,-8.881551,1.6163014,-0.09320637,0.12837075,-0.022771146,0.24016564,-0.3288025,-0.16306975"
473,"474,-2.5055387,2.7635002,1.1728234,3.830927,-8.881551,1.6163014,-0.09320637,0.12837075,-0.022771146,0.24016564,-0.3288025,-0.16306975"
474,"475,-2.5055387,2.7635002,1.1728234,3.830927,-8.881551,1.6163014,-0.09320637,0.12837075,-0.022771146,0.24016564,-0.3288025,-0.16306975"
475,"476,-2.5055387,2.7635002,1.1728234,3.830927,-8.881551,1.6163014,-0.09320637,0.12837075,-0.022771146,0.24016564,-0.3288025,-0.16306975"
476,"477,-2.5055387,2.7635002,1.1728234,3.830927,-8.881551,1.6163014,-0.09320637,0.12837075,-0.022771146,0.24016564,-0.3288025,-0.16306975"
477,"478,-2.5055387,2.7635002,1.1728234,3.830927,-8.881551,1.6163014,-0.09320637,0.12837075,-0.022771146,0.24016564,-0.3288025,-0.16306975"
478,"479,-2.5055387,2.7635002,1.1728234,3.8039544,-8.87887,1.6929209,-0.0859446,0.12109834,-0.02949209,0.058278248,-0.06592378,-0.05958904"
479,"480,-2.5055387,2.7635002,1.1728234,3.8039544,-8.87887,1.6929209,-0.0859446,0.12109834,-0.02949209,0.058278248,-0.06592378,-0.05958904"
480,"481,-2.5055387,2.7635002,1.1728234,3.8039544,-8.87887,1.6929209,-0.0859446,0.12109834,-0.02949209,0.058278248,-0.06592378,-0.05958904"
481,"482,-2.5055387,2.7635002,1.1728234,3.8039544,-8.87887,1.6929209,-0.0859446,0.12109834,-0.02949209,0.058278248,-0.06592378,-0.05958904"
482,"483,-2.5055387,2.7635002,1.1728234,3.8039544,-8.87887,1.6929209,-0.0859446,0.12109834,-0.02949209,0.058278248,-0.06592378,-0.05958904"
483,"484,-2.5055387,2.7635002,1.1728234,3.8039544,-8.87887,1.6929209,-0.0859446,0.12109834,-0.02949209,0.058278248,-0.06592378,-0.05958904"
484,"485,-2.5163107,2.7677608,1.1849809,3.7774167,-8.874121,1.7752415,-0.04139134,0.08189798,-0.0122771915,-0.16700698,-0.39052367,0.014697861"
485,"486,-2.5163107,2.7677608,1.1849809,3.7774167,-8.874121,1.7752415,-0.04139134,0.08189798,-0.0122771915,-0.16700698,-0.39052367,0.014697861"
486,"487,-2.5163107,2.7677608,1.1849809,3.7774167,-8.874121,1.7752415,-0.04139134,0.08189798,-0.0122771915,-0.16700698,-0.39052367,0.014697861"
487,"488,-2.5163107,2.7677608,1.1849809,3.7774167,-8.874121,1.7752415,-0.04139134,0.08189798,-0.0122771915,-0.16700698,-0.39052367,0.014697861"
488,"489,-2.5163107,2.7677608,1.1849809,3.7774167,-8.874121,1.7752415,-0.04139134,0.08189798,-0.0122771915,-0.16700698,-0.39052367,0.014697861"
489,"490,-2.5163107,2.7677608,1.1849809,3.7774167,-8.874121,1.7752415,-0.04139134,0.08189798,-0.0122771915,-0.16700698,-0.39052367,0.014697861"
490,"491,-2.524674,2.770636,1.1844796,3.7385907,-8.871398,1.8685896,0.023441857,0.021113534,0.020541834,-0.488239,0.31263825,0.054964654"
491,"492,-2.524674,2.770636,1.1844796,3.7385907,-8.871398,1.8685896,0.023441857,0.021113534,0.020541834,-0.488239,0.31263825,0.054964654"
492,"493,-2.524674,2.770636,1.1844796,3.7385907,-8.871398,1.8685896,0.023441857,0.021113534,0.020541834,-0.488239,0.31263825,0.054964654"
493,"494,-2.524674,2.770636,1.1844796,3.7385907,-8.871398,1.8685896,0.023441857,0.021113534,0.020541834,-0.488239,0.31263825,0.054964654"
494,"495,-2.524674,2.770636,1.1844796,3.7385907,-8.871398,1.8685896,0.023441857,0.021113534,0.020541834,-0.488239,0.31263825,0.054964654"
495,"496,-2.524674,2.770636,1.1844796,3.7385907,-8.871398,1.8685896,0.023441857,0.021113534,0.020541834,-0.488239,0.31263825,0.054964654"
496,"497,-2.524674,2.770636,1.1844796,3.6813726,-8.875561,1.9601812,0.07106016,-0.028333783,0.050753605,-0.07282907,0.17456566,-0.014285161"
497,"498,-2.524674,2.770636,1.1844796,3.6813726,-8.875561,1.9601812,0.07106016,-0.028333783,0.050753605,-0.07282907,0.17456566,-0.014285161"
498,"499,-2.524674,2.770636,1.1844796,3.6813726,-8.875561,1.9601812,0.07106016,-0.028333783,0.050753605,-0.07282907,0.17456566,-0.014285161"
499,"500,-2.524674,2.770636,1.1844796,3.6813726,-8.875561,1.9601812,0.07106016,-0.028333783,0.050753605,-0.07282907,0.17456566,-0.014285161"
500,"501,-2.524674,2.770636,1.1844796,3.6813726,-8.875561,1.9601812,0.07106016,-0.028333783,0.050753605,-0.07282907,0.17456566,-0.014285161"
501,"502,-2.524674,2.770636,1.1844796,3.6813726,-8.875561,1.9601812,0.07106016,-0.028333783,0.050753605,-0.07282907,0.17456566,-0.014285161"
502,"503,-2.551368,2.778955,1.1682386,3.620689,-8.870855,2.0901964,0.0846085,-0.049501613,0.06060027,0.416909,-0.5434587,-0.07083216"
503,"504,-2.551368,2.778955,1.1682386,3.620689,-8.870855,2.0901964,0.0846085,-0.049501613,0.06060027,0.416909,-0.5434587,-0.07083216"
504,"505,-2.551368,2.778955,1.1682386,3.620689,-8.870855,2.0901964,0.0846085,-0.049501613,0.06060027,0.416909,-0.5434587,-0.07083216"
505,"506,-2.551368,2.778955,1.1682386,3.620689,-8.870855,2.0901964,0.0846085,-0.049501613,0.06060027,0.416909,-0.5434587,-0.07083216"
506,"507,-2.551368,2.778955,1.1682386,3.620689,-8.870855,2.0901964,0.0846085,-0.049501613,0.06060027,0.416909,-0.5434587,-0.07083216"
507,"508,-2.551368,2.778955,1.1682386,3.620689,-8.870855,2.0901964,0.0846085,-0.049501613,0.06060027,0.416909,-0.5434587,-0.07083216"
508,"509,-2.565564,2.7849004,1.1642292,3.5468547,-8.880271,2.1750813,0.08198315,-0.058123965,0.05167663,0.06477398,-0.05679242,-3.4213812"
