,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
167,"168,-2.5586188,2.7505527,1.1884052,3.8357575,-8.551333,2.8865275,-0.041794833,0.03230801,-0.014817374,0.04492428,0.026037933,0.13041937"
168,"169,-2.5586188,2.7505527,1.1884052,3.8357575,-8.551333,2.8865275,-0.041794833,0.03230801,-0.014817374,0.04492428,0.026037933,0.13041937"
169,"170,-2.5586188,2.7505527,1.1884052,3.8357575,-8.551333,2.8865275,-0.041794833,0.03230801,-0.014817374,0.04492428,0.026037933,0.13041937"
170,"171,-2.5586188,2.7505527,1.1884052,3.8357575,-8.551333,2.8865275,-0.041794833,0.03230801,-0.014817374,0.04492428,0.026037933,0.13041937"
171,"172,-2.5586188,2.7505527,1.1884052,3.8357575,-8.551333,2.8865275,-0.041794833,0.03230801,-0.014817374,0.04492428,0.026037933,0.13041937"
172,"173,-2.556905,2.7570117,1.2047608,3.8096936,-8.570992,2.8626404,-0.0480846,0.03861588,-0.010880411,-0.086106606,0.041606057,0.07770863"
173,"174,-2.556905,2.7570117,1.2047608,3.8096936,-8.570992,2.8626404,-0.0480846,0.03861588,-0.010880411,-0.086106606,0.041606057,0.07770863"
174,"175,-2.556905,2.7570117,1.2047608,3.8096936,-8.570992,2.8626404,-0.0480846,0.03861588,-0.010880411,-0.086106606,0.041606057,0.07770863"
175,"176,-2.556905,2.7570117,1.2047608,3.8096936,-8.570992,2.8626404,-0.0480846,0.03861588,-0.010880411,-0.086106606,0.041606057,0.07770863"
176,"177,-2.556905,2.7570117,1.2047608,3.8096936,-8.570992,2.8626404,-0.0480846,0.03861588,-0.010880411,-0.086106606,0.041606057,0.07770863"
177,"178,-2.556905,2.7570117,1.2047608,3.8096936,-8.570992,2.8626404,-0.0480846,0.03861588,-0.010880411,-0.086106606,0.041606057,0.07770863"
178,"179,-2.556905,2.7570117,1.2047608,3.7766573,-8.582851,2.8708744,-0.07407303,0.052861553,-0.015111209,0.26099172,-0.25442377,0.20057651"
179,"180,-2.556905,2.7570117,1.2047608,3.7766573,-8.582851,2.8708744,-0.07407303,0.052861553,-0.015111209,0.26099172,-0.25442377,0.20057651"
180,"181,-2.556905,2.7570117,1.2047608,3.7766573,-8.582851,2.8708744,-0.07407303,0.052861553,-0.015111209,0.26099172,-0.25442377,0.20057651"
181,"182,-2.556905,2.7570117,1.2047608,3.7766573,-8.582851,2.8708744,-0.07407303,0.052861553,-0.015111209,0.26099172,-0.25442377,0.20057651"
182,"183,-2.556905,2.7570117,1.2047608,3.7766573,-8.582851,2.8708744,-0.07407303,0.052861553,-0.015111209,0.26099172,-0.25442377,0.20057651"
183,"184,-2.556905,2.7570117,1.2047608,3.7766573,-8.582851,2.8708744,-0.07407303,0.052861553,-0.015111209,0.26099172,-0.25442377,0.20057651"
184,"185,-2.561327,2.7651007,1.2220991,3.739084,-8.594958,2.8838036,-0.09610001,0.068352826,-0.017050946,0.09461963,0.43209493,-0.20079969"
185,"186,-2.561327,2.7651007,1.2220991,3.739084,-8.594958,2.8838036,-0.09610001,0.068352826,-0.017050946,0.09461963,0.43209493,-0.20079969"
186,"187,-2.561327,2.7651007,1.2220991,3.739084,-8.594958,2.8838036,-0.09610001,0.068352826,-0.017050946,0.09461963,0.43209493,-0.20079969"
187,"188,-2.561327,2.7651007,1.2220991,3.739084,-8.594958,2.8838036,-0.09610001,0.068352826,-0.017050946,0.09461963,0.43209493,-0.20079969"
188,"189,-2.561327,2.7651007,1.2220991,3.739084,-8.594958,2.8838036,-0.09610001,0.068352826,-0.017050946,0.09461963,0.43209493,-0.20079969"
189,"190,-2.561327,2.7651007,1.2220991,3.739084,-8.594958,2.8838036,-0.09610001,0.068352826,-0.017050946,0.09461963,0.43209493,-0.20079969"
190,"191,-2.561327,2.7651007,1.2220991,3.698823,-8.602859,2.912031,-0.092492014,0.07702522,-0.0077003925,0.2203539,-0.27061853,-0.050023716"
191,"192,-2.561327,2.7651007,1.2220991,3.698823,-8.602859,2.912031,-0.092492014,0.07702522,-0.0077003925,0.2203539,-0.27061853,-0.050023716"
192,"193,-2.561327,2.7651007,1.2220991,3.698823,-8.602859,2.912031,-0.092492014,0.07702522,-0.0077003925,0.2203539,-0.27061853,-0.050023716"
193,"194,-2.561327,2.7651007,1.2220991,3.698823,-8.602859,2.912031,-0.092492014,0.07702522,-0.0077003925,0.2203539,-0.27061853,-0.050023716"
194,"195,-2.561327,2.7651007,1.2220991,3.698823,-8.602859,2.912031,-0.092492014,0.07702522,-0.0077003925,0.2203539,-0.27061853,-0.050023716"
195,"196,-2.561327,2.7651007,1.2220991,3.698823,-8.602859,2.912031,-0.092492014,0.07702522,-0.0077003925,0.2203539,-0.27061853,-0.050023716"
196,"197,-2.5670178,2.7757292,1.2450302,3.6450012,-8.631807,2.8941755,-0.06542406,0.07819843,0.013004327,0.30712107,0.40930223,0.5661087"
197,"198,-2.5670178,2.7757292,1.2450302,3.6450012,-8.631807,2.8941755,-0.06542406,0.07819843,0.013004327,0.30712107,0.40930223,0.5661087"
198,"199,-2.5670178,2.7757292,1.2450302,3.6450012,-8.631807,2.8941755,-0.06542406,0.07819843,0.013004327,0.30712107,0.40930223,0.5661087"
199,"200,-2.5670178,2.7757292,1.2450302,3.6450012,-8.631807,2.8941755,-0.06542406,0.07819843,0.013004327,0.30712107,0.40930223,0.5661087"
200,"201,-2.5670178,2.7757292,1.2450302,3.6450012,-8.631807,2.8941755,-0.06542406,0.07819843,0.013004327,0.30712107,0.40930223,0.5661087"
201,"202,-2.5670178,2.7757292,1.2450302,3.6450012,-8.631807,2.8941755,-0.06542406,0.07819843,0.013004327,0.30712107,0.40930223,0.5661087"
202,"203,-2.5679095,2.782011,1.2602211,3.5921335,-8.667746,2.8525705,-0.045594458,0.080017865,0.03426052,-0.21322854,-0.09760691,0.35930023"
203,"204,-2.5679095,2.782011,1.2602211,3.5921335,-8.667746,2.8525705,-0.045594458,0.080017865,0.03426052,-0.21322854,-0.09760691,0.35930023"
204,"205,-2.5679095,2.782011,1.2602211,3.5921335,-8.667746,2.8525705,-0.045594458,0.080017865,0.03426052,-0.21322854,-0.09760691,0.35930023"
205,"206,-2.5679095,2.782011,1.2602211,3.5921335,-8.667746,2.8525705,-0.045594458,0.080017865,0.03426052,-0.21322854,-0.09760691,0.35930023"
206,"207,-2.5679095,2.782011,1.2602211,3.5921335,-8.667746,2.8525705,-0.045594458,0.080017865,0.03426052,-0.21322854,-0.09760691,0.35930023"
207,"208,-2.5679095,2.782011,1.2602211,3.5921335,-8.667746,2.8525705,-0.045594458,0.080017865,0.03426052,-0.21322854,-0.09760691,0.35930023"
208,"209,-2.5673783,2.7875822,1.2768764,3.546689,-8.705443,2.7940397,-0.062449515,0.086281024,0.036729373,-0.3257342,-0.033601806,0.34259528"
209,"210,-2.5673783,2.7875822,1.2768764,3.546689,-8.705443,2.7940397,-0.062449515,0.086281024,0.036729373,-0.3257342,-0.033601806,0.34259528"
210,"211,-2.5673783,2.7875822,1.2768764,3.546689,-8.705443,2.7940397,-0.062449515,0.086281024,0.036729373,-0.3257342,-0.033601806,0.34259528"
211,"212,-2.5673783,2.7875822,1.2768764,3.546689,-8.705443,2.7940397,-0.062449515,0.086281024,0.036729373,-0.3257342,-0.033601806,0.34259528"
212,"213,-2.5673783,2.7875822,1.2768764,3.546689,-8.705443,2.7940397,-0.062449515,0.086281024,0.036729373,-0.3257342,-0.033601806,0.34259528"
213,"214,-2.5673783,2.7875822,1.2768764,3.546689,-8.705443,2.7940397,-0.062449515,0.086281024,0.036729373,-0.3257342,-0.033601806,0.34259528"
214,"215,-2.567113,2.7935472,1.2950144,3.4964392,-8.750905,2.7142146,-0.11034036,0.09043836,0.009741268,0.08696919,0.5845976,-0.013079118"
215,"216,-2.567113,2.7935472,1.2950144,3.4964392,-8.750905,2.7142146,-0.11034036,0.09043836,0.009741268,0.08696919,0.5845976,-0.013079118"
216,"217,-2.567113,2.7935472,1.2950144,3.4964392,-8.750905,2.7142146,-0.11034036,0.09043836,0.009741268,0.08696919,0.5845976,-0.013079118"
217,"218,-2.567113,2.7935472,1.2950144,3.4964392,-8.750905,2.7142146,-0.11034036,0.09043836,0.009741268,0.08696919,0.5845976,-0.013079118"
218,"219,-2.567113,2.7935472,1.2950144,3.4964392,-8.750905,2.7142146,-0.11034036,0.09043836,0.009741268,0.08696919,0.5845976,-0.013079118"
219,"220,-2.567113,2.7935472,1.2950144,3.4964392,-8.750905,2.7142146,-0.11034036,0.09043836,0.009741268,0.08696919,0.5845976,-0.013079118"
220,"221,-2.5678866,2.799108,1.3124352,3.4474175,-8.792316,2.6421337,-0.14637986,0.08341294,-0.027997363,0.21083419,-0.058077015,0.12551932"
221,"222,-2.5678866,2.799108,1.3124352,3.4474175,-8.792316,2.6421337,-0.14637986,0.08341294,-0.027997363,0.21083419,-0.058077015,0.12551932"
222,"223,-2.5678866,2.799108,1.3124352,3.4474175,-8.792316,2.6421337,-0.14637986,0.08341294,-0.027997363,0.21083419,-0.058077015,0.12551932"
223,"224,-2.5678866,2.799108,1.3124352,3.4474175,-8.792316,2.6421337,-0.14637986,0.08341294,-0.027997363,0.21083419,-0.058077015,0.12551932"
224,"225,-2.5678866,2.799108,1.3124352,3.4474175,-8.792316,2.6421337,-0.14637986,0.08341294,-0.027997363,0.21083419,-0.058077015,0.12551932"
225,"226,-2.5678866,2.799108,1.3124352,3.4474175,-8.792316,2.6421337,-0.14637986,0.08341294,-0.027997363,0.21083419,-0.058077015,0.12551932"
226,"227,-2.565961,2.8023002,1.3291681,3.4221392,-8.8259945,2.5614786,-0.13317963,0.06416781,-0.04145309,-0.08461108,-0.021484697,-0.37520957"
227,"228,-2.565961,2.8023002,1.3291681,3.4221392,-8.8259945,2.5614786,-0.13317963,0.06416781,-0.04145309,-0.08461108,-0.021484697,-0.37520957"
228,"229,-2.565961,2.8023002,1.3291681,3.4221392,-8.8259945,2.5614786,-0.13317963,0.06416781,-0.04145309,-0.08461108,-0.021484697,-0.37520957"
229,"230,-2.565961,2.8023002,1.3291681,3.4221392,-8.8259945,2.5614786,-0.13317963,0.06416781,-0.04145309,-0.08461108,-0.021484697,-0.37520957"
230,"231,-2.565961,2.8023002,1.3291681,3.4221392,-8.8259945,2.5614786,-0.13317963,0.06416781,-0.04145309,-0.08461108,-0.021484697,-0.37520957"
231,"232,-2.565961,2.8023002,1.3291681,3.4221392,-8.8259945,2.5614786,-0.13317963,0.06416781,-0.04145309,-0.08461108,-0.021484697,-0.37520957"
232,"233,-2.563018,2.8035915,1.3426007,3.4145772,-8.848297,2.4937286,-0.080025315,0.039576165,-0.023577062,0.084481806,0.07532899,0.685878"
233,"234,-2.563018,2.8035915,1.3426007,3.4145772,-8.848297,2.4937286,-0.080025315,0.039576165,-0.023577062,0.084481806,0.07532899,0.685878"
234,"235,-2.563018,2.8035915,1.3426007,3.4145772,-8.848297,2.4937286,-0.080025315,0.039576165,-0.023577062,0.084481806,0.07532899,0.685878"
235,"236,-2.563018,2.8035915,1.3426007,3.4145772,-8.848297,2.4937286,-0.080025315,0.039576165,-0.023577062,0.084481806,0.07532899,0.685878"
236,"237,-2.563018,2.8035915,1.3426007,3.4145772,-8.848297,2.4937286,-0.080025315,0.039576165,-0.023577062,0.084481806,0.07532899,0.685878"
237,"238,-2.563018,2.8035915,1.3426007,3.4145772,-8.848297,2.4937286,-0.080025315,0.039576165,-0.023577062,0.084481806,0.07532899,0.685878"
238,"239,-2.5611854,2.8045342,1.3519125,3.4083943,-8.865367,2.4410028,-0.027053045,0.015740398,-0.0033301297,-0.13628793,-0.0079260925,0.18750797"
239,"240,-2.5611854,2.8045342,1.3519125,3.4083943,-8.865367,2.4410028,-0.027053045,0.015740398,-0.0033301297,-0.13628793,-0.0079260925,0.18750797"
240,"241,-2.5611854,2.8045342,1.3519125,3.4083943,-8.865367,2.4410028,-0.027053045,0.015740398,-0.0033301297,-0.13628793,-0.0079260925,0.18750797"
241,"242,-2.5611854,2.8045342,1.3519125,3.4083943,-8.865367,2.4410028,-0.027053045,0.015740398,-0.0033301297,-0.13628793,-0.0079260925,0.18750797"
242,"243,-2.5611854,2.8045342,1.3519125,3.4083943,-8.865367,2.4410028,-0.027053045,0.015740398,-0.0033301297,-0.13628793,-0.0079260925,0.18750797"
243,"244,-2.5611854,2.8045342,1.3519125,3.4083943,-8.865367,2.4410028,-0.027053045,0.015740398,-0.0033301297,-0.13628793,-0.0079260925,0.18750797"
244,"245,-2.5615635,2.8066475,1.3587917,3.3886135,-8.8897915,2.3789246,-0.01206001,-0.0015767014,-0.0031331752,-0.1441617,-0.04019081,0.3593416"
245,"246,-2.5615635,2.8066475,1.3587917,3.3886135,-8.8897915,2.3789246,-0.01206001,-0.0015767014,-0.0031331752,-0.1441617,-0.04019081,0.3593416"
246,"247,-2.5615635,2.8066475,1.3587917,3.3886135,-8.8897915,2.3789246,-0.01206001,-0.0015767014,-0.0031331752,-0.1441617,-0.04019081,0.3593416"
247,"248,-2.5615635,2.8066475,1.3587917,3.3886135,-8.8897915,2.3789246,-0.01206001,-0.0015767014,-0.0031331752,-0.1441617,-0.04019081,0.3593416"
248,"249,-2.5615635,2.8066475,1.3587917,3.3886135,-8.8897915,2.3789246,-0.01206001,-0.0015767014,-0.0031331752,-0.1441617,-0.04019081,0.3593416"
249,"250,-2.5615635,2.8066475,1.3587917,3.3886135,-8.8897915,2.3789246,-0.01206001,-0.0015767014,-0.0031331752,-0.1441617,-0.04019081,0.3593416"
250,"251,-2.5615635,2.8066475,1.3587917,3.3882067,-8.90503,2.3218298,-0.035941552,-0.009509182,-0.0128818955,-0.04853281,-0.18671411,0.021603907"
251,"252,-2.5615635,2.8066475,1.3587917,3.3882067,-8.90503,2.3218298,-0.035941552,-0.009509182,-0.0128818955,-0.04853281,-0.18671411,0.021603907"
252,"253,-2.5615635,2.8066475,1.3587917,3.3882067,-8.90503,2.3218298,-0.035941552,-0.009509182,-0.0128818955,-0.04853281,-0.18671411,0.021603907"
253,"254,-2.5615635,2.8066475,1.3587917,3.3882067,-8.90503,2.3218298,-0.035941552,-0.009509182,-0.0128818955,-0.04853281,-0.18671411,0.021603907"
254,"255,-2.5615635,2.8066475,1.3587917,3.3882067,-8.90503,2.3218298,-0.035941552,-0.009509182,-0.0128818955,-0.04853281,-0.18671411,0.021603907"
255,"256,-2.5615635,2.8066475,1.3587917,3.3882067,-8.90503,2.3218298,-0.035941552,-0.009509182,-0.0128818955,-0.04853281,-0.18671411,0.021603907"
256,"257,-2.5571444,2.8056858,1.3606212,3.4018373,-8.914893,2.2633088,-0.06274867,-0.013503633,-0.016056592,0.12125604,-0.22920924,-0.067829065"
257,"258,-2.5571444,2.8056858,1.3606212,3.4018373,-8.914893,2.2633088,-0.06274867,-0.013503633,-0.016056592,0.12125604,-0.22920924,-0.067829065"
258,"259,-2.5571444,2.8056858,1.3606212,3.4018373,-8.914893,2.2633088,-0.06274867,-0.013503633,-0.016056592,0.12125604,-0.22920924,-0.067829065"
259,"260,-2.5571444,2.8056858,1.3606212,3.4018373,-8.914893,2.2633088,-0.06274867,-0.013503633,-0.016056592,0.12125604,-0.22920924,-0.067829065"
260,"261,-2.5571444,2.8056858,1.3606212,3.4018373,-8.914893,2.2633088,-0.06274867,-0.013503633,-0.016056592,0.12125604,-0.22920924,-0.067829065"
261,"262,-2.5571444,2.8056858,1.3606212,3.4018373,-8.914893,2.2633088,-0.06274867,-0.013503633,-0.016056592,0.12125604,-0.22920924,-0.067829065"
262,"263,-2.5571444,2.8056858,1.3606212,3.4098556,-8.928084,2.1983123,-0.059813518,-0.02160113,-0.013461049,0.0068784608,0.08525595,-0.53718686"
263,"264,-2.5571444,2.8056858,1.3606212,3.4098556,-8.928084,2.1983123,-0.059813518,-0.02160113,-0.013461049,0.0068784608,0.08525595,-0.53718686"
264,"265,-2.5571444,2.8056858,1.3606212,3.4098556,-8.928084,2.1983123,-0.059813518,-0.02160113,-0.013461049,0.0068784608,0.08525595,-0.53718686"
265,"266,-2.5571444,2.8056858,1.3606212,3.4098556,-8.928084,2.1983123,-0.059813518,-0.02160113,-0.013461049,0.0068784608,0.08525595,-0.53718686"
266,"267,-2.5571444,2.8056858,1.3606212,3.4098556,-8.928084,2.1983123,-0.059813518,-0.02160113,-0.013461049,0.0068784608,0.08525595,-0.53718686"
267,"268,-2.5571444,2.8056858,1.3606212,3.4098556,-8.928084,2.1983123,-0.059813518,-0.02160113,-0.013461049,0.0068784608,0.08525595,-0.53718686"
268,"269,-2.5513153,2.8016388,1.3472356,3.4444969,-8.918933,2.181388,-0.018256094,-0.036810283,-0.009915866,-0.26927972,-0.09148468,0.41095808"
269,"270,-2.5513153,2.8016388,1.3472356,3.4444969,-8.918933,2.181388,-0.018256094,-0.036810283,-0.009915866,-0.26927972,-0.09148468,0.41095808"
270,"271,-2.5513153,2.8016388,1.3472356,3.4444969,-8.918933,2.181388,-0.018256094,-0.036810283,-0.009915866,-0.26927972,-0.09148468,0.41095808"
271,"272,-2.5513153,2.8016388,1.3472356,3.4444969,-8.918933,2.181388,-0.018256094,-0.036810283,-0.009915866,-0.26927972,-0.09148468,0.41095808"
272,"273,-2.5513153,2.8016388,1.3472356,3.4444969,-8.918933,2.181388,-0.018256094,-0.036810283,-0.009915866,-0.26927972,-0.09148468,0.41095808"
273,"274,-2.5513153,2.8016388,1.3472356,3.4444969,-8.918933,2.181388,-0.018256094,-0.036810283,-0.009915866,-0.26927972,-0.09148468,0.41095808"
274,"275,-2.5513153,2.8016388,1.3472356,3.4871883,-8.905098,2.1700525,0.04602563,-0.05556675,-0.005411461,-0.054550704,-0.09690803,-0.13639712"
275,"276,-2.5513153,2.8016388,1.3472356,3.4871883,-8.905098,2.1700525,0.04602563,-0.05556675,-0.005411461,-0.054550704,-0.09690803,-0.13639712"
276,"277,-2.5513153,2.8016388,1.3472356,3.4871883,-8.905098,2.1700525,0.04602563,-0.05556675,-0.005411461,-0.054550704,-0.09690803,-0.13639712"
277,"278,-2.5513153,2.8016388,1.3472356,3.4871883,-8.905098,2.1700525,0.04602563,-0.05556675,-0.005411461,-0.054550704,-0.09690803,-0.13639712"
278,"279,-2.5513153,2.8016388,1.3472356,3.4871883,-8.905098,2.1700525,0.04602563,-0.05556675,-0.005411461,-0.054550704,-0.09690803,-0.13639712"
279,"280,-2.5513153,2.8016388,1.3472356,3.4871883,-8.905098,2.1700525,0.04602563,-0.05556675,-0.005411461,-0.054550704,-0.09690803,-0.13639712"
280,"281,-2.5439153,2.7936957,1.3227097,3.5244453,-8.88397,2.196302,0.109754816,-0.07345023,-0.0032076985,-0.11664824,-0.29829794,0.056643184"
281,"282,-2.5439153,2.7936957,1.3227097,3.5244453,-8.88397,2.196302,0.109754816,-0.07345023,-0.0032076985,-0.11664824,-0.29829794,0.056643184"
282,"283,-2.5439153,2.7936957,1.3227097,3.5244453,-8.88397,2.196302,0.109754816,-0.07345023,-0.0032076985,-0.11664824,-0.29829794,0.056643184"
283,"284,-2.5439153,2.7936957,1.3227097,3.5244453,-8.88397,2.196302,0.109754816,-0.07345023,-0.0032076985,-0.11664824,-0.29829794,0.056643184"
284,"285,-2.5439153,2.7936957,1.3227097,3.5244453,-8.88397,2.196302,0.109754816,-0.07345023,-0.0032076985,-0.11664824,-0.29829794,0.056643184"
285,"286,-2.5439153,2.7936957,1.3227097,3.5244453,-8.88397,2.196302,0.109754816,-0.07345023,-0.0032076985,-0.11664824,-0.29829794,0.056643184"
286,"287,-2.5393784,2.7886467,1.3099443,3.575122,-8.858496,2.2171934,0.15462427,-0.087427616,-0.009056718,-0.09293407,0.48088846,-0.8701084"
287,"288,-2.5393784,2.7886467,1.3099443,3.575122,-8.858496,2.2171934,0.15462427,-0.087427616,-0.009056718,-0.09293407,0.48088846,-0.8701084"
288,"289,-2.5393784,2.7886467,1.3099443,3.575122,-8.858496,2.2171934,0.15462427,-0.087427616,-0.009056718,-0.09293407,0.48088846,-0.8701084"
289,"290,-2.5393784,2.7886467,1.3099443,3.575122,-8.858496,2.2171934,0.15462427,-0.087427616,-0.009056718,-0.09293407,0.48088846,-0.8701084"
290,"291,-2.5393784,2.7886467,1.3099443,3.575122,-8.858496,2.2171934,0.15462427,-0.087427616,-0.009056718,-0.09293407,0.48088846,-0.8701084"
291,"292,-2.5393784,2.7886467,1.3099443,3.575122,-8.858496,2.2171934,0.15462427,-0.087427616,-0.009056718,-0.09293407,0.48088846,-0.8701084"
292,"293,-2.5335832,2.783116,1.2981815,3.6316965,-8.835322,2.2177122,0.17337115,-0.09336713,-0.017592836,0.41266182,-0.53690785,-0.049535673"
293,"294,-2.5335832,2.783116,1.2981815,3.6316965,-8.835322,2.2177122,0.17337115,-0.09336713,-0.017592836,0.41266182,-0.53690785,-0.049535673"
294,"295,-2.5335832,2.783116,1.2981815,3.6316965,-8.835322,2.2177122,0.17337115,-0.09336713,-0.017592836,0.41266182,-0.53690785,-0.049535673"
295,"296,-2.5335832,2.783116,1.2981815,3.6316965,-8.835322,2.2177122,0.17337115,-0.09336713,-0.017592836,0.41266182,-0.53690785,-0.049535673"
296,"297,-2.5335832,2.783116,1.2981815,3.6316965,-8.835322,2.2177122,0.17337115,-0.09336713,-0.017592836,0.41266182,-0.53690785,-0.049535673"
297,"298,-2.5335832,2.783116,1.2981815,3.6316965,-8.835322,2.2177122,0.17337115,-0.09336713,-0.017592836,0.41266182,-0.53690785,-0.049535673"
298,"299,-2.5335832,2.783116,1.2981815,3.6672838,-8.818636,2.2255497,0.17387898,-0.08873923,-0.016398333,-0.33003703,0.07884067,-0.6730348"
299,"300,-2.5335832,2.783116,1.2981815,3.6672838,-8.818636,2.2255497,0.17387898,-0.08873923,-0.016398333,-0.33003703,0.07884067,-0.6730348"
300,"301,-2.5335832,2.783116,1.2981815,3.6672838,-8.818636,2.2255497,0.17387898,-0.08873923,-0.016398333,-0.33003703,0.07884067,-0.6730348"
301,"302,-2.5335832,2.783116,1.2981815,3.6672838,-8.818636,2.2255497,0.17387898,-0.08873923,-0.016398333,-0.33003703,0.07884067,-0.6730348"
302,"303,-2.5335832,2.783116,1.2981815,3.6672838,-8.818636,2.2255497,0.17387898,-0.08873923,-0.016398333,-0.33003703,0.07884067,-0.6730348"
303,"304,-2.5335832,2.783116,1.2981815,3.6672838,-8.818636,2.2255497,0.17387898,-0.08873923,-0.016398333,-0.33003703,0.07884067,-0.6730348"
304,"305,-2.528756,2.7768044,1.2752495,3.6924636,-8.81272,2.2072744,0.15528646,-0.075417645,-0.0071105934,0.06253289,0.2502837,0.2930327"
305,"306,-2.528756,2.7768044,1.2752495,3.6924636,-8.81272,2.2072744,0.15528646,-0.075417645,-0.0071105934,0.06253289,0.2502837,0.2930327"
306,"307,-2.528756,2.7768044,1.2752495,3.6924636,-8.81272,2.2072744,0.15528646,-0.075417645,-0.0071105934,0.06253289,0.2502837,0.2930327"
307,"308,-2.528756,2.7768044,1.2752495,3.6924636,-8.81272,2.2072744,0.15528646,-0.075417645,-0.0071105934,0.06253289,0.2502837,0.2930327"
308,"309,-2.528756,2.7768044,1.2752495,3.6924636,-8.81272,2.2072744,0.15528646,-0.075417645,-0.0071105934,0.06253289,0.2502837,0.2930327"
309,"310,-2.528756,2.7768044,1.2752495,3.6924636,-8.81272,2.2072744,0.15528646,-0.075417645,-0.0071105934,0.06253289,0.2502837,0.2930327"
310,"311,-2.528756,2.7768044,1.2752495,3.7228065,-8.800497,2.2050745,0.11350441,-0.061198585,-0.0049249297,-0.29020926,-0.23804887,-0.025441984"
311,"312,-2.528756,2.7768044,1.2752495,3.7228065,-8.800497,2.2050745,0.11350441,-0.061198585,-0.0049249297,-0.29020926,-0.23804887,-0.025441984"
312,"313,-2.528756,2.7768044,1.2752495,3.7228065,-8.800497,2.2050745,0.11350441,-0.061198585,-0.0049249297,-0.29020926,-0.23804887,-0.025441984"
313,"314,-2.528756,2.7768044,1.2752495,3.7228065,-8.800497,2.2050745,0.11350441,-0.061198585,-0.0049249297,-0.29020926,-0.23804887,-0.025441984"
314,"315,-2.528756,2.7768044,1.2752495,3.7228065,-8.800497,2.2050745,0.11350441,-0.061198585,-0.0049249297,-0.29020926,-0.23804887,-0.025441984"
315,"316,-2.528756,2.7768044,1.2752495,3.7228065,-8.800497,2.2050745,0.11350441,-0.061198585,-0.0049249297,-0.29020926,-0.23804887,-0.025441984"
316,"317,-2.522225,2.7689416,1.2532463,3.7690823,-8.781552,2.2019913,0.059847586,-0.051949173,-0.014888704,0.022019863,-0.25613037,-0.30983868"
317,"318,-2.522225,2.7689416,1.2532463,3.7690823,-8.781552,2.2019913,0.059847586,-0.051949173,-0.014888704,0.022019863,-0.25613037,-0.30983868"
318,"319,-2.522225,2.7689416,1.2532463,3.7690823,-8.781552,2.2019913,0.059847586,-0.051949173,-0.014888704,0.022019863,-0.25613037,-0.30983868"
319,"320,-2.522225,2.7689416,1.2532463,3.7690823,-8.781552,2.2019913,0.059847586,-0.051949173,-0.014888704,0.022019863,-0.25613037,-0.30983868"
320,"321,-2.522225,2.7689416,1.2532463,3.7690823,-8.781552,2.2019913,0.059847586,-0.051949173,-0.014888704,0.022019863,-0.25613037,-0.30983868"
321,"322,-2.522225,2.7689416,1.2532463,3.7690823,-8.781552,2.2019913,0.059847586,-0.051949173,-0.014888704,0.022019863,-0.25613037,-0.30983868"
322,"323,-2.51909,2.7645893,1.2430584,3.8108776,-8.760158,2.2152333,0.016094917,-0.04705086,-0.027583227,-0.20752636,0.25271308,-0.2025681"
323,"324,-2.51909,2.7645893,1.2430584,3.8108776,-8.760158,2.2152333,0.016094917,-0.04705086,-0.027583227,-0.20752636,0.25271308,-0.2025681"
324,"325,-2.51909,2.7645893,1.2430584,3.8108776,-8.760158,2.2152333,0.016094917,-0.04705086,-0.027583227,-0.20752636,0.25271308,-0.2025681"
325,"326,-2.51909,2.7645893,1.2430584,3.8108776,-8.760158,2.2152333,0.016094917,-0.04705086,-0.027583227,-0.20752636,0.25271308,-0.2025681"
326,"327,-2.51909,2.7645893,1.2430584,3.8108776,-8.760158,2.2152333,0.016094917,-0.04705086,-0.027583227,-0.20752636,0.25271308,-0.2025681"
327,"328,-2.51909,2.7645893,1.2430584,3.8108776,-8.760158,2.2152333,0.016094917,-0.04705086,-0.027583227,-0.20752636,0.25271308,-0.2025681"
328,"329,-2.514969,2.7588093,1.2342671,3.8669739,-8.72614,2.251972,0.00044501096,-0.04490778,-0.03471937,0.059333,-0.32760385,0.1311421"
329,"330,-2.514969,2.7588093,1.2342671,3.8669739,-8.72614,2.251972,0.00044501096,-0.04490778,-0.03471937,0.059333,-0.32760385,0.1311421"
330,"331,-2.514969,2.7588093,1.2342671,3.8669739,-8.72614,2.251972,0.00044501096,-0.04490778,-0.03471937,0.059333,-0.32760385,0.1311421"
331,"332,-2.514969,2.7588093,1.2342671,3.8669739,-8.72614,2.251972,0.00044501096,-0.04490778,-0.03471937,0.059333,-0.32760385,0.1311421"
332,"333,-2.514969,2.7588093,1.2342671,3.8669739,-8.72614,2.251972,0.00044501096,-0.04490778,-0.03471937,0.059333,-0.32760385,0.1311421"
333,"334,-2.514969,2.7588093,1.2342671,3.8669739,-8.72614,2.251972,0.00044501096,-0.04490778,-0.03471937,0.059333,-0.32760385,0.1311421"
334,"335,-2.5082753,2.75238,1.2238919,3.9323761,-8.700856,2.2364926,0.0061183684,-0.04251345,-0.034185994,-0.33083692,0.9836075,-0.043228228"
335,"336,-2.5082753,2.75238,1.2238919,3.9323761,-8.700856,2.2364926,0.0061183684,-0.04251345,-0.034185994,-0.33083692,0.9836075,-0.043228228"
