,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
166,"167,-2.5204427,2.7807362,1.3834585,3.6828268,-8.73705,2.5042205,0.05910661,-0.046143804,-0.07791418,0.29486912,-0.54348624,0.17735629"
167,"168,-2.5204427,2.7807362,1.3834585,3.6828268,-8.73705,2.5042205,0.05910661,-0.046143804,-0.07791418,0.29486912,-0.54348624,0.17735629"
168,"169,-2.5204427,2.7807362,1.3834585,3.6828268,-8.73705,2.5042205,0.05910661,-0.046143804,-0.07791418,0.29486912,-0.54348624,0.17735629"
169,"170,-2.5204427,2.7807362,1.3834585,3.6828268,-8.73705,2.5042205,0.05910661,-0.046143804,-0.07791418,0.29486912,-0.54348624,0.17735629"
170,"171,-2.5204427,2.7807362,1.3834585,3.6828268,-8.73705,2.5042205,0.05910661,-0.046143804,-0.07791418,0.29486912,-0.54348624,0.17735629"
171,"172,-2.5204427,2.7807362,1.3834585,3.6828268,-8.73705,2.5042205,0.05910661,-0.046143804,-0.07791418,0.29486912,-0.54348624,0.17735629"
172,"173,-2.5169547,2.7768903,1.3880137,3.7198944,-8.696956,2.5876136,0.057268012,-0.047509708,-0.08748937,-0.2836725,0.09661362,-0.8074552"
173,"174,-2.5169547,2.7768903,1.3880137,3.7198944,-8.696956,2.5876136,0.057268012,-0.047509708,-0.08748937,-0.2836725,0.09661362,-0.8074552"
174,"175,-2.5169547,2.7768903,1.3880137,3.7198944,-8.696956,2.5876136,0.057268012,-0.047509708,-0.08748937,-0.2836725,0.09661362,-0.8074552"
175,"176,-2.5169547,2.7768903,1.3880137,3.7198944,-8.696956,2.5876136,0.057268012,-0.047509708,-0.08748937,-0.2836725,0.09661362,-0.8074552"
176,"177,-2.5169547,2.7768903,1.3880137,3.7198944,-8.696956,2.5876136,0.057268012,-0.047509708,-0.08748937,-0.2836725,0.09661362,-0.8074552"
177,"178,-2.5169547,2.7768903,1.3880137,3.7198944,-8.696956,2.5876136,0.057268012,-0.047509708,-0.08748937,-0.2836725,0.09661362,-0.8074552"
178,"179,-2.5169547,2.7768903,1.3880137,3.7419455,-8.685117,2.5955675,0.051251847,-0.035870224,-0.07309784,0.1012568,-0.008588416,0.785584"
179,"180,-2.5169547,2.7768903,1.3880137,3.7419455,-8.685117,2.5955675,0.051251847,-0.035870224,-0.07309784,0.1012568,-0.008588416,0.785584"
180,"181,-2.5169547,2.7768903,1.3880137,3.7419455,-8.685117,2.5955675,0.051251847,-0.035870224,-0.07309784,0.1012568,-0.008588416,0.785584"
181,"182,-2.5169547,2.7768903,1.3880137,3.7419455,-8.685117,2.5955675,0.051251847,-0.035870224,-0.07309784,0.1012568,-0.008588416,0.785584"
182,"183,-2.5169547,2.7768903,1.3880137,3.76568,-8.669331,2.6139503,0.019560253,-0.0130373305,-0.050707825,-0.31756628,-0.14511554,-0.03062145"
183,"184,-2.5169547,2.7768903,1.3880137,3.76568,-8.669331,2.6139503,0.019560253,-0.0130373305,-0.050707825,-0.31756628,-0.14511554,-0.03062145"
184,"185,-2.5169547,2.7768903,1.3880137,3.76568,-8.669331,2.6139503,0.019560253,-0.0130373305,-0.050707825,-0.31756628,-0.14511554,-0.03062145"
185,"186,-2.5169547,2.7768903,1.3880137,3.76568,-8.669331,2.6139503,0.019560253,-0.0130373305,-0.050707825,-0.31756628,-0.14511554,-0.03062145"
186,"187,-2.5169547,2.7768903,1.3880137,3.76568,-8.669331,2.6139503,0.019560253,-0.0130373305,-0.050707825,-0.31756628,-0.14511554,-0.03062145"
187,"188,-2.5085566,2.7729232,1.4089929,3.7687788,-8.65418,2.659298,-0.02297981,0.009240897,-0.035709467,-0.02291759,-0.40959334,-0.16267082"
188,"189,-2.5085566,2.7729232,1.4089929,3.7687788,-8.65418,2.659298,-0.02297981,0.009240897,-0.035709467,-0.02291759,-0.40959334,-0.16267082"
189,"190,-2.5085566,2.7729232,1.4089929,3.7687788,-8.65418,2.659298,-0.02297981,0.009240897,-0.035709467,-0.02291759,-0.40959334,-0.16267082"
190,"191,-2.5085566,2.7729232,1.4089929,3.7687788,-8.65418,2.659298,-0.02297981,0.009240897,-0.035709467,-0.02291759,-0.40959334,-0.16267082"
191,"192,-2.5085566,2.7729232,1.4089929,3.7687788,-8.65418,2.659298,-0.02297981,0.009240897,-0.035709467,-0.02291759,-0.40959334,-0.16267082"
192,"193,-2.5085566,2.7729232,1.4089929,3.7687788,-8.65418,2.659298,-0.02297981,0.009240897,-0.035709467,-0.02291759,-0.40959334,-0.16267082"
193,"194,-2.5085566,2.7729232,1.4089929,3.789904,-8.635362,2.69027,-0.04918329,0.023402466,-0.029191867,-0.014418661,0.37623626,-0.13266735"
194,"195,-2.5085566,2.7729232,1.4089929,3.789904,-8.635362,2.69027,-0.04918329,0.023402466,-0.029191867,-0.014418661,0.37623626,-0.13266735"
195,"196,-2.5085566,2.7729232,1.4089929,3.789904,-8.635362,2.69027,-0.04918329,0.023402466,-0.029191867,-0.014418661,0.37623626,-0.13266735"
196,"197,-2.5085566,2.7729232,1.4089929,3.789904,-8.635362,2.69027,-0.04918329,0.023402466,-0.029191867,-0.014418661,0.37623626,-0.13266735"
197,"198,-2.5085566,2.7729232,1.4089929,3.789904,-8.635362,2.69027,-0.04918329,0.023402466,-0.029191867,-0.014418661,0.37623626,-0.13266735"
198,"199,-2.5085566,2.7729232,1.4089929,3.789904,-8.635362,2.69027,-0.04918329,0.023402466,-0.029191867,-0.014418661,0.37623626,-0.13266735"
199,"200,-2.5019357,2.769212,1.4243125,3.8130343,-8.604393,2.7560072,-0.04414977,0.029324943,-0.023565352,0.18660162,-0.086755924,-0.23481575"
200,"201,-2.5019357,2.769212,1.4243125,3.8130343,-8.604393,2.7560072,-0.04414977,0.029324943,-0.023565352,0.18660162,-0.086755924,-0.23481575"
201,"202,-2.5019357,2.769212,1.4243125,3.8130343,-8.604393,2.7560072,-0.04414977,0.029324943,-0.023565352,0.18660162,-0.086755924,-0.23481575"
202,"203,-2.5019357,2.769212,1.4243125,3.8130343,-8.604393,2.7560072,-0.04414977,0.029324943,-0.023565352,0.18660162,-0.086755924,-0.23481575"
203,"204,-2.5019357,2.769212,1.4243125,3.8130343,-8.604393,2.7560072,-0.04414977,0.029324943,-0.023565352,0.18660162,-0.086755924,-0.23481575"
204,"205,-2.5019357,2.769212,1.4243125,3.8130343,-8.604393,2.7560072,-0.04414977,0.029324943,-0.023565352,0.18660162,-0.086755924,-0.23481575"
205,"206,-2.5019357,2.769212,1.4243125,3.8038058,-8.611136,2.7476864,-0.023980554,0.03510157,-0.008694747,0.26180673,0.10926667,0.49357855"
206,"207,-2.5019357,2.769212,1.4243125,3.8038058,-8.611136,2.7476864,-0.023980554,0.03510157,-0.008694747,0.26180673,0.10926667,0.49357855"
207,"208,-2.5019357,2.769212,1.4243125,3.8038058,-8.611136,2.7476864,-0.023980554,0.03510157,-0.008694747,0.26180673,0.10926667,0.49357855"
208,"209,-2.5019357,2.769212,1.4243125,3.8038058,-8.611136,2.7476864,-0.023980554,0.03510157,-0.008694747,0.26180673,0.10926667,0.49357855"
209,"210,-2.5019357,2.769212,1.4243125,3.8038058,-8.611136,2.7476864,-0.023980554,0.03510157,-0.008694747,0.26180673,0.10926667,0.49357855"
210,"211,-2.5019357,2.769212,1.4243125,3.8038058,-8.611136,2.7476864,-0.023980554,0.03510157,-0.008694747,0.26180673,0.10926667,0.49357855"
211,"212,-2.5019357,2.769212,1.4243125,3.805493,-8.606769,2.759015,-0.021567062,0.046380147,0.012997939,-0.15389457,-0.006947337,0.35220405"
212,"213,-2.5019357,2.769212,1.4243125,3.805493,-8.606769,2.759015,-0.021567062,0.046380147,0.012997939,-0.15389457,-0.006947337,0.35220405"
213,"214,-2.5019357,2.769212,1.4243125,3.805493,-8.606769,2.759015,-0.021567062,0.046380147,0.012997939,-0.15389457,-0.006947337,0.35220405"
214,"215,-2.5019357,2.769212,1.4243125,3.805493,-8.606769,2.759015,-0.021567062,0.046380147,0.012997939,-0.15389457,-0.006947337,0.35220405"
215,"216,-2.5019357,2.769212,1.4243125,3.805493,-8.606769,2.759015,-0.021567062,0.046380147,0.012997939,-0.15389457,-0.006947337,0.35220405"
216,"217,-2.5019357,2.769212,1.4243125,3.805493,-8.606769,2.759015,-0.021567062,0.046380147,0.012997939,-0.15389457,-0.006947337,0.35220405"
217,"218,-2.498936,2.7718127,1.4591684,3.7915137,-8.61657,2.7476404,-0.057158355,0.060018986,0.026543094,-0.28466982,0.1872991,0.12895262"
218,"219,-2.498936,2.7718127,1.4591684,3.7915137,-8.61657,2.7476404,-0.057158355,0.060018986,0.026543094,-0.28466982,0.1872991,0.12895262"
219,"220,-2.498936,2.7718127,1.4591684,3.7915137,-8.61657,2.7476404,-0.057158355,0.060018986,0.026543094,-0.28466982,0.1872991,0.12895262"
220,"221,-2.498936,2.7718127,1.4591684,3.7915137,-8.61657,2.7476404,-0.057158355,0.060018986,0.026543094,-0.28466982,0.1872991,0.12895262"
221,"222,-2.498936,2.7718127,1.4591684,3.7915137,-8.61657,2.7476404,-0.057158355,0.060018986,0.026543094,-0.28466982,0.1872991,0.12895262"
222,"223,-2.498936,2.7718127,1.4591684,3.7915137,-8.61657,2.7476404,-0.057158355,0.060018986,0.026543094,-0.28466982,0.1872991,0.12895262"
223,"224,-2.4992473,2.7744806,1.4754081,3.7645895,-8.650445,2.6773217,-0.11749141,0.06886491,0.02219838,0.15384081,0.18775095,0.08859279"
224,"225,-2.4992473,2.7744806,1.4754081,3.7645895,-8.650445,2.6773217,-0.11749141,0.06886491,0.02219838,0.15384081,0.18775095,0.08859279"
225,"226,-2.4992473,2.7744806,1.4754081,3.7645895,-8.650445,2.6773217,-0.11749141,0.06886491,0.02219838,0.15384081,0.18775095,0.08859279"
226,"227,-2.4992473,2.7744806,1.4754081,3.7645895,-8.650445,2.6773217,-0.11749141,0.06886491,0.02219838,0.15384081,0.18775095,0.08859279"
227,"228,-2.4992473,2.7744806,1.4754081,3.7645895,-8.650445,2.6773217,-0.11749141,0.06886491,0.02219838,0.15384081,0.18775095,0.08859279"
228,"229,-2.4992473,2.7744806,1.4754081,3.7645895,-8.650445,2.6773217,-0.11749141,0.06886491,0.02219838,0.15384081,0.18775095,0.08859279"
229,"230,-2.4997637,2.7767675,1.4902161,3.7410219,-8.6782255,2.6198344,-0.1633733,0.06839222,0.007005196,-0.039902348,-0.10990182,0.1022573"
230,"231,-2.4997637,2.7767675,1.4902161,3.7410219,-8.6782255,2.6198344,-0.1633733,0.06839222,0.007005196,-0.039902348,-0.10990182,0.1022573"
231,"232,-2.4997637,2.7767675,1.4902161,3.7410219,-8.6782255,2.6198344,-0.1633733,0.06839222,0.007005196,-0.039902348,-0.10990182,0.1022573"
232,"233,-2.4997637,2.7767675,1.4902161,3.7410219,-8.6782255,2.6198344,-0.1633733,0.06839222,0.007005196,-0.039902348,-0.10990182,0.1022573"
233,"234,-2.4997637,2.7767675,1.4902161,3.7410219,-8.6782255,2.6198344,-0.1633733,0.06839222,0.007005196,-0.039902348,-0.10990182,0.1022573"
234,"235,-2.4997637,2.7767675,1.4902161,3.7410219,-8.6782255,2.6198344,-0.1633733,0.06839222,0.007005196,-0.039902348,-0.10990182,0.1022573"
235,"236,-2.4986,2.7777772,1.5053688,3.7313595,-8.703855,2.5475998,-0.16680245,0.060318146,-0.0013531314,-0.17316625,0.05442068,-0.42494762"
236,"237,-2.4986,2.7777772,1.5053688,3.7313595,-8.703855,2.5475998,-0.16680245,0.060318146,-0.0013531314,-0.17316625,0.05442068,-0.42494762"
237,"238,-2.4986,2.7777772,1.5053688,3.7313595,-8.703855,2.5475998,-0.16680245,0.060318146,-0.0013531314,-0.17316625,0.05442068,-0.42494762"
238,"239,-2.4986,2.7777772,1.5053688,3.7313595,-8.703855,2.5475998,-0.16680245,0.060318146,-0.0013531314,-0.17316625,0.05442068,-0.42494762"
239,"240,-2.4986,2.7777772,1.5053688,3.7313595,-8.703855,2.5475998,-0.16680245,0.060318146,-0.0013531314,-0.17316625,0.05442068,-0.42494762"
240,"241,-2.4986,2.7777772,1.5053688,3.7313595,-8.703855,2.5475998,-0.16680245,0.060318146,-0.0013531314,-0.17316625,0.05442068,-0.42494762"
241,"242,-2.496184,2.777783,1.5208812,3.7325444,-8.7298155,2.4553664,-0.13716239,0.04867334,0.0026934873,0.47224146,0.00735593,0.23387866"
242,"243,-2.496184,2.777783,1.5208812,3.7325444,-8.7298155,2.4553664,-0.13716239,0.04867334,0.0026934873,0.47224146,0.00735593,0.23387866"
243,"244,-2.496184,2.777783,1.5208812,3.7325444,-8.7298155,2.4553664,-0.13716239,0.04867334,0.0026934873,0.47224146,0.00735593,0.23387866"
244,"245,-2.496184,2.777783,1.5208812,3.7325444,-8.7298155,2.4553664,-0.13716239,0.04867334,0.0026934873,0.47224146,0.00735593,0.23387866"
245,"246,-2.496184,2.777783,1.5208812,3.7325444,-8.7298155,2.4553664,-0.13716239,0.04867334,0.0026934873,0.47224146,0.00735593,0.23387866"
246,"247,-2.4953196,2.7784762,1.5346904,3.7254956,-8.758415,2.3624597,-0.10904152,0.03506963,0.0034823704,-0.18547873,-0.028751189,0.45772663"
247,"248,-2.4953196,2.7784762,1.5346904,3.7254956,-8.758415,2.3624597,-0.10904152,0.03506963,0.0034823704,-0.18547873,-0.028751189,0.45772663"
248,"249,-2.4953196,2.7784762,1.5346904,3.7254956,-8.758415,2.3624597,-0.10904152,0.03506963,0.0034823704,-0.18547873,-0.028751189,0.45772663"
249,"250,-2.4953196,2.7784762,1.5346904,3.7254956,-8.758415,2.3624597,-0.10904152,0.03506963,0.0034823704,-0.18547873,-0.028751189,0.45772663"
250,"251,-2.4953196,2.7784762,1.5346904,3.7254956,-8.758415,2.3624597,-0.10904152,0.03506963,0.0034823704,-0.18547873,-0.028751189,0.45772663"
251,"252,-2.4953196,2.7784762,1.5346904,3.7254956,-8.758415,2.3624597,-0.10904152,0.03506963,0.0034823704,-0.18547873,-0.028751189,0.45772663"
252,"253,-2.4953196,2.7784762,1.5346904,3.7254956,-8.758415,2.3624597,-0.10904152,0.03506963,0.0034823704,-0.18547873,-0.028751189,0.45772663"
253,"254,-2.4947376,2.7788744,1.5443469,3.7213802,-8.781319,2.28258,-0.10729342,0.020614227,-0.009628419,-0.21030395,0.0016177465,0.12059498"
254,"255,-2.4947376,2.7788744,1.5443469,3.7213802,-8.781319,2.28258,-0.10729342,0.020614227,-0.009628419,-0.21030395,0.0016177465,0.12059498"
255,"256,-2.4947376,2.7788744,1.5443469,3.7213802,-8.781319,2.28258,-0.10729342,0.020614227,-0.009628419,-0.21030395,0.0016177465,0.12059498"
256,"257,-2.4947376,2.7788744,1.5443469,3.7213802,-8.781319,2.28258,-0.10729342,0.020614227,-0.009628419,-0.21030395,0.0016177465,0.12059498"
257,"258,-2.4947376,2.7788744,1.5443469,3.7213802,-8.781319,2.28258,-0.10729342,0.020614227,-0.009628419,-0.21030395,0.0016177465,0.12059498"
258,"259,-2.4947376,2.7788744,1.5443469,3.7213802,-8.781319,2.28258,-0.10729342,0.020614227,-0.009628419,-0.21030395,0.0016177465,0.12059498"
259,"260,-2.4947376,2.7788744,1.5443469,3.7381237,-8.786174,2.236061,-0.1255857,0.0072330246,-0.025584936,0.26194486,0.59662205,-0.053522613"
260,"261,-2.4947376,2.7788744,1.5443469,3.7381237,-8.786174,2.236061,-0.1255857,0.0072330246,-0.025584936,0.26194486,0.59662205,-0.053522613"
261,"262,-2.4947376,2.7788744,1.5443469,3.7381237,-8.786174,2.236061,-0.1255857,0.0072330246,-0.025584936,0.26194486,0.59662205,-0.053522613"
262,"263,-2.4947376,2.7788744,1.5443469,3.7381237,-8.786174,2.236061,-0.1255857,0.0072330246,-0.025584936,0.26194486,0.59662205,-0.053522613"
263,"264,-2.4947376,2.7788744,1.5443469,3.7381237,-8.786174,2.236061,-0.1255857,0.0072330246,-0.025584936,0.26194486,0.59662205,-0.053522613"
264,"265,-2.4947376,2.7788744,1.5443469,3.7529893,-8.788143,2.2031777,-0.13446996,-0.005088881,-0.027732274,0.36205927,-0.40860572,-0.21063061"
265,"266,-2.4947376,2.7788744,1.5443469,3.7529893,-8.788143,2.2031777,-0.13446996,-0.005088881,-0.027732274,0.36205927,-0.40860572,-0.21063061"
266,"267,-2.4947376,2.7788744,1.5443469,3.7529893,-8.788143,2.2031777,-0.13446996,-0.005088881,-0.027732274,0.36205927,-0.40860572,-0.21063061"
267,"268,-2.4947376,2.7788744,1.5443469,3.7529893,-8.788143,2.2031777,-0.13446996,-0.005088881,-0.027732274,0.36205927,-0.40860572,-0.21063061"
268,"269,-2.4947376,2.7788744,1.5443469,3.7529893,-8.788143,2.2031777,-0.13446996,-0.005088881,-0.027732274,0.36205927,-0.40860572,-0.21063061"
269,"270,-2.4947376,2.7788744,1.5443469,3.7529893,-8.788143,2.2031777,-0.13446996,-0.005088881,-0.027732274,0.36205927,-0.40860572,-0.21063061"
270,"271,-2.4947376,2.7788744,1.5443469,3.7529893,-8.788143,2.2031777,-0.13446996,-0.005088881,-0.027732274,0.36205927,-0.40860572,-0.21063061"
271,"272,-2.4891238,2.7746735,1.5365983,3.7684042,-8.786519,2.183253,-0.10487034,-0.01771101,-0.009560283,-0.13619822,0.25832382,-1.150817"
272,"273,-2.4891238,2.7746735,1.5365983,3.7684042,-8.786519,2.183253,-0.10487034,-0.01771101,-0.009560283,-0.13619822,0.25832382,-1.150817"
273,"274,-2.4891238,2.7746735,1.5365983,3.7684042,-8.786519,2.183253,-0.10487034,-0.01771101,-0.009560283,-0.13619822,0.25832382,-1.150817"
274,"275,-2.4891238,2.7746735,1.5365983,3.7684042,-8.786519,2.183253,-0.10487034,-0.01771101,-0.009560283,-0.13619822,0.25832382,-1.150817"
275,"276,-2.4891238,2.7746735,1.5365983,3.7684042,-8.786519,2.183253,-0.10487034,-0.01771101,-0.009560283,-0.13619822,0.25832382,-1.150817"
276,"277,-2.4864948,2.771885,1.5221872,3.7992134,-8.767228,2.2072775,-0.036826253,-0.030887805,0.016550574,-0.4322717,0.9368164,-0.71980387"
277,"278,-2.4864948,2.771885,1.5221872,3.7992134,-8.767228,2.2072775,-0.036826253,-0.030887805,0.016550574,-0.4322717,0.9368164,-0.71980387"
278,"279,-2.4864948,2.771885,1.5221872,3.7992134,-8.767228,2.2072775,-0.036826253,-0.030887805,0.016550574,-0.4322717,0.9368164,-0.71980387"
279,"280,-2.4864948,2.771885,1.5221872,3.7992134,-8.767228,2.2072775,-0.036826253,-0.030887805,0.016550574,-0.4322717,0.9368164,-0.71980387"
280,"281,-2.4864948,2.771885,1.5221872,3.7992134,-8.767228,2.2072775,-0.036826253,-0.030887805,0.016550574,-0.4322717,0.9368164,-0.71980387"
281,"282,-2.4864948,2.771885,1.5221872,3.7992134,-8.767228,2.2072775,-0.036826253,-0.030887805,0.016550574,-0.4322717,0.9368164,-0.71980387"
282,"283,-2.480617,2.766282,1.5040594,3.8613458,-8.721743,2.2785065,0.04558381,-0.0437878,0.032590132,-0.092067964,-0.66102564,-0.057005685"
283,"284,-2.480617,2.766282,1.5040594,3.8613458,-8.721743,2.2785065,0.04558381,-0.0437878,0.032590132,-0.092067964,-0.66102564,-0.057005685"
284,"285,-2.480617,2.766282,1.5040594,3.8613458,-8.721743,2.2785065,0.04558381,-0.0437878,0.032590132,-0.092067964,-0.66102564,-0.057005685"
285,"286,-2.480617,2.766282,1.5040594,3.8613458,-8.721743,2.2785065,0.04558381,-0.0437878,0.032590132,-0.092067964,-0.66102564,-0.057005685"
286,"287,-2.480617,2.766282,1.5040594,3.8613458,-8.721743,2.2785065,0.04558381,-0.0437878,0.032590132,-0.092067964,-0.66102564,-0.057005685"
287,"288,-2.480617,2.766282,1.5040594,3.8613458,-8.721743,2.2785065,0.04558381,-0.0437878,0.032590132,-0.092067964,-0.66102564,-0.057005685"
288,"289,-2.480617,2.766282,1.5040594,3.8613458,-8.721743,2.2785065,0.04558381,-0.0437878,0.032590132,-0.092067964,-0.66102564,-0.057005685"
289,"290,-2.480003,2.7641675,1.4865227,3.8836222,-8.694595,2.3434782,0.117403045,-0.053991113,0.037057273,-0.5583868,1.5509462,-0.41744453"
290,"291,-2.480003,2.7641675,1.4865227,3.8836222,-8.694595,2.3434782,0.117403045,-0.053991113,0.037057273,-0.5583868,1.5509462,-0.41744453"
291,"292,-2.480003,2.7641675,1.4865227,3.8836222,-8.694595,2.3434782,0.117403045,-0.053991113,0.037057273,-0.5583868,1.5509462,-0.41744453"
292,"293,-2.480003,2.7641675,1.4865227,3.8836222,-8.694595,2.3434782,0.117403045,-0.053991113,0.037057273,-0.5583868,1.5509462,-0.41744453"
293,"294,-2.480003,2.7641675,1.4865227,3.8836222,-8.694595,2.3434782,0.117403045,-0.053991113,0.037057273,-0.5583868,1.5509462,-0.41744453"
294,"295,-2.480003,2.7641675,1.4865227,3.8836222,-8.694595,2.3434782,0.117403045,-0.053991113,0.037057273,-0.5583868,1.5509462,-0.41744453"
295,"296,-2.4836173,2.7648673,1.4699956,3.8735425,-8.681669,2.407211,0.16430593,-0.05753736,0.04226965,0.58911836,-0.34796444,-0.035099905"
296,"297,-2.4836173,2.7648673,1.4699956,3.8735425,-8.681669,2.407211,0.16430593,-0.05753736,0.04226965,0.58911836,-0.34796444,-0.035099905"
297,"298,-2.4836173,2.7648673,1.4699956,3.8735425,-8.681669,2.407211,0.16430593,-0.05753736,0.04226965,0.58911836,-0.34796444,-0.035099905"
298,"299,-2.4836173,2.7648673,1.4699956,3.8735425,-8.681669,2.407211,0.16430593,-0.05753736,0.04226965,0.58911836,-0.34796444,-0.035099905"
299,"300,-2.4836173,2.7648673,1.4699956,3.8735425,-8.681669,2.407211,0.16430593,-0.05753736,0.04226965,0.58911836,-0.34796444,-0.035099905"
300,"301,-2.4836173,2.7648673,1.4699956,3.8471503,-8.681435,2.4500031,0.19163896,-0.051936395,0.058315597,-0.13549286,-0.27960455,-0.26161578"
301,"302,-2.4836173,2.7648673,1.4699956,3.8471503,-8.681435,2.4500031,0.19163896,-0.051936395,0.058315597,-0.13549286,-0.27960455,-0.26161578"
302,"303,-2.4836173,2.7648673,1.4699956,3.8471503,-8.681435,2.4500031,0.19163896,-0.051936395,0.058315597,-0.13549286,-0.27960455,-0.26161578"
303,"304,-2.4836173,2.7648673,1.4699956,3.8471503,-8.681435,2.4500031,0.19163896,-0.051936395,0.058315597,-0.13549286,-0.27960455,-0.26161578"
304,"305,-2.4836173,2.7648673,1.4699956,3.8471503,-8.681435,2.4500031,0.19163896,-0.051936395,0.058315597,-0.13549286,-0.27960455,-0.26161578"
305,"306,-2.4836173,2.7648673,1.4699956,3.8471503,-8.681435,2.4500031,0.19163896,-0.051936395,0.058315597,-0.13549286,-0.27960455,-0.26161578"
306,"307,-2.4836173,2.7648673,1.4699956,3.8471503,-8.681435,2.4500031,0.19163896,-0.051936395,0.058315597,-0.13549286,-0.27960455,-0.26161578"
307,"308,-2.4836173,2.7648673,1.4699956,3.851257,-8.68917,2.415889,0.1911173,-0.04174373,0.07123049,0.16316353,0.06372741,-0.357835"
308,"309,-2.4836173,2.7648673,1.4699956,3.851257,-8.68917,2.415889,0.1911173,-0.04174373,0.07123049,0.16316353,0.06372741,-0.357835"
309,"310,-2.4836173,2.7648673,1.4699956,3.851257,-8.68917,2.415889,0.1911173,-0.04174373,0.07123049,0.16316353,0.06372741,-0.357835"
310,"311,-2.4836173,2.7648673,1.4699956,3.851257,-8.68917,2.415889,0.1911173,-0.04174373,0.07123049,0.16316353,0.06372741,-0.357835"
311,"312,-2.4836173,2.7648673,1.4699956,3.851257,-8.68917,2.415889,0.1911173,-0.04174373,0.07123049,0.16316353,0.06372741,-0.357835"
312,"313,-2.4836173,2.7648673,1.4699956,3.851257,-8.68917,2.415889,0.1911173,-0.04174373,0.07123049,0.16316353,0.06372741,-0.357835"
313,"314,-2.4862802,2.7625268,1.4268261,3.8931158,-8.675736,2.397005,0.1521288,-0.037762053,0.05695182,-0.24697843,-0.25266555,-0.12985818"
314,"315,-2.4862802,2.7625268,1.4268261,3.8931158,-8.675736,2.397005,0.1521288,-0.037762053,0.05695182,-0.24697843,-0.25266555,-0.12985818"
315,"316,-2.4862802,2.7625268,1.4268261,3.8931158,-8.675736,2.397005,0.1521288,-0.037762053,0.05695182,-0.24697843,-0.25266555,-0.12985818"
316,"317,-2.4862802,2.7625268,1.4268261,3.8931158,-8.675736,2.397005,0.1521288,-0.037762053,0.05695182,-0.24697843,-0.25266555,-0.12985818"
317,"318,-2.4862802,2.7625268,1.4268261,3.8931158,-8.675736,2.397005,0.1521288,-0.037762053,0.05695182,-0.24697843,-0.25266555,-0.12985818"
318,"319,-2.4862802,2.7625268,1.4268261,3.8676949,-8.690932,2.3830676,0.09314888,-0.044540484,0.01595758,-0.20417514,0.18020701,0.25091445"
319,"320,-2.4862802,2.7625268,1.4268261,3.8676949,-8.690932,2.3830676,0.09314888,-0.044540484,0.01595758,-0.20417514,0.18020701,0.25091445"
320,"321,-2.4862802,2.7625268,1.4268261,3.8676949,-8.690932,2.3830676,0.09314888,-0.044540484,0.01595758,-0.20417514,0.18020701,0.25091445"
321,"322,-2.4862802,2.7625268,1.4268261,3.8676949,-8.690932,2.3830676,0.09314888,-0.044540484,0.01595758,-0.20417514,0.18020701,0.25091445"
322,"323,-2.4862802,2.7625268,1.4268261,3.8676949,-8.690932,2.3830676,0.09314888,-0.044540484,0.01595758,-0.20417514,0.18020701,0.25091445"
323,"324,-2.4862802,2.7625268,1.4268261,3.8676949,-8.690932,2.3830676,0.09314888,-0.044540484,0.01595758,-0.20417514,0.18020701,0.25091445"
324,"325,-2.4862802,2.7625268,1.4268261,3.8609753,-8.685155,2.4148195,0.051076185,-0.057487324,-0.031295553,0.05969775,-0.27412644,0.0667153"
325,"326,-2.4862802,2.7625268,1.4268261,3.8609753,-8.685155,2.4148195,0.051076185,-0.057487324,-0.031295553,0.05969775,-0.27412644,0.0667153"
326,"327,-2.4862802,2.7625268,1.4268261,3.8609753,-8.685155,2.4148195,0.051076185,-0.057487324,-0.031295553,0.05969775,-0.27412644,0.0667153"
327,"328,-2.4862802,2.7625268,1.4268261,3.8609753,-8.685155,2.4148195,0.051076185,-0.057487324,-0.031295553,0.05969775,-0.27412644,0.0667153"
328,"329,-2.4862802,2.7625268,1.4268261,3.8609753,-8.685155,2.4148195,0.051076185,-0.057487324,-0.031295553,0.05969775,-0.27412644,0.0667153"
329,"330,-2.4862802,2.7625268,1.4268261,3.8609753,-8.685155,2.4148195,0.051076185,-0.057487324,-0.031295553,0.05969775,-0.27412644,0.0667153"
330,"331,-2.49637,2.7646973,1.3877332,3.8590026,-8.680916,2.4331453,0.05044912,-0.06828789,-0.06290304,0.07950933,-0.34398273,-0.23111871"
331,"332,-2.49637,2.7646973,1.3877332,3.8590026,-8.680916,2.4331453,0.05044912,-0.06828789,-0.06290304,0.07950933,-0.34398273,-0.23111871"
332,"333,-2.49637,2.7646973,1.3877332,3.8590026,-8.680916,2.4331453,0.05044912,-0.06828789,-0.06290304,0.07950933,-0.34398273,-0.23111871"
333,"334,-2.49637,2.7646973,1.3877332,3.8590026,-8.680916,2.4331453,0.05044912,-0.06828789,-0.06290304,0.07950933,-0.34398273,-0.23111871"
334,"335,-2.49637,2.7646973,1.3877332,3.8590026,-8.680916,2.4331453,0.05044912,-0.06828789,-0.06290304,0.07950933,-0.34398273,-0.23111871"
335,"336,-2.49637,2.7646973,1.3877332,3.8590026,-8.680916,2.4331453,0.05044912,-0.06828789,-0.06290304,0.07950933,-0.34398273,-0.23111871"
