,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
336,"337,-2.244638,2.518229,2.6751254,5.3480806,-7.4699893,3.4304044,0.0050122286,-0.016863573,0.059988115,0.15759593,-0.43629122,0.3537717"
337,"338,-2.244638,2.518229,2.6751254,5.3480806,-7.4699893,3.4304044,0.0050122286,-0.016863573,0.059988115,0.15759593,-0.43629122,0.3537717"
338,"339,-2.2467122,2.5381007,2.6053739,5.3044925,-7.4865403,3.4618597,-0.028522221,-0.027893031,0.060411833,-0.06649866,0.9775527,-0.17213757"
339,"340,-2.2467122,2.5381007,2.6053739,5.3044925,-7.4865403,3.4618597,-0.028522221,-0.027893031,0.060411833,-0.06649866,0.9775527,-0.17213757"
340,"341,-2.2467122,2.5381007,2.6053739,5.3044925,-7.4865403,3.4618597,-0.028522221,-0.027893031,0.060411833,-0.06649866,0.9775527,-0.17213757"
341,"342,-2.2467122,2.5381007,2.6053739,5.3044925,-7.4865403,3.4618597,-0.028522221,-0.027893031,0.060411833,-0.06649866,0.9775527,-0.17213757"
342,"343,-2.2467122,2.5381007,2.6053739,5.3044925,-7.4865403,3.4618597,-0.028522221,-0.027893031,0.060411833,-0.06649866,0.9775527,-0.17213757"
343,"344,-2.2467122,2.5381007,2.6053739,5.3044925,-7.4865403,3.4618597,-0.028522221,-0.027893031,0.060411833,-0.06649866,0.9775527,-0.17213757"
344,"345,-2.2467122,2.5381007,2.6053739,5.2600923,-7.5066004,3.486083,-0.055621047,-0.04297443,0.05015316,0.4839611,-0.26039723,0.11539033"
345,"346,-2.2467122,2.5381007,2.6053739,5.2600923,-7.5066004,3.486083,-0.055621047,-0.04297443,0.05015316,0.4839611,-0.26039723,0.11539033"
346,"347,-2.2467122,2.5381007,2.6053739,5.2600923,-7.5066004,3.486083,-0.055621047,-0.04297443,0.05015316,0.4839611,-0.26039723,0.11539033"
347,"348,-2.2467122,2.5381007,2.6053739,5.2600923,-7.5066004,3.486083,-0.055621047,-0.04297443,0.05015316,0.4839611,-0.26039723,0.11539033"
348,"349,-2.2467122,2.5381007,2.6053739,5.2600923,-7.5066004,3.486083,-0.055621047,-0.04297443,0.05015316,0.4839611,-0.26039723,0.11539033"
349,"350,-2.2467122,2.5381007,2.6053739,5.2600923,-7.5066004,3.486083,-0.055621047,-0.04297443,0.05015316,0.4839611,-0.26039723,0.11539033"
350,"351,-2.25107,2.5561182,2.5427477,5.2224183,-7.5211115,3.5113556,-0.05997108,-0.04686455,0.04146906,-0.04509008,-0.018795598,-0.23396379"
351,"352,-2.25107,2.5561182,2.5427477,5.2224183,-7.5211115,3.5113556,-0.05997108,-0.04686455,0.04146906,-0.04509008,-0.018795598,-0.23396379"
352,"353,-2.25107,2.5561182,2.5427477,5.2224183,-7.5211115,3.5113556,-0.05997108,-0.04686455,0.04146906,-0.04509008,-0.018795598,-0.23396379"
353,"354,-2.25107,2.5561182,2.5427477,5.2224183,-7.5211115,3.5113556,-0.05997108,-0.04686455,0.04146906,-0.04509008,-0.018795598,-0.23396379"
354,"355,-2.25107,2.5561182,2.5427477,5.2224183,-7.5211115,3.5113556,-0.05997108,-0.04686455,0.04146906,-0.04509008,-0.018795598,-0.23396379"
355,"356,-2.25107,2.5561182,2.5427477,5.2224183,-7.5211115,3.5113556,-0.05997108,-0.04686455,0.04146906,-0.04509008,-0.018795598,-0.23396379"
356,"357,-2.25107,2.5561182,2.5427477,5.1872983,-7.5485854,3.5044522,-0.043139447,-0.037251037,0.037773766,0.23053119,-0.2251398,0.9538905"
357,"358,-2.25107,2.5561182,2.5427477,5.1872983,-7.5485854,3.5044522,-0.043139447,-0.037251037,0.037773766,0.23053119,-0.2251398,0.9538905"
358,"359,-2.25107,2.5561182,2.5427477,5.1872983,-7.5485854,3.5044522,-0.043139447,-0.037251037,0.037773766,0.23053119,-0.2251398,0.9538905"
359,"360,-2.25107,2.5561182,2.5427477,5.1872983,-7.5485854,3.5044522,-0.043139447,-0.037251037,0.037773766,0.23053119,-0.2251398,0.9538905"
360,"361,-2.25107,2.5561182,2.5427477,5.1872983,-7.5485854,3.5044522,-0.043139447,-0.037251037,0.037773766,0.23053119,-0.2251398,0.9538905"
361,"362,-2.25107,2.5561182,2.5427477,5.1872983,-7.5485854,3.5044522,-0.043139447,-0.037251037,0.037773766,0.23053119,-0.2251398,0.9538905"
362,"363,-2.256682,2.5719926,2.4977224,5.183248,-7.5735183,3.45632,-0.0373905,-0.033289585,0.034308426,-0.11937139,-0.6045055,-0.13267691"
363,"364,-2.256682,2.5719926,2.4977224,5.183248,-7.5735183,3.45632,-0.0373905,-0.033289585,0.034308426,-0.11937139,-0.6045055,-0.13267691"
364,"365,-2.256682,2.5719926,2.4977224,5.183248,-7.5735183,3.45632,-0.0373905,-0.033289585,0.034308426,-0.11937139,-0.6045055,-0.13267691"
365,"366,-2.256682,2.5719926,2.4977224,5.183248,-7.5735183,3.45632,-0.0373905,-0.033289585,0.034308426,-0.11937139,-0.6045055,-0.13267691"
366,"367,-2.256682,2.5719926,2.4977224,5.183248,-7.5735183,3.45632,-0.0373905,-0.033289585,0.034308426,-0.11937139,-0.6045055,-0.13267691"
367,"368,-2.256682,2.5719926,2.4977224,5.183248,-7.5735183,3.45632,-0.0373905,-0.033289585,0.034308426,-0.11937139,-0.6045055,-0.13267691"
368,"369,-2.256682,2.5719926,2.4977224,5.1393394,-7.6077676,3.446657,-0.07197786,-0.051786285,0.031260423,-0.27467456,1.3254235,-0.30059698"
369,"370,-2.256682,2.5719926,2.4977224,5.1393394,-7.6077676,3.446657,-0.07197786,-0.051786285,0.031260423,-0.27467456,1.3254235,-0.30059698"
370,"371,-2.256682,2.5719926,2.4977224,5.1393394,-7.6077676,3.446657,-0.07197786,-0.051786285,0.031260423,-0.27467456,1.3254235,-0.30059698"
371,"372,-2.256682,2.5719926,2.4977224,5.1393394,-7.6077676,3.446657,-0.07197786,-0.051786285,0.031260423,-0.27467456,1.3254235,-0.30059698"
372,"373,-2.256682,2.5719926,2.4977224,5.1393394,-7.6077676,3.446657,-0.07197786,-0.051786285,0.031260423,-0.27467456,1.3254235,-0.30059698"
373,"374,-2.256682,2.5719926,2.4977224,5.1393394,-7.6077676,3.446657,-0.07197786,-0.051786285,0.031260423,-0.27467456,1.3254235,-0.30059698"
374,"375,-2.2673311,2.5903602,2.4573512,5.097238,-7.665623,3.3803525,-0.12799494,-0.084786296,0.022740273,0.68847597,-0.7315299,0.28960773"
375,"376,-2.2673311,2.5903602,2.4573512,5.097238,-7.665623,3.3803525,-0.12799494,-0.084786296,0.022740273,0.68847597,-0.7315299,0.28960773"
376,"377,-2.2673311,2.5903602,2.4573512,5.097238,-7.665623,3.3803525,-0.12799494,-0.084786296,0.022740273,0.68847597,-0.7315299,0.28960773"
377,"378,-2.2673311,2.5903602,2.4573512,5.097238,-7.665623,3.3803525,-0.12799494,-0.084786296,0.022740273,0.68847597,-0.7315299,0.28960773"
378,"379,-2.2673311,2.5903602,2.4573512,5.097238,-7.665623,3.3803525,-0.12799494,-0.084786296,0.022740273,0.68847597,-0.7315299,0.28960773"
379,"380,-2.2673311,2.5903602,2.4573512,5.097238,-7.665623,3.3803525,-0.12799494,-0.084786296,0.022740273,0.68847597,-0.7315299,0.28960773"
380,"381,-2.2721903,2.5981224,2.4395702,5.0625753,-7.7065887,3.339041,-0.14456043,-0.09624586,0.010905962,-0.4045282,0.056991614,-0.68887925"
381,"382,-2.2721903,2.5981224,2.4395702,5.0625753,-7.7065887,3.339041,-0.14456043,-0.09624586,0.010905962,-0.4045282,0.056991614,-0.68887925"
382,"383,-2.2721903,2.5981224,2.4395702,5.0625753,-7.7065887,3.339041,-0.14456043,-0.09624586,0.010905962,-0.4045282,0.056991614,-0.68887925"
383,"384,-2.2721903,2.5981224,2.4395702,5.0625753,-7.7065887,3.339041,-0.14456043,-0.09624586,0.010905962,-0.4045282,0.056991614,-0.68887925"
384,"385,-2.2721903,2.5981224,2.4395702,5.0625753,-7.7065887,3.339041,-0.14456043,-0.09624586,0.010905962,-0.4045282,0.056991614,-0.68887925"
385,"386,-2.2721903,2.5981224,2.4395702,5.0625753,-7.7065887,3.339041,-0.14456043,-0.09624586,0.010905962,-0.4045282,0.056991614,-0.68887925"
386,"387,-2.2769163,2.60491,2.4268105,5.0460544,-7.751544,3.2590318,-0.10134751,-0.06957395,0.008502051,0.34060237,-0.14430103,1.4384643"
387,"388,-2.2769163,2.60491,2.4268105,5.0460544,-7.751544,3.2590318,-0.10134751,-0.06957395,0.008502051,0.34060237,-0.14430103,1.4384643"
388,"389,-2.2769163,2.60491,2.4268105,5.0460544,-7.751544,3.2590318,-0.10134751,-0.06957395,0.008502051,0.34060237,-0.14430103,1.4384643"
389,"390,-2.2769163,2.60491,2.4268105,5.0460544,-7.751544,3.2590318,-0.10134751,-0.06957395,0.008502051,0.34060237,-0.14430103,1.4384643"
390,"391,-2.2769163,2.60491,2.4268105,5.0460544,-7.751544,3.2590318,-0.10134751,-0.06957395,0.008502051,0.34060237,-0.14430103,1.4384643"
391,"392,-2.2769163,2.60491,2.4268105,5.0460544,-7.751544,3.2590318,-0.10134751,-0.06957395,0.008502051,0.34060237,-0.14430103,1.4384643"
392,"393,-2.2769163,2.60491,2.4268105,5.0600414,-7.756746,3.2247894,-0.045468833,-0.03356639,0.012874443,-0.124608964,-0.16582018,-0.09721662"
393,"394,-2.2769163,2.60491,2.4268105,5.0600414,-7.756746,3.2247894,-0.045468833,-0.03356639,0.012874443,-0.124608964,-0.16582018,-0.09721662"
394,"395,-2.2769163,2.60491,2.4268105,5.0600414,-7.756746,3.2247894,-0.045468833,-0.03356639,0.012874443,-0.124608964,-0.16582018,-0.09721662"
395,"396,-2.2769163,2.60491,2.4268105,5.0600414,-7.756746,3.2247894,-0.045468833,-0.03356639,0.012874443,-0.124608964,-0.16582018,-0.09721662"
396,"397,-2.2769163,2.60491,2.4268105,5.0600414,-7.756746,3.2247894,-0.045468833,-0.03356639,0.012874443,-0.124608964,-0.16582018,-0.09721662"
397,"398,-2.2769163,2.60491,2.4268105,5.0600414,-7.756746,3.2247894,-0.045468833,-0.03356639,0.012874443,-0.124608964,-0.16582018,-0.09721662"
398,"399,-2.2831087,2.614755,2.3964243,4.9968243,-7.796897,3.2265348,-0.019553866,-0.016490955,0.0115106655,-0.5361878,2.0573516,0.28027356"
399,"400,-2.2831087,2.614755,2.3964243,4.9968243,-7.796897,3.2265348,-0.019553866,-0.016490955,0.0115106655,-0.5361878,2.0573516,0.28027356"
400,"401,-2.2831087,2.614755,2.3964243,4.9968243,-7.796897,3.2265348,-0.019553866,-0.016490955,0.0115106655,-0.5361878,2.0573516,0.28027356"
401,"402,-2.2831087,2.614755,2.3964243,4.9968243,-7.796897,3.2265348,-0.019553866,-0.016490955,0.0115106655,-0.5361878,2.0573516,0.28027356"
402,"403,-2.2831087,2.614755,2.3964243,4.9968243,-7.796897,3.2265348,-0.019553866,-0.016490955,0.0115106655,-0.5361878,2.0573516,0.28027356"
403,"404,-2.2831087,2.614755,2.3964243,4.9968243,-7.796897,3.2265348,-0.019553866,-0.016490955,0.0115106655,-0.5361878,2.0573516,0.28027356"
404,"405,-2.2831087,2.614755,2.3964243,4.9501452,-7.8432045,3.1859996,-0.017204251,-0.014459662,0.0024166862,0.41575757,-0.45578727,0.40353933"
405,"406,-2.2831087,2.614755,2.3964243,4.9501452,-7.8432045,3.1859996,-0.017204251,-0.014459662,0.0024166862,0.41575757,-0.45578727,0.40353933"
406,"407,-2.2831087,2.614755,2.3964243,4.9501452,-7.8432045,3.1859996,-0.017204251,-0.014459662,0.0024166862,0.41575757,-0.45578727,0.40353933"
407,"408,-2.2831087,2.614755,2.3964243,4.9501452,-7.8432045,3.1859996,-0.017204251,-0.014459662,0.0024166862,0.41575757,-0.45578727,0.40353933"
408,"409,-2.2831087,2.614755,2.3964243,4.9501452,-7.8432045,3.1859996,-0.017204251,-0.014459662,0.0024166862,0.41575757,-0.45578727,0.40353933"
409,"410,-2.2831087,2.614755,2.3964243,4.9501452,-7.8432045,3.1859996,-0.017204251,-0.014459662,0.0024166862,0.41575757,-0.45578727,0.40353933"
410,"411,-2.2951896,2.627517,2.384552,4.9170814,-7.8981676,3.100265,-0.015077141,-0.0060001956,0.017285163,-0.37835783,0.10677487,-0.35689598"
411,"412,-2.2951896,2.627517,2.384552,4.9170814,-7.8981676,3.100265,-0.015077141,-0.0060001956,0.017285163,-0.37835783,0.10677487,-0.35689598"
412,"413,-2.2951896,2.627517,2.384552,4.9170814,-7.8981676,3.100265,-0.015077141,-0.0060001956,0.017285163,-0.37835783,0.10677487,-0.35689598"
413,"414,-2.2951896,2.627517,2.384552,4.9170814,-7.8981676,3.100265,-0.015077141,-0.0060001956,0.017285163,-0.37835783,0.10677487,-0.35689598"
414,"415,-2.2951896,2.627517,2.384552,4.9170814,-7.8981676,3.100265,-0.015077141,-0.0060001956,0.017285163,-0.37835783,0.10677487,-0.35689598"
415,"416,-2.2951896,2.627517,2.384552,4.9170814,-7.8981676,3.100265,-0.015077141,-0.0060001956,0.017285163,-0.37835783,0.10677487,-0.35689598"
416,"417,-2.3009577,2.6322105,2.391018,4.9096994,-7.9584475,2.9543786,-0.02411363,0.0025646684,0.06085152,0.081181355,-0.086317584,0.23935173"
417,"418,-2.3009577,2.6322105,2.391018,4.9096994,-7.9584475,2.9543786,-0.02411363,0.0025646684,0.06085152,0.081181355,-0.086317584,0.23935173"
418,"419,-2.3009577,2.6322105,2.391018,4.9096994,-7.9584475,2.9543786,-0.02411363,0.0025646684,0.06085152,0.081181355,-0.086317584,0.23935173"
419,"420,-2.3009577,2.6322105,2.391018,4.9096994,-7.9584475,2.9543786,-0.02411363,0.0025646684,0.06085152,0.081181355,-0.086317584,0.23935173"
420,"421,-2.3009577,2.6322105,2.391018,4.9096994,-7.9584475,2.9543786,-0.02411363,0.0025646684,0.06085152,0.081181355,-0.086317584,0.23935173"
421,"422,-2.3009577,2.6322105,2.391018,4.9096994,-7.9584475,2.9543786,-0.02411363,0.0025646684,0.06085152,0.081181355,-0.086317584,0.23935173"
422,"423,-2.305477,2.6352766,2.4033039,4.9158387,-8.010234,2.800188,-0.058622207,-0.011081624,0.07891492,-0.37311524,-0.112097315,0.12747557"
423,"424,-2.305477,2.6352766,2.4033039,4.9158387,-8.010234,2.800188,-0.058622207,-0.011081624,0.07891492,-0.37311524,-0.112097315,0.12747557"
424,"425,-2.305477,2.6352766,2.4033039,4.9158387,-8.010234,2.800188,-0.058622207,-0.011081624,0.07891492,-0.37311524,-0.112097315,0.12747557"
425,"426,-2.305477,2.6352766,2.4033039,4.9158387,-8.010234,2.800188,-0.058622207,-0.011081624,0.07891492,-0.37311524,-0.112097315,0.12747557"
426,"427,-2.305477,2.6352766,2.4033039,4.9158387,-8.010234,2.800188,-0.058622207,-0.011081624,0.07891492,-0.37311524,-0.112097315,0.12747557"
427,"428,-2.305477,2.6352766,2.4033039,4.9158387,-8.010234,2.800188,-0.058622207,-0.011081624,0.07891492,-0.37311524,-0.112097315,0.12747557"
428,"429,-2.3116443,2.6393764,2.4230711,4.9089446,-8.074325,2.6225839,-0.101170786,-0.04197901,0.036979556,0.3729967,0.39047256,0.16745675"
429,"430,-2.3116443,2.6393764,2.4230711,4.9089446,-8.074325,2.6225839,-0.101170786,-0.04197901,0.036979556,0.3729967,0.39047256,0.16745675"
430,"431,-2.3116443,2.6393764,2.4230711,4.9089446,-8.074325,2.6225839,-0.101170786,-0.04197901,0.036979556,0.3729967,0.39047256,0.16745675"
431,"432,-2.3116443,2.6393764,2.4230711,4.9089446,-8.074325,2.6225839,-0.101170786,-0.04197901,0.036979556,0.3729967,0.39047256,0.16745675"
432,"433,-2.3116443,2.6393764,2.4230711,4.9089446,-8.074325,2.6225839,-0.101170786,-0.04197901,0.036979556,0.3729967,0.39047256,0.16745675"
433,"434,-2.3116443,2.6393764,2.4230711,4.9089446,-8.074325,2.6225839,-0.101170786,-0.04197901,0.036979556,0.3729967,0.39047256,0.16745675"
434,"435,-2.3157206,2.6413152,2.4505947,4.925836,-8.124067,2.4302404,-0.12352354,-0.0627508,-0.03377718,0.58509576,-0.56886125,-0.038121622"
435,"436,-2.3157206,2.6413152,2.4505947,4.925836,-8.124067,2.4302404,-0.12352354,-0.0627508,-0.03377718,0.58509576,-0.56886125,-0.038121622"
436,"437,-2.3157206,2.6413152,2.4505947,4.925836,-8.124067,2.4302404,-0.12352354,-0.0627508,-0.03377718,0.58509576,-0.56886125,-0.038121622"
437,"438,-2.3157206,2.6413152,2.4505947,4.925836,-8.124067,2.4302404,-0.12352354,-0.0627508,-0.03377718,0.58509576,-0.56886125,-0.038121622"
438,"439,-2.3157206,2.6413152,2.4505947,4.925836,-8.124067,2.4302404,-0.12352354,-0.0627508,-0.03377718,0.58509576,-0.56886125,-0.038121622"
439,"440,-2.3157206,2.6413152,2.4505947,4.925836,-8.124067,2.4302404,-0.12352354,-0.0627508,-0.03377718,0.58509576,-0.56886125,-0.038121622"
440,"441,-2.3210633,2.644201,2.486517,4.9274125,-8.1799555,2.23144,-0.113647066,-0.056130998,-0.07127095,-0.4402714,1.1392103,-0.47865295"
441,"442,-2.3210633,2.644201,2.486517,4.9274125,-8.1799555,2.23144,-0.113647066,-0.056130998,-0.07127095,-0.4402714,1.1392103,-0.47865295"
442,"443,-2.3210633,2.644201,2.486517,4.9274125,-8.1799555,2.23144,-0.113647066,-0.056130998,-0.07127095,-0.4402714,1.1392103,-0.47865295"
443,"444,-2.3210633,2.644201,2.486517,4.9274125,-8.1799555,2.23144,-0.113647066,-0.056130998,-0.07127095,-0.4402714,1.1392103,-0.47865295"
444,"445,-2.3210633,2.644201,2.486517,4.9274125,-8.1799555,2.23144,-0.113647066,-0.056130998,-0.07127095,-0.4402714,1.1392103,-0.47865295"
445,"446,-2.3210633,2.644201,2.486517,4.9274125,-8.1799555,2.23144,-0.113647066,-0.056130998,-0.07127095,-0.4402714,1.1392103,-0.47865295"
446,"447,-2.3239145,2.6452923,2.5151677,4.926324,-8.208698,2.1257896,-0.08511313,-0.032031205,-0.06007967,-0.13140611,-0.02445494,0.23396252"
447,"448,-2.3239145,2.6452923,2.5151677,4.926324,-8.208698,2.1257896,-0.08511313,-0.032031205,-0.06007967,-0.13140611,-0.02445494,0.23396252"
448,"449,-2.3239145,2.6452923,2.5151677,4.926324,-8.208698,2.1257896,-0.08511313,-0.032031205,-0.06007967,-0.13140611,-0.02445494,0.23396252"
449,"450,-2.3239145,2.6452923,2.5151677,4.926324,-8.208698,2.1257896,-0.08511313,-0.032031205,-0.06007967,-0.13140611,-0.02445494,0.23396252"
450,"451,-2.3239145,2.6452923,2.5151677,4.926324,-8.208698,2.1257896,-0.08511313,-0.032031205,-0.06007967,-0.13140611,-0.02445494,0.23396252"
451,"452,-2.3239145,2.6452923,2.5151677,4.926324,-8.208698,2.1257896,-0.08511313,-0.032031205,-0.06007967,-0.13140611,-0.02445494,0.23396252"
452,"453,-2.3261766,2.6457973,2.5451415,4.925047,-8.23095,2.041014,-0.05939725,-0.007983581,-0.027830217,-0.07198637,-0.35717654,0.9203953"
453,"454,-2.3261766,2.6457973,2.5451415,4.925047,-8.23095,2.041014,-0.05939725,-0.007983581,-0.027830217,-0.07198637,-0.35717654,0.9203953"
454,"455,-2.3261766,2.6457973,2.5451415,4.925047,-8.23095,2.041014,-0.05939725,-0.007983581,-0.027830217,-0.07198637,-0.35717654,0.9203953"
455,"456,-2.3261766,2.6457973,2.5451415,4.925047,-8.23095,2.041014,-0.05939725,-0.007983581,-0.027830217,-0.07198637,-0.35717654,0.9203953"
456,"457,-2.3261766,2.6457973,2.5451415,4.925047,-8.23095,2.041014,-0.05939725,-0.007983581,-0.027830217,-0.07198637,-0.35717654,0.9203953"
457,"458,-2.3261766,2.6457973,2.5451415,4.925047,-8.23095,2.041014,-0.05939725,-0.007983581,-0.027830217,-0.07198637,-0.35717654,0.9203953"
458,"459,-2.3261766,2.6457973,2.5451415,4.9292927,-8.2429,1.9816843,-0.042991463,0.010040427,-0.002397523,0.069999546,0.6368701,-0.5441376"
459,"460,-2.3261766,2.6457973,2.5451415,4.9292927,-8.2429,1.9816843,-0.042991463,0.010040427,-0.002397523,0.069999546,0.6368701,-0.5441376"
460,"461,-2.3261766,2.6457973,2.5451415,4.9292927,-8.2429,1.9816843,-0.042991463,0.010040427,-0.002397523,0.069999546,0.6368701,-0.5441376"
461,"462,-2.3261766,2.6457973,2.5451415,4.9292927,-8.2429,1.9816843,-0.042991463,0.010040427,-0.002397523,0.069999546,0.6368701,-0.5441376"
462,"463,-2.3261766,2.6457973,2.5451415,4.9292927,-8.2429,1.9816843,-0.042991463,0.010040427,-0.002397523,0.069999546,0.6368701,-0.5441376"
463,"464,-2.3261766,2.6457973,2.5451415,4.9292927,-8.2429,1.9816843,-0.042991463,0.010040427,-0.002397523,0.069999546,0.6368701,-0.5441376"
464,"465,-2.328948,2.6452193,2.6037998,4.9275513,-8.258431,1.9204022,-0.028432792,0.024016751,-0.00102097,0.33340368,-0.26772428,-0.009065945"
465,"466,-2.328948,2.6452193,2.6037998,4.9275513,-8.258431,1.9204022,-0.028432792,0.024016751,-0.00102097,0.33340368,-0.26772428,-0.009065945"
466,"467,-2.328948,2.6452193,2.6037998,4.9275513,-8.258431,1.9204022,-0.028432792,0.024016751,-0.00102097,0.33340368,-0.26772428,-0.009065945"
467,"468,-2.328948,2.6452193,2.6037998,4.9275513,-8.258431,1.9204022,-0.028432792,0.024016751,-0.00102097,0.33340368,-0.26772428,-0.009065945"
468,"469,-2.328948,2.6452193,2.6037998,4.9275513,-8.258431,1.9204022,-0.028432792,0.024016751,-0.00102097,0.33340368,-0.26772428,-0.009065945"
469,"470,-2.328948,2.6452193,2.6037998,4.9275513,-8.258431,1.9204022,-0.028432792,0.024016751,-0.00102097,0.33340368,-0.26772428,-0.009065945"
470,"471,-2.3289325,2.6433353,2.648537,4.955612,-8.265586,1.8144957,-0.011924803,0.03439892,-0.022217544,-0.40127638,0.83321995,-0.14823572"
471,"472,-2.3289325,2.6433353,2.648537,4.955612,-8.265586,1.8144957,-0.011924803,0.03439892,-0.022217544,-0.40127638,0.83321995,-0.14823572"
472,"473,-2.3289325,2.6433353,2.648537,4.955612,-8.265586,1.8144957,-0.011924803,0.03439892,-0.022217544,-0.40127638,0.83321995,-0.14823572"
473,"474,-2.3289325,2.6433353,2.648537,4.955612,-8.265586,1.8144957,-0.011924803,0.03439892,-0.022217544,-0.40127638,0.83321995,-0.14823572"
474,"475,-2.3289325,2.6433353,2.648537,4.955612,-8.265586,1.8144957,-0.011924803,0.03439892,-0.022217544,-0.40127638,0.83321995,-0.14823572"
475,"476,-2.3289325,2.6433353,2.648537,4.955612,-8.265586,1.8144957,-0.011924803,0.03439892,-0.022217544,-0.40127638,0.83321995,-0.14823572"
476,"477,-2.3289325,2.6433353,2.648537,4.9934354,-8.2572365,1.7475829,0.0024220094,0.040108476,-0.049054474,0.09899129,-0.031355225,0.11389429"
477,"478,-2.3289325,2.6433353,2.648537,4.9934354,-8.2572365,1.7475829,0.0024220094,0.040108476,-0.049054474,0.09899129,-0.031355225,0.11389429"
478,"479,-2.3289325,2.6433353,2.648537,4.9934354,-8.2572365,1.7475829,0.0024220094,0.040108476,-0.049054474,0.09899129,-0.031355225,0.11389429"
479,"480,-2.3289325,2.6433353,2.648537,4.9934354,-8.2572365,1.7475829,0.0024220094,0.040108476,-0.049054474,0.09899129,-0.031355225,0.11389429"
480,"481,-2.3289325,2.6433353,2.648537,4.9934354,-8.2572365,1.7475829,0.0024220094,0.040108476,-0.049054474,0.09899129,-0.031355225,0.11389429"
481,"482,-2.3289325,2.6433353,2.648537,4.9934354,-8.2572365,1.7475829,0.0024220094,0.040108476,-0.049054474,0.09899129,-0.031355225,0.11389429"
482,"483,-2.3251944,2.6364691,2.723599,5.027498,-8.247187,1.6966351,0.012688135,0.04376544,-0.06224085,-0.051780578,-0.27145916,-0.9075528"
483,"484,-2.3251944,2.6364691,2.723599,5.027498,-8.247187,1.6966351,0.012688135,0.04376544,-0.06224085,-0.051780578,-0.27145916,-0.9075528"
484,"485,-2.3251944,2.6364691,2.723599,5.027498,-8.247187,1.6966351,0.012688135,0.04376544,-0.06224085,-0.051780578,-0.27145916,-0.9075528"
485,"486,-2.3251944,2.6364691,2.723599,5.027498,-8.247187,1.6966351,0.012688135,0.04376544,-0.06224085,-0.051780578,-0.27145916,-0.9075528"
486,"487,-2.3251944,2.6364691,2.723599,5.027498,-8.247187,1.6966351,0.012688135,0.04376544,-0.06224085,-0.051780578,-0.27145916,-0.9075528"
487,"488,-2.3251944,2.6364691,2.723599,5.027498,-8.247187,1.6966351,0.012688135,0.04376544,-0.06224085,-0.051780578,-0.27145916,-0.9075528"
488,"489,-2.3251944,2.6364691,2.723599,5.0448756,-8.244896,1.6556922,0.026542028,0.052092895,-0.053168163,0.052982975,-0.009596433,-0.3103698"
489,"490,-2.3251944,2.6364691,2.723599,5.0448756,-8.244896,1.6556922,0.026542028,0.052092895,-0.053168163,0.052982975,-0.009596433,-0.3103698"
490,"491,-2.3251944,2.6364691,2.723599,5.0448756,-8.244896,1.6556922,0.026542028,0.052092895,-0.053168163,0.052982975,-0.009596433,-0.3103698"
491,"492,-2.3251944,2.6364691,2.723599,5.0448756,-8.244896,1.6556922,0.026542028,0.052092895,-0.053168163,0.052982975,-0.009596433,-0.3103698"
492,"493,-2.3251944,2.6364691,2.723599,5.0448756,-8.244896,1.6556922,0.026542028,0.052092895,-0.053168163,0.052982975,-0.009596433,-0.3103698"
493,"494,-2.3251944,2.6364691,2.723599,5.0448756,-8.244896,1.6556922,0.026542028,0.052092895,-0.053168163,0.052982975,-0.009596433,-0.3103698"
494,"495,-2.324213,2.6319826,2.7860382,5.059898,-8.241514,1.6264236,0.051653206,0.06738616,-0.034937616,0.009119692,-0.26063052,-0.21377805"
495,"496,-2.324213,2.6319826,2.7860382,5.059898,-8.241514,1.6264236,0.051653206,0.06738616,-0.034937616,0.009119692,-0.26063052,-0.21377805"
496,"497,-2.324213,2.6319826,2.7860382,5.059898,-8.241514,1.6264236,0.051653206,0.06738616,-0.034937616,0.009119692,-0.26063052,-0.21377805"
497,"498,-2.324213,2.6319826,2.7860382,5.059898,-8.241514,1.6264236,0.051653206,0.06738616,-0.034937616,0.009119692,-0.26063052,-0.21377805"
498,"499,-2.324213,2.6319826,2.7860382,5.059898,-8.241514,1.6264236,0.051653206,0.06738616,-0.034937616,0.009119692,-0.26063052,-0.21377805"
499,"500,-2.324213,2.6319826,2.7860382,5.059898,-8.241514,1.6264236,0.051653206,0.06738616,-0.034937616,0.009119692,-0.26063052,-0.21377805"
500,"501,-2.324213,2.6319826,2.7860382,5.0584254,-8.242995,1.623495,0.08573274,0.084265694,-0.0273192,-0.32538867,0.33227724,0.4609853"
501,"502,-2.324213,2.6319826,2.7860382,5.0584254,-8.242995,1.623495,0.08573274,0.084265694,-0.0273192,-0.32538867,0.33227724,0.4609853"
502,"503,-2.324213,2.6319826,2.7860382,5.0584254,-8.242995,1.623495,0.08573274,0.084265694,-0.0273192,-0.32538867,0.33227724,0.4609853"
503,"504,-2.324213,2.6319826,2.7860382,5.0584254,-8.242995,1.623495,0.08573274,0.084265694,-0.0273192,-0.32538867,0.33227724,0.4609853"
504,"505,-2.324213,2.6319826,2.7860382,5.0584254,-8.242995,1.623495,0.08573274,0.084265694,-0.0273192,-0.32538867,0.33227724,0.4609853"
